brickid,brickname,objid,type,ra,dec,flux_g,flux_r,flux_i,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z
501132,1370p310,4885,DEV,137.1610857500648,30.88852703965424,2.2139082,2.4394581,0.0,2.446098,385.8999,97.29329,0.0,16.356625
501132,1370p310,4890,SER,137.1614682167713,30.88936418749903,76.17578,117.98096,0.0,155.92986,170.79712,35.46235,0.0,7.978486
501132,1370p310,4907,SER,137.1623837628655,30.87827335513489,100.85848,151.95346,0.0,200.59511,110.34089,23.646147,0.0,5.0991945
421996,1429p160,3679,SER,143.0551904226769,15.98970612539843,153.20874,285.64496,392.45474,481.44434,42.9959,14.414446,3.4245584,4.077575
421996,1429p160,3497,REX,143.0456006879086,15.98871735974647,231.23177,357.1536,445.8938,493.50958,11.030869,3.7324305,1.82159,0.77487063
421996,1429p160,3213,SER,143.0317518534595,15.99813279206816,244.17117,357.97076,437.1452,467.27643,12.625153,4.4612513,2.3659902,1.0665046
421996,1429p160,2905,SER,143.0164322817605,16.01371716945271,58.910263,85.07278,95.17698,106.62469,45.52788,12.367264,12.408361,3.5168085
488636,1460p285,3852,SER,146.1286498642796,28.54031347010365,72.43849,131.00383,175.57562,208.4614,21.062637,8.537034,4.9073095,1.7968991
488636,1460p285,4005,SER,146.1381428347443,28.53368010483206,73.51514,104.33681,118.5445,128.99884,25.07745,11.234539,8.990539,1.6089625
488636,1460p285,4017,EXP,146.1387653927208,28.53417230557005,1.7536263,1.7497243,1.077502,0.6437892,269.8521,135.60681,146.04617,27.825464
488636,1460p285,3799,REX,146.1263639094145,28.53481805718086,0.390015,0.71881723,0.9611875,0.6878483,212.69574,93.16049,52.02073,12.472565
488636,1460p285,3773,SER,146.1252659379537,28.53480709878931,30.42103,37.24608,39.279057,40.698433,54.990543,25.050045,14.040354,3.417582
427564,1532p170,3406,PSF,153.2543496355677,17.03411719803004,11.080407,20.262438,16.613487,23.07951,240.0449,76.75779,107.09423,40.38923
427564,1532p170,5364,DUP,153.2553181081385,17.03410968776261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427564,1532p170,3419,SER,153.2552584410947,17.03427513335899,2244.2239,4522.8677,6299.494,7810.573,4.2071724,1.1946112,0.9865168,0.4985352
427564,1532p170,3184,SER,153.2432671688487,17.03079459778517,356.0147,575.4132,726.9141,817.7861,21.325706,6.661481,5.1217446,2.4615245
427564,1532p170,5365,DUP,153.2742513955387,17.0437426449073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427564,1532p170,3824,SER,153.2742230933507,17.04376906687544,336.8621,557.28455,701.2296,784.7006,23.592485,7.829677,5.85755,2.8428664
513403,1559p335,1989,REX,155.93016937439643,33.42009694413524,19.658443,27.13531,-9999.0,32.761658,40.622627,9.169965,-9999.0,7.019611
513403,1559p335,1982,REX,155.9298605860184,33.42103642188596,1.500991,1.82667,-9999.0,2.501824,54.9212,11.647861,-9999.0,8.538461
513403,1559p335,2170,SER,155.94277343085915,33.41409223936866,91.49426,159.93892,-9999.0,247.64578,58.13839,12.416829,-9999.0,9.520874
513403,1559p335,2180,DEV,155.94359206226693,33.41439060166966,3.912088,3.99613,-9999.0,-0.45046,70.81515,13.277114,-9999.0,8.698036
513403,1559p335,2080,SER,155.93727781519456,33.41405137073238,67.106766,116.96979,-9999.0,175.8001,59.576645,9.847203,-9999.0,11.678152
513403,1559p335,2461,EXP,155.96667704225166,33.40420871661315,2.523098,3.743843,-9999.0,4.726717,276.4298,49.620934,-9999.0,56.927086
513403,1559p335,2459,SER,155.9664835835643,33.40516276013409,88.93052,155.69109,-9999.0,231.36163,49.824154,10.213457,-9999.0,9.39743
513403,1559p335,2465,EXP,155.96724313717357,33.40512303163919,4.576897,3.838837,-9999.0,5.077726,297.18243,64.3425,-9999.0,107.62842
502436,1570p312,1180,SER,157.0206666929759,31.23020816330698,84.1319,118.71217,0.0,140.11023,59.720673,33.921543,0.0,2.7558413
502436,1570p312,1349,DEV,157.0303310450496,31.22960425904854,17.372435,31.989744,0.0,50.27626,294.971,190.83145,0.0,18.755398
502436,1570p312,1418,SER,157.034626533431,31.20686057030345,86.24265,112.42883,0.0,129.70026,86.584465,49.188107,0.0,5.620904
502436,1570p312,1195,EXP,157.0215217766477,31.19688518282218,0.62756956,1.1876289,0.0,1.0532489,621.1076,272.3682,0.0,28.027733
502436,1570p312,1181,EXP,157.0207094719814,31.19713507979533,18.472002,25.101538,0.0,30.081516,325.31024,167.40009,0.0,19.452177
502436,1570p312,1184,REX,157.0207882752576,31.19778331549785,0.16145806,0.46430194,0.0,1.0865265,654.216,286.55066,0.0,29.11232
466717,1601p242,5054,DUP,160.1176896041229,24.23416644753065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466717,1601p242,1627,SER,160.1178137831449,24.23412248992252,484.74585,877.98456,1195.2549,1455.1956,6.6672864,1.6895854,2.5783398,0.46665865
466717,1601p242,1262,EXP,160.0989648738925,24.23640196978921,2.4759192,1.3299636,2.7614098,1.0721759,151.94081,69.298676,173.60896,16.581427
466717,1601p242,1268,SER,160.0996401426918,24.23677740509459,44.96086,66.099556,85.1877,91.28902,27.676283,9.765777,19.15562,1.8750877
466717,1601p242,1365,SER,160.105463817595,24.22891625645232,79.678444,121.90751,140.67296,159.01591,61.099686,26.010601,20.522583,10.286896
466717,1601p242,1250,SER,160.0979346994472,24.218117062578,4.0198402,3.7895525,3.8339002,2.9054518,241.62985,93.54404,101.01476,33.502922
466717,1601p242,1257,REX,160.0985382317538,24.21826882591422,72.19424,107.68976,136.52821,150.65007,77.14924,27.041965,27.804811,10.785936
346852,1611p027,5455,DUP,161.0694524266129,2.787775651672482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346852,1611p027,1461,SER,161.0694624321164,2.787771575071178,503.0313,902.6676,1186.0015,1396.8788,29.122587,11.018907,5.566352,2.5195014
346852,1611p027,1951,SER,161.0886590441903,2.793372537284227,512.48267,1050.6989,1549.0005,1994.16,22.330265,7.5928407,3.3104498,1.2487537
346852,1611p027,5457,DUP,161.0837759035076,2.805496753933276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346852,1611p027,1837,SER,161.0837845321902,2.805499092512202,163.69461,238.5676,306.96606,353.33636,100.30421,47.533085,23.091787,12.756801
346852,1611p027,1570,SER,161.0744135350883,2.801443016281456,125.92599,200.70552,265.13098,313.9857,89.680176,37.126305,15.888592,6.36568
346852,1611p027,5456,DUP,161.074430010559,2.801448483886973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318055,1618m022,6700,DUP,161.7856875878521,-2.358856722769892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318055,1618m022,950,SER,161.7856734403225,-2.358853610795526,949.70154,2022.1357,2833.9526,3529.9321,9.432339,2.2855933,0.42298436,0.6892722
318055,1618m022,6702,DUP,161.8020768966166,-2.333077759405962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318055,1618m022,1382,SER,161.8018864878908,-2.332915819015037,346.87564,534.2289,660.7521,721.14185,37.45403,12.54951,2.8147774,3.1329799
318055,1618m022,1294,SER,161.7988142070167,-2.311209411369505,172.90404,276.73944,349.1961,392.24246,58.30071,18.357729,6.30794,4.262551
318055,1618m022,6701,DUP,161.7989100301914,-2.311220823168394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356935,1648p045,3340,SER,164.8595290461594,4.430497689710559,330.53876,615.70636,832.51587,1007.6492,15.52043,4.681254,6.374316,1.0872093
356935,1648p045,5502,DUP,164.8595797544271,4.430555147339246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356935,1648p045,3497,SER,164.8665143237579,4.450992052653255,33.216934,52.791733,64.52256,72.761116,85.84106,35.010944,43.472797,6.7789154
356935,1648p045,3451,SER,164.8642379200843,4.444907233463884,75.46618,125.23824,160.84454,184.735,44.657776,17.436018,19.962187,3.6913238
426231,1652p167,3411,SER,165.3026356518377,16.72426358807883,857.6034,1510.4437,1979.9674,2326.4263,4.620196,1.3330882,1.2452843,0.50399
426231,1652p167,3150,REX,165.2898889763406,16.75149167797781,0.29358786,0.2075623,0.4268385,0.19643506,1585.7947,524.3456,235.55362,149.78867
426231,1652p167,3162,EXP,165.2905146901276,16.75158247069307,0.57896304,0.32778758,0.32812554,0.35497594,977.8545,308.72528,144.09091,83.542496
426231,1652p167,3154,SER,165.2900877920556,16.75221064756445,32.441902,47.086025,60.422405,63.60204,65.03744,16.85715,10.23213,5.2763324
426231,1652p167,3009,SER,165.2834657745998,16.73486998596282,43.908825,59.870537,68.105484,71.85445,27.850508,7.666832,3.9246182,1.9631833
325278,1676m010,384,SER,167.516678321918,-1.004970106170846,61.348804,85.20977,115.6612,120.13876,66.384735,57.45859,31.91882,18.631315
325278,1676m010,391,EXP,167.5168502117463,-1.004677110111772,4.384323,5.5599747,5.2908816,4.533846,49.715424,36.235535,15.977921,7.697605
325278,1676m010,296,SER,167.5127542218795,-1.005626684312333,74.08406,145.5984,212.5631,260.3252,47.938164,28.93072,17.991905,7.2405066
325278,1676m010,304,SER,167.5132895759921,-1.005598358581457,4.397731,4.751421,5.5810685,4.7239113,230.85938,135.46196,75.1972,24.52165
325278,1676m010,294,SER,167.512643569628,-1.005000225086594,5.6364536,7.323083,8.439084,8.188382,247.72787,145.9538,92.16969,31.775894
325278,1676m010,870,SER,167.5390798010606,-1.013468111430023,110.61285,204.57594,287.4332,341.88632,41.837654,23.903706,8.775984,4.900898
325278,1676m010,853,SER,167.5384082402084,-1.013161655652149,3.1320605,3.5968504,4.3182793,3.2033527,370.61368,203.55267,70.64746,34.469265
325278,1676m010,888,EXP,167.5397069086576,-1.013979289783122,4.4118576,4.8896365,3.995327,2.5099552,144.52214,78.84146,24.017044,11.405663
325278,1676m010,588,PSF,167.5264443573064,-1.02212399885705,0.2901799,0.36426064,0.44190872,0.21156295,1048.0792,537.88995,380.0265,87.54787
325278,1676m010,584,SER,167.5261035286813,-1.021252338016023,42.304867,58.180225,91.84075,91.36103,111.42274,69.54506,63.470673,20.57586
493760,1681p295,690,SER,168.002160282404,29.40591666699664,93.43198,179.14877,238.28702,286.95984,46.484703,15.106748,8.446451,2.260014
493760,1681p295,370,EXP,167.9815480484855,29.43276559023652,2.5736156,1.8988734,2.996686,1.7894226,574.3755,190.23097,284.20056,39.425606
493760,1681p295,382,SER,167.9824744936344,29.43309680026038,44.1155,57.236725,71.58686,72.5873,70.98677,25.027636,27.606735,4.0788307
493760,1681p295,627,SER,167.9983969039964,29.42771908085983,249.80208,408.27463,520.07916,591.4006,17.67287,7.386184,5.5086064,1.0639784
493760,1681p295,965,SER,168.0193449660625,29.40124900927237,2.0055184,2.0972364,1.3042543,1.5844772,299.27087,102.04184,69.52089,16.087334
493760,1681p295,970,SER,168.0198611603887,29.40156252050033,57.9756,80.79647,90.683136,97.79179,73.16835,26.069927,15.006132,3.90202
498763,1694p305,4069,SER,169.4989741521495,30.5481299308621,97.28462,144.8932,0.0,189.02902,48.13629,10.174653,0.0,3.540548
498763,1694p305,4178,SER,169.5031811080999,30.54067660141176,15.376811,26.029232,0.0,30.909332,230.90309,83.936615,0.0,35.77926
498763,1694p305,4188,SER,169.5035696181568,30.54045052288772,72.31535,114.36189,0.0,159.35373,112.24013,36.088577,0.0,15.02328
498763,1694p305,4678,REX,169.5256052218398,30.53044278003313,77.043,137.38594,0.0,211.18898,147.33698,41.002254,0.0,16.077301
498763,1694p305,4833,SER,169.5322157319099,30.52027717707466,57.395298,75.997955,0.0,87.6633,228.51952,80.125015,0.0,30.332016
293663,1698m065,6339,SER,169.9230100629089,-6.524597047655746,65.0635,98.14214,116.18795,127.40989,14.819833,5.5093246,2.4232564,0.75821847
293663,1698m065,6233,SER,169.9192724902598,-6.499577417439074,129.21477,211.48677,269.3244,306.14944,61.170105,24.447983,12.401897,6.898446
293663,1698m065,6196,EXP,169.9175605318031,-6.518517724623781,1.6481538,1.1616073,1.2958915,0.72635114,741.3092,339.6628,172.25854,112.7849
293663,1698m065,6211,SER,169.9182950321516,-6.517915002121144,74.0335,108.90923,145.93587,157.78554,73.93031,28.206148,17.352165,9.601943
293663,1698m065,6199,SER,169.917587895174,-6.517389513935357,1.8759303,2.9200199,3.4518287,3.3541644,489.2441,189.91772,84.42122,44.51587
293663,1698m065,6936,DUP,169.9205030343366,-6.494121630024186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293663,1698m065,6263,SER,169.9204890712538,-6.494103278591494,205.14955,376.95847,507.95343,612.9477,34.648163,12.655983,6.242708,4.0551906
328175,1718m005,5180,SER,171.9633960278488,-0.4702064079155093,344.11893,712.93585,1004.9326,1256.9465,16.196892,7.8794956,1.800335,2.2515166
328175,1718m005,6171,DUP,171.9634450570674,-0.4701187427720763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328175,1718m005,5084,PSF,171.9597513865835,-0.4514677952946681,1.0900345,1.2598653,1.1384593,1.0854806,859.4539,357.20767,106.09624,77.67632
328175,1718m005,5093,REX,171.9601366068491,-0.4511256666447173,35.11667,47.759186,50.587402,55.01669,206.16806,118.72464,36.409687,40.015385
328175,1718m005,5631,SER,171.9805246572288,-0.4725503499350716,77.27675,130.05664,160.80202,186.17828,78.907906,42.346344,14.824841,9.312905
419335,1728p155,7631,SER,172.9441519508484,15.38917229504831,148.28838,266.41943,352.10553,417.18445,31.637205,219.16922,6.989141,2.6366208
419335,1728p155,7347,EXP,172.9366402124885,15.40822309198747,1.6109327,1.6405064,0.8714938,0.050454378,973.6963,6778.1133,162.22574,84.75966
419335,1728p155,7361,EXP,172.9370271128429,15.40902920537789,1.0350338,5.033904,8.3804035,11.478109,349.20685,1914.187,77.309654,39.299675
419335,1728p155,7363,SER,172.9370765744094,15.4093472574198,101.51727,189.84459,249.18353,324.18295,62.16179,394.48517,15.548296,6.5948434
419335,1728p155,7370,SER,172.9372209622964,15.40983153784126,1.7334342,5.453065,7.418112,10.063675,579.1072,3129.5266,115.53082,61.915195
419335,1728p155,8038,EXP,172.9540866980236,15.40604579979338,10.759016,13.276131,12.420003,-0.20688662,41.665794,308.19498,7.4021463,2.819869
419335,1728p155,8025,SER,172.9538411941126,15.40681461877469,123.72071,242.5169,319.36517,407.77448,67.69529,405.28143,18.98262,8.199742
419335,1728p155,7537,SER,172.9413917881526,15.41708730773541,1.2382169,2.8066602,5.2081103,6.5052586,200.74138,1475.6871,37.14136,15.560514
419335,1728p155,7533,SER,172.9413327306714,15.41778817790734,160.75041,240.4337,281.33563,320.21753,21.251442,160.65753,5.4083667,2.2506301
453492,1742p217,1330,SER,174.1519858207358,21.67810875376751,59.76301,63.040054,49.177357,45.52176,96.96138,45.370342,39.025917,16.257158
453492,1742p217,1317,SER,174.1514731471739,21.6788836727322,273.24265,467.81522,599.9631,721.6756,23.137154,7.5905585,5.3891926,2.0193362
453492,1742p217,1338,EXP,174.1521328825822,21.67924292167517,17.853054,16.286518,12.262203,4.1690097,110.50364,48.51671,32.6091,12.61101
453492,1742p217,2084,SER,174.1896907042591,21.710033858281,620.86597,1122.3376,1508.2141,1815.4751,2.704737,1.0562574,0.46566758,0.20976344
453492,1742p217,5523,DUP,174.1896949249704,21.71005651485209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453492,1742p217,1634,SER,174.1677714724082,21.700152132351,85.75323,132.87929,161.49503,181.90195,26.804764,11.409729,8.2247925,1.9200048
453492,1742p217,1652,EXP,174.1685202200961,21.69989212707423,1.3719449,1.7708561,1.5649867,1.8473358,287.53973,156.49854,98.024925,25.740273
453492,1742p217,1420,SER,174.1569608413731,21.68986819943703,152.32663,237.61697,279.90222,322.55078,39.288807,13.597641,9.089966,3.2893553
453492,1742p217,1418,SER,174.1568297133209,21.69064871524099,5.4210787,5.533874,4.6558256,2.6170683,275.313,123.47302,74.36166,27.114918
453492,1742p217,1397,SER,174.1558375648642,21.69096403935301,10.200955,10.949744,10.850991,9.174864,192.46188,74.03754,40.34456,13.189655
402555,1742p125,2374,REX,174.2603034280809,12.45931175838673,13.30302,14.831856,18.393421,15.9765,218.27603,90.10385,74.121506,40.191055
402555,1742p125,2378,SER,174.2605911844514,12.45932558946077,87.540985,114.29417,157.0688,154.41286,90.08839,31.617805,27.069954,14.31218
402555,1742p125,2380,DEV,174.2607015507067,12.4599814268285,1.9287788,2.0459936,3.3530622,2.2219887,682.51776,254.7536,149.06647,56.813385
402555,1742p125,2266,SER,174.2543527235245,12.45637757768723,2.3405325,2.7200148,3.2012172,2.3894808,533.2445,171.24785,112.43029,45.704815
402555,1742p125,2280,DEV,174.2553706738363,12.45636658174173,2.326755,3.9684095,6.601054,9.8557,115.66247,31.189865,18.498709,6.10252
402555,1742p125,2270,EXP,174.2546993891416,12.45710497774324,71.26657,137.07306,198.43504,242.8025,65.93761,16.70816,12.306314,4.951518
402555,1742p125,2272,DEV,174.2550314546098,12.45799759319897,5.3033633,4.986911,4.030509,1.4694222,200.82837,62.384666,42.667747,16.25379
402555,1742p125,2473,EXP,174.2656486907827,12.45730521156243,1.6914039,1.0960904,2.272046,0.47234493,814.4437,311.5294,172.42114,64.26248
402555,1742p125,2468,SER,174.2654179415284,12.45811032280742,36.458244,45.12071,56.726555,54.788414,122.48125,37.455215,26.982056,10.072944
402555,1742p125,2465,PSF,174.2652305472285,12.4586410041534,0.78703064,0.61137694,0.7576209,0.37802437,921.4916,370.90436,218.57736,84.21418
402555,1742p125,2099,SER,174.2458762879411,12.44784600723115,3.4065511,3.386163,3.2458923,1.7972615,365.95056,111.12367,72.56554,25.066965
402555,1742p125,2119,SER,174.2469247518075,12.44768125230461,6.9749193,7.3205237,8.30415,6.043207,275.48184,97.52538,65.90108,26.59262
402555,1742p125,2113,SER,174.24678039408,12.44827886776981,112.24738,186.61082,247.27353,280.7723,42.573544,11.678196,9.351073,4.0564585
472026,1790p252,4984,SER,179.0601589568412,25.35415458397431,128.1106,192.44,236.26907,254.84805,105.56361,47.282875,32.690865,6.120591
473329,1790p255,5405,SER,179.0865144761123,25.37506765492093,685.0394,999.20386,1239.293,1358.3481,17.62358,7.620937,5.568982,1.0139238
473329,1790p255,7808,DUP,179.0866581864632,25.37512277106457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473329,1790p255,4473,EXP,179.0540644275235,25.37709075875552,0.6889781,0.7285735,0.69045204,0.5220051,645.0424,293.10336,173.66339,18.894571
473329,1790p255,4458,SER,179.0536781221025,25.37739731079984,9.305103,8.211678,9.524151,7.945198,795.76135,402.3721,252.95802,29.66988
457518,1790p225,5693,SER,179.1850465568519,22.50402998346678,44.93223,70.2562,89.16952,100.12579,155.09698,54.783806,41.89481,14.299959
457518,1790p225,5692,REX,179.184889270458,22.50433755604412,1.7516919,2.0376713,2.3988953,2.0352561,481.24713,174.75179,157.67313,52.322346
457518,1790p225,5637,SER,179.1819869431489,22.49852413477365,3.0738153,4.022643,4.4824653,7.622238,204.16841,84.659904,65.802956,12.945292
457518,1790p225,5646,SER,179.1824473723358,22.49848049142986,79.690475,112.94983,137.76636,145.3606,49.76471,20.986229,14.891392,3.2480683
457519,1793p225,144,REX,179.1940967637055,22.49730610400682,0.849644,0.47020504,0.09428411,-1.0021191,189.48541,71.28057,27.434153,7.585879
457519,1793p225,155,SER,179.1949307790319,22.4979081304064,46.51302,72.67527,88.42872,99.70287,80.403755,32.21815,13.973044,4.3722897
448154,1844p207,3275,SER,184.444488026471,20.7538231852663,6.9047103,9.057772,9.369735,9.246827,288.09543,87.440475,58.389076,28.152508
448154,1844p207,3229,SER,184.4428940905091,20.7547659275824,2.983481,4.161786,4.4667077,4.708909,543.992,170.18878,109.27226,27.374897
448154,1844p207,3247,SER,184.4438776336825,20.75444358665416,191.74402,404.32498,556.44653,698.3719,47.21011,11.216242,10.028872,4.6291537
448154,1844p207,3051,REX,184.4356191549969,20.74147848383586,69.39951,122.38355,168.16814,195.24866,81.15529,15.373038,15.49398,5.650807
448154,1844p207,3078,EXP,184.4365634445161,20.741640960064,1.6435019,2.0521712,2.0644674,1.4830048,616.85266,191.86632,108.42246,42.210056
448154,1844p207,2907,EXP,184.4286766428498,20.74197776520499,1.286161,1.5204102,1.552123,1.4311105,279.40454,60.079166,52.248253,18.413002
448154,1844p207,2922,SER,184.4291687279228,20.74142588126161,3.8394458,4.594274,5.7356524,4.8375125,298.04327,74.85503,75.17253,30.567688
448154,1844p207,2932,SER,184.4295267561779,20.74184531738134,39.256985,73.925644,122.06914,141.20857,158.17722,34.706215,36.350975,14.531136
448154,1844p207,3149,EXP,184.4395403178432,20.73697835828089,24.06085,24.986362,39.43957,32.09852,240.45844,95.30394,67.24541,37.167244
448154,1844p207,3151,SER,184.4396815873358,20.7374576257228,66.87539,81.34088,115.59658,106.31478,72.52008,27.194056,21.017641,11.859406
448154,1844p207,3155,REX,184.4398245616394,20.7377507960966,28.023455,30.883001,44.55524,36.928127,255.37032,117.00087,87.044685,51.98789
442756,1883p197,5794,DUP,188.394129750094,19.8514793384073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442756,1883p197,3905,SER,188.3941350982587,19.85147470189254,234.62473,405.89835,525.1095,608.217,27.933403,7.868483,9.818445,2.1533105
444113,1883p200,3966,SER,188.4132149069272,19.87870153643733,70.0712,105.47618,129.55478,139.8406,105.28851,29.792805,23.349998,6.290935
442756,1883p197,4128,SER,188.4074270292317,19.86575371114036,191.80455,380.02063,524.8236,646.48047,56.43053,14.36816,8.59045,3.0640576
442756,1883p197,5795,DUP,188.4074583180711,19.86574288310953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442756,1883p197,4639,PSF,188.4350062201653,19.86478733968468,0.7166618,0.6171182,0.7656519,0.6103117,697.0986,468.80084,179.96631,49.113373
442756,1883p197,4647,REX,188.4351670354473,19.86523569221862,27.304964,45.396984,57.08298,62.60249,106.89596,30.5088,18.175747,3.7661514
442756,1883p197,4632,EXP,188.4345765930751,19.86601754007992,1.5762918,1.6790272,1.4497517,1.4125916,521.0655,156.59067,74.081795,16.460474
434580,1903p182,5613,DUP,190.3347761782842,18.30641523057951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434580,1903p182,1789,DEV,190.3347780883998,18.30641529825251,95.99337,193.31453,268.03156,331.1791,23.913706,14.058275,2.9564915,1.9891658
434580,1903p182,1323,REX,190.3125475820773,18.30388763802092,0.8084715,0.80305225,0.6826704,0.72948784,744.7561,453.8371,76.755516,40.25482
434580,1903p182,1337,REX,190.3133046107841,18.30414904898066,24.67071,31.48438,33.549015,34.57125,40.524307,25.58736,4.835437,2.3944235
434580,1903p182,1330,REX,190.3130499849672,18.30461934529819,0.45849475,0.4734432,0.6817362,0.1273206,687.51245,416.10254,70.85764,37.83996
434580,1903p182,1350,PSF,190.3139898465593,18.30409526563585,0.40050456,0.33442235,0.08365997,0.11405481,976.2126,601.72565,94.19147,51.824223
434580,1903p182,5612,DUP,190.3042009484035,18.30267819091831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434580,1903p182,1147,SER,190.3042137456695,18.30263836065445,143.10762,277.1896,373.67334,451.08383,14.99092,9.141272,1.8565452,1.1061013
434580,1903p182,2183,SER,190.3524647842002,18.31344056490991,21.698992,27.07262,26.382578,24.567406,125.73645,63.713787,29.786854,9.561485
362801,1956p055,4141,SER,195.7292305469936,5.520746590546139,212.94676,398.48804,536.5117,646.91925,40.702366,9.268001,9.278962,2.6958196
362801,1956p055,6271,DUP,195.7292274469256,5.520771423642831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362801,1956p055,4294,SER,195.7351779823257,5.517226541992109,182.83598,381.57938,552.7605,704.1108,50.85634,10.914343,10.02087,2.769699
362801,1956p055,6273,DUP,195.7352775796902,5.517250211273024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362801,1956p055,4270,SER,195.7342357935889,5.511872178471362,65.15853,85.12795,91.865364,98.91672,91.60661,26.395845,25.473734,7.041359
362801,1956p055,4258,SER,195.7339956565311,5.512122711978418,80.823814,126.67683,147.6466,166.33777,37.902256,10.369437,10.390042,2.9867413
362801,1956p055,6272,DUP,195.7320189507959,5.540627525336333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362801,1956p055,4200,SER,195.7320321707602,5.540629306647933,310.49158,587.35596,803.1909,981.5321,17.863224,3.930833,3.373085,0.90110445
491345,1972p290,1927,SER,197.1935285196431,28.88018549061634,256.08432,388.03183,485.88522,540.0579,13.087329,4.732147,2.4544315,0.93405646
491345,1972p290,1605,SER,197.1819850283685,28.89099568474175,84.37127,122.55866,140.91246,155.78143,111.48109,43.960846,22.217474,8.756007
498860,1975p305,2014,SER,197.4829165496734,30.42129399499116,277.13806,402.29034,0.0,507.18143,7.1539345,2.2523441,0.0,0.71178067
498860,1975p305,1524,SER,197.452025666608,30.42944441459692,3.3103504,3.8130088,0.0,3.5687134,385.76312,159.14899,0.0,45.19844
498860,1975p305,1534,REX,197.4529090712558,30.42953795617289,82.64847,118.29984,0.0,144.52803,63.81731,22.879223,0.0,8.648624
498860,1975p305,1829,SER,197.4725220256504,30.42860582430374,60.370953,90.23755,0.0,114.37889,13.237516,4.1406393,0.0,1.1515483
498860,1975p305,1828,REX,197.4725087007664,30.4293589762538,0.43275756,0.54021436,0.0,0.27349213,1614.8783,520.43506,0.0,108.43656
498860,1975p305,2136,SER,197.4909334384504,30.41602685475432,108.12141,168.39153,0.0,220.89673,9.294537,2.0853133,0.0,0.84475946
404056,1983p127,2409,PSF,198.2808589758615,12.66052937330569,1.4729503,1.4517308,1.9023237,1.7887864,1138.1548,483.83267,74.42447,128.67651
404056,1983p127,2388,DEV,198.2801369723598,12.66121237220468,102.53367,239.28897,349.24286,446.9306,15.832811,4.1128087,1.015432,2.2064257
404056,1983p127,5632,DUP,198.280132761102,12.66121660555178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404056,1983p127,1936,SER,198.2608024976516,12.6977041752871,325.31778,611.2325,832.2682,1013.4332,24.387104,8.392107,1.9291923,4.2429266
404056,1983p127,5631,DUP,198.2607559449053,12.69774217883409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404056,1983p127,2422,SER,198.2811769270057,12.68375142899898,82.12283,112.05158,134.54207,139.37743,57.235733,21.937492,3.0950694,7.6324043
404056,1983p127,2099,EXP,198.2685821305454,12.71326428388539,56.57125,84.352264,99.44517,110.87495,41.59866,15.298517,1.9039743,4.8735585
371408,1985p070,1774,SER,198.4552197069566,6.962585863325409,490.17358,796.54315,1028.6041,1188.9204,14.660201,2.5104356,1.8541883,0.8316095
371408,1985p070,2324,SER,198.4756969657215,6.960822572872489,1814.1124,3796.783,5471.8438,6947.3623,6.437577,0.88472116,1.0802116,0.45649695
371408,1985p070,6458,DUP,198.4757039053728,6.960857917260991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371408,1985p070,1389,EXP,198.439391789458,6.976625378647349,30.42353,48.13874,57.50463,67.834625,54.021156,9.837225,8.70006,2.6403673
371408,1985p070,1407,EXP,198.4402283438341,6.977091864346733,8.5441065,9.721371,8.811972,8.024597,56.74771,9.806726,10.321851,2.9839451
371408,1985p070,1416,EXP,198.4405246335886,6.977952836104018,1.1614683,1.062463,0.7609392,1.0792787,572.0862,156.2962,169.22383,43.61063
371408,1985p070,1286,SER,198.4354238371457,6.992117184782036,1415.3981,2813.6597,4152.754,5349.6978,6.521038,0.7459102,0.75644845,0.40255275
371408,1985p070,6457,DUP,198.4352840647814,6.99217053253688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
