brickid,brickname,objid,type,ra,dec,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z
357095,2049p045,1799,DEV,204.8847305901074,4.508226428233772,92.965355,39.391647,15.986867,6.589662
357095,2049p045,1675,SER,204.8797294793813,4.513227684715813,148.39548,68.28534,31.468779,15.369482
434641,2064p182,2222,DEV,206.3739240823398,18.2224324421684,25.008068,4.051248,0.0,0.97914195
434641,2064p182,6286,DUP,206.3739251397278,18.22245058551593,0.0,0.0,0.0,0.0
434641,2064p182,2311,EXP,206.3775874059411,18.23864928697506,524.14386,125.04591,0.0,41.85601
434641,2064p182,2324,SER,206.3780771794783,18.23846231833816,88.68891,18.848438,0.0,4.610219
434641,2064p182,2337,SER,206.3786319337918,18.23827617536591,420.88843,93.532135,0.0,30.203957
434641,2064p182,2671,SER,206.3909411105383,18.23071152115285,199.28691,37.99079,0.0,14.481631
434641,2064p182,2686,PSF,206.3917608095015,18.23086347575073,1565.408,322.4137,0.0,165.39175
508733,2067p325,3115,REX,206.8502546075268,32.53334980983207,37.14595,22.572083,-9999.0,9.629329
508733,2067p325,3308,SER,206.8669190494493,32.52433053828361,26.2526,18.301544,-9999.0,7.198242
508733,2067p325,3459,SER,206.8797662931948,32.50653603791652,21.197592,8.539054,-9999.0,2.142651
508733,2067p325,3466,EXP,206.88025491504317,32.507322210877554,175.30872,82.52853,-9999.0,21.174526
508733,2067p325,3262,SER,206.86315682915708,32.5054682977758,98.09346,50.009323,-9999.0,14.142906
453615,2072p217,4702,DUP,207.3243954854241,21.67880336771701,0.0,0.0,0.0,0.0
453615,2072p217,3259,SER,207.3243305899412,21.67886387440113,22.686638,4.6615214,0.0,1.4696965
453615,2072p217,3351,SER,207.3302050149429,21.68317002740242,379.28378,99.985275,0.0,33.703083
453615,2072p217,3660,SER,207.3475476517366,21.69764285275039,82.07399,15.773322,0.0,4.2307196
368586,2087p065,4746,SER,208.8368485629701,6.556916772216961,388.33276,140.4644,129.06561,29.695805
368586,2087p065,4783,SER,208.8383074884731,6.555750812220762,378.09546,136.30684,127.57989,29.006916
368586,2087p065,4763,SER,208.8376413738763,6.556430103409631,24.41545,6.897844,6.7986927,1.5595263
368586,2087p065,5265,SER,208.8599605956549,6.56629489961704,380.12628,127.99047,87.31796,24.672081
368586,2087p065,4421,SER,208.8225504975571,6.562008871012385,42.736347,12.474121,8.448382,3.5069492
368586,2087p065,6555,DUP,208.8225489796588,6.562022556198345,0.0,0.0,0.0,0.0
368586,2087p065,4947,PSF,208.8460992537278,6.547569761735056,1234.5332,533.9783,293.42682,84.77236
368586,2087p065,4953,SER,208.8462058638437,6.548350787055839,103.72498,32.024776,24.272305,7.180478
312490,2104m032,4205,SER,210.466954744732,-3.205265815364832,100.48919,39.795235,35.67581,9.99279
312490,2104m032,3678,SER,210.445093638433,-3.174803039285215,1013.1902,358.1676,105.4518,75.66042
312490,2104m032,3677,SER,210.4450919949291,-3.174171328079091,99.06192,37.144573,8.289019,7.252919
312490,2104m032,3675,SER,210.4450574307426,-3.173432034669389,837.66174,302.36755,83.72133,60.24942
312490,2104m032,3434,SER,210.4362564194164,-3.156001730929726,42.807487,15.064674,10.619912,3.4702232
477338,2110p262,1753,SER,210.9746131166839,26.36004322520999,60.853687,26.87187,0.0,3.6913602
477338,2110p262,1906,EXP,210.9839629047262,26.37138904582739,165.75594,71.870255,0.0,8.290945
477338,2110p262,1897,SER,210.9835914026334,26.37231145817395,61.080383,28.831495,0.0,4.927699
477338,2110p262,1700,REX,210.9720324163159,26.36683525719871,137.01274,33.788532,0.0,10.451287
477338,2110p262,1711,EXP,210.9728038352064,26.36700075422378,406.6789,98.79797,0.0,24.67712
477338,2110p262,1701,EXP,210.9720348680867,26.36758332463726,492.15527,123.3068,0.0,31.348019
478631,2110p265,5748,DUP,210.9934452293335,26.39356584573962,0.0,0.0,0.0,0.0
478631,2110p265,1350,SER,210.9934522768595,26.39357138037212,17.43997,9.459287,0.0,1.0555743
466904,2113p242,113,SER,211.1886959504434,24.19283421747403,76.65474,17.237658,0.0,6.2372136
466904,2113p242,662,SER,211.2175401345374,24.17235869590111,142.59178,34.80777,0.0,11.297436
466903,2110p242,5131,PSF,211.1792312293655,24.18535572188211,1978.9429,641.18933,0.0,116.14418
466903,2110p242,5125,REX,211.1789376181356,24.18595482555581,220.89668,51.19295,0.0,14.29926
466903,2110p242,5140,PSF,211.1795030653377,24.18605616229403,1932.4236,607.46204,0.0,116.22073
167234,2129m297,2541,SER,212.8613899081116,-29.67362339446398,2.2478256,3.991694,0.87833285,0.32456273
167234,2129m297,9493,DUP,212.8613472229794,-29.63586697851594,0.0,0.0,0.0,0.0
167234,2129m297,2540,SER,212.8613665823259,-29.63580712305456,3.71511,8.169575,1.4376471,0.22887474
461631,2132p232,2010,SER,213.2259434516155,23.33746347796789,207.3847,78.3298,0.0,29.971928
461631,2132p232,2007,EXP,213.2258035175576,23.3377822835228,547.44104,216.43695,0.0,88.492966
461631,2132p232,2073,EXP,213.2293041745812,23.33653703430425,195.71297,60.803772,0.0,10.530034
461631,2132p232,2074,REX,213.2294119097712,23.33638267172796,615.0692,223.13739,0.0,42.56819
461631,2132p232,1824,SER,213.2155820397195,23.33220155204234,58.21487,18.113758,0.0,5.4759274
461631,2132p232,2202,PSF,213.2369445067534,23.31823028137529,710.5675,229.68091,0.0,47.61899
461631,2132p232,2213,SER,213.2378299669402,23.31804334397334,64.74458,20.697598,0.0,6.8486295
479935,2150p267,4445,SER,215.16417542349,26.8633129952735,3.5580497,0.7903243,0.0,0.27767146
479935,2150p267,5533,DUP,215.1641808360584,26.86332001788377,0.0,0.0,0.0,0.0
479935,2150p267,5532,DUP,215.1428464844354,26.84381812210743,0.0,0.0,0.0,0.0
479935,2150p267,4012,SER,215.1428099418681,26.84385013969821,24.343344,8.174497,0.0,2.1777139
479935,2150p267,4584,DEV,215.1702238065393,26.85853773486611,22.205679,6.8988857,0.0,1.4946432
479935,2150p267,4599,REX,215.1710930205692,26.8590903511544,831.34924,297.0086,0.0,59.266582
490146,2154p287,2929,SER,215.4999678224083,28.86918226815317,7.117719,1.3610387,0.0,0.27442288
490146,2154p287,2974,SER,215.5025057406916,28.863960761391,50.08042,11.298839,0.0,2.670528
490146,2154p287,3233,REX,215.5173209036256,28.86660178776914,206.25064,64.33735,0.0,22.40908
495183,2166p297,610,SER,216.5532729623645,29.69492654057706,23.084957,4.0177307,0.0,0.91965944
495183,2166p297,4791,DUP,216.5532517059519,29.69495175282141,0.0,0.0,0.0,0.0
495183,2166p297,327,EXP,216.5356335457602,29.72589221205385,174.18132,60.297268,0.0,15.134034
495183,2166p297,328,SER,216.5356359016363,29.72669130498612,20.266558,6.522622,0.0,1.7142645
495183,2166p297,326,SER,216.5356140180342,29.72714023081168,292.74707,92.413055,0.0,30.771196
495183,2166p297,525,REX,216.5487054032538,29.71449333721601,29.7804,4.9058785,0.0,1.7652422
495183,2166p297,473,EXP,216.5451448858078,29.74552186279333,10.257492,3.7975898,0.0,1.2141402
401323,2192p122,2187,SER,219.221051338999,12.13901051400059,17.228533,7.9654245,1.522319,1.5455608
401323,2192p122,2205,EXP,219.2217301729155,12.13929683273695,534.3184,189.09732,25.206882,33.212944
401323,2192p122,2183,DEV,219.2209261720926,12.16126139104753,5.3749213,2.4518015,0.37932524,0.53532076
401323,2192p122,5317,DUP,219.2209292280135,12.16127229819868,0.0,0.0,0.0,0.0
401323,2192p122,5319,DUP,219.2428588429306,12.16787348845842,0.0,0.0,0.0,0.0
401323,2192p122,2643,SER,219.2429016648584,12.1678654235035,14.389374,6.6654677,1.0511291,1.4730793
401323,2192p122,3100,EXP,219.2645540619542,12.17614676190436,140.44461,57.13239,5.1502585,8.526334
401323,2192p122,3116,SER,219.2652855248565,12.17632928967613,161.22261,87.52137,14.058945,27.137302
401323,2192p122,3135,EXP,219.266103261106,12.17623391463986,179.9031,72.44,6.451338,10.947505
401323,2192p122,3131,REX,219.2658729084141,12.17681739407745,849.23926,318.17834,24.661285,54.10052
382911,2198p090,553,REX,219.7153122101575,9.046957064626492,68.78991,25.113817,18.12052,7.921318
382911,2198p090,35,SER,219.6912603223076,9.04091980277455,103.0136,26.093294,20.878006,7.617433
382911,2198p090,142,PSF,219.6965773609515,9.030519379714471,136.65149,26.00041,21.227852,12.064701
382911,2198p090,159,SER,219.6972295133376,9.03095727003908,375.55972,96.17137,71.83205,24.656061
382911,2198p090,161,SER,219.6972440737764,9.03177259596208,261.78662,59.687374,38.425888,10.492926
382911,2198p090,174,SER,219.6977758901175,9.030541597944028,42.035088,10.329296,7.190054,2.1407273
382911,2198p090,890,SER,219.7302625193976,9.05429920682748,384.13315,152.82684,102.99656,38.802162
382911,2198p090,900,SER,219.7307285148444,9.055148947980484,54.384705,19.659096,12.329498,4.6411133
382911,2198p090,903,SER,219.7307826067199,9.055346257603375,139.60779,53.05542,41.164383,17.387825
453673,2228p217,402,SER,222.7341134985892,21.73695668393236,16.2229,4.6080112,0.0,1.2840197
453673,2228p217,6201,DUP,222.7341136656246,21.73697066390173,0.0,0.0,0.0,0.0
453672,2225p217,5081,EXP,222.6973561866231,21.75618295269588,684.64606,206.80128,0.0,47.946335
453672,2225p217,5097,EXP,222.698087709932,21.75550980625253,69.78839,24.785154,0.0,5.4339013
453672,2225p217,5111,EXP,222.6987145851245,21.75542942902717,960.5967,370.42572,0.0,74.51063
453672,2225p217,4783,SER,222.6836429206116,21.75444834306291,309.41278,91.6398,0.0,33.108055
453673,2228p217,154,SER,222.7211919502769,21.74705491578019,41.155502,10.132581,0.0,3.9197135
453673,2228p217,6200,DUP,222.7211992797918,21.74704962514413,0.0,0.0,0.0,0.0
381512,2261p087,5863,DUP,226.2573892784226,8.709418036833297,0.0,0.0,0.0,0.0
381512,2261p087,5684,REX,226.257393613647,8.709469189893905,29.698849,11.578815,1.992496,5.258444
381513,2263p087,204,EXP,226.2704613251939,8.732650898842332,198.52884,71.15983,15.412641,24.044676
381513,2263p087,211,DEV,226.2709126721782,8.731861193811778,75.00762,25.784397,6.3448825,10.483584
381513,2263p087,287,SER,226.2740593596376,8.71686874945827,105.53736,39.484337,15.516541,19.308975
381513,2263p087,612,PSF,226.2860033953116,8.741051752953164,493.4532,239.60645,109.82742,112.91995
381513,2263p087,611,SER,226.2860016960066,8.741545801688666,114.01306,46.487038,21.385653,20.529898
381513,2263p087,627,EXP,226.2866991035903,8.741905897199578,257.2132,87.575584,36.633484,29.036211
490186,2268p287,3660,SER,226.9098608436222,28.81407667194163,73.73126,18.880356,0.0,4.4539537
490186,2268p287,2657,SER,226.8570453536956,28.84742332859366,50.251083,16.21157,0.0,3.5366871
478692,2280p265,4649,SER,228.187522824389,26.58034235816466,83.19244,27.3196,0.0,4.040291
478692,2280p265,4071,SER,228.1551079683782,26.57635339860423,102.33961,37.070393,0.0,5.6637197
478692,2280p265,4331,SER,228.1697898704123,26.57489943229878,121.32144,46.855667,0.0,8.119008
498973,2302p305,2460,REX,230.1988059847707,30.45536469076909,14.212568,3.9613206,0.0,0.8111589
498973,2302p305,5535,DUP,230.1988160842131,30.45535979289281,0.0,0.0,0.0,0.0
498973,2302p305,2063,EXP,230.1769062772563,30.46103500067735,681.4926,158.64674,0.0,40.17642
498973,2302p305,2087,SER,230.1779676599777,30.4613786498883,47.39374,12.405686,0.0,2.3184857
498973,2302p305,2111,SER,230.1790929869625,30.46157009955002,296.3408,81.07987,0.0,15.202753
498973,2302p305,1708,SER,230.1591451572512,30.47162836243537,20.315533,6.9033175,0.0,2.1855485
498973,2302p305,5533,DUP,230.1592807323631,30.47167968523914,0.0,0.0,0.0,0.0
498973,2302p305,1673,SER,230.157390605461,30.47844068127143,138.29428,41.194115,0.0,13.016202
347131,2308p027,5294,SER,230.9601570421855,2.672556271922697,56.519535,17.072214,10.640132,4.6388125
347131,2308p027,5317,EXP,230.9608009564583,2.673172714882472,117.17136,30.519789,14.357418,5.231762
347131,2308p027,4743,SER,230.9415084439488,2.67026416322864,15.784562,6.0050716,3.8421412,1.7818841
347131,2308p027,6297,DUP,230.9219385218064,2.666769288866402,0.0,0.0,0.0,0.0
347131,2308p027,4233,SER,230.9219656491059,2.666691082692337,18.26172,3.9872851,1.3272831,0.6071479
347131,2308p027,5344,SER,230.961707942046,2.665967989545834,102.01075,25.869457,9.927495,4.5281615
449703,2384p210,4903,DUP,238.3772186074645,20.95346383473736,0.0,0.0,0.0,0.0
449703,2384p210,1258,SER,238.3772041777678,20.95348466436064,37.997787,11.611441,0.0,4.429631
449703,2384p210,1273,SER,238.378110723174,20.98374316650619,20.250273,6.7614293,0.0,1.8377022
449703,2384p210,1068,SER,238.3661403755266,20.96810893908589,45.118286,16.843594,0.0,4.668193
449703,2384p210,1076,SER,238.3666487177842,20.96809668141383,129.73688,49.442886,0.0,14.837105
449703,2384p210,1356,SER,238.3829928895148,20.96381983259942,559.0198,226.93062,0.0,34.085754
449703,2384p210,1389,SER,238.3847109624265,20.96379835595044,347.30408,133.14983,0.0,21.217205
449703,2384p210,1374,SER,238.383926488009,20.96404373368178,26.891817,7.9720116,0.0,1.3653659
496510,2386p300,3138,SER,238.655475702194,30.10528989811906,39.88451,13.427197,0.0,1.9220037
496510,2386p300,4681,DUP,238.6554753137198,30.10530962117303,0.0,0.0,0.0,0.0
497758,2387p302,356,EXP,238.6699794490489,30.134900554089,862.96875,301.18073,0.0,49.777138
497758,2387p302,397,PSF,238.6720449416152,30.13489053154022,1167.1682,431.4725,0.0,87.3942
497758,2387p302,382,SER,238.6710601149368,30.13499826326378,20.91536,7.2743397,0.0,0.9676375
496510,2386p300,3213,SER,238.6597598511432,30.12442960864697,13.104,5.3292527,0.0,1.024617
496510,2386p300,3216,REX,238.6599774540272,30.12447643165984,119.49254,51.403927,0.0,10.797614
480028,2410p267,3829,SER,241.1470961474443,26.63069236201361,99.8697,31.56395,0.0,10.973131
480028,2410p267,3839,SER,241.147582856729,26.6308914615503,454.6611,151.26544,0.0,62.48147
480028,2410p267,4311,EXP,241.1721155608222,26.62555094958003,730.11,270.59393,0.0,60.703056
480028,2410p267,4322,SER,241.1727961533396,26.62605726066442,86.73175,35.892212,0.0,6.704553
480028,2410p267,4338,EXP,241.1734829672439,26.62596639850366,465.0027,175.34804,0.0,41.032204
478739,2411p265,3136,SER,241.1895838811569,26.62182389863917,112.99247,45.25155,0.0,12.461725
478739,2411p265,2485,REX,241.1574534731876,26.61639929340883,372.6427,139.09026,0.0,28.732252
478739,2411p265,2510,SER,241.1583836351159,26.61643875074898,49.436375,18.923971,0.0,5.4014754
81926,3123m490,8167,SER,312.4737519075081,-48.89616855029272,392.8477,288.8398,88.68331,29.15665
81926,3123m490,8169,PSF,312.4737664614868,-48.89693887045006,1917.7161,1148.1097,221.90668,69.048874
81926,3123m490,8183,SER,312.4743758264021,-48.89632833344687,127.5788,74.56728,19.178871,6.6619234
81926,3123m490,8211,PSF,312.4754214584581,-48.89691216336871,1049.8674,820.444,292.77988,69.56204
81926,3123m490,9054,SER,312.5089821972363,-48.89882064873932,892.4907,508.5173,121.60835,30.327255
81926,3123m490,9073,SER,312.5096419987884,-48.89807021969206,133.52478,74.63143,18.584492,5.750823
81926,3123m490,7799,SER,312.4589945750402,-48.91025550988637,497.8638,412.84027,140.56383,62.67334
81926,3123m490,7847,SER,312.4605506802679,-48.90890104163672,717.5829,531.97034,219.60315,78.26521
81926,3123m490,7815,PSF,312.4596227357126,-48.91031220671314,1448.8734,1339.0808,467.5008,163.0826
81926,3123m490,7819,SER,312.4597627874764,-48.90955213886949,77.8075,49.796482,14.135728,6.590482
81926,3123m490,8884,SER,312.5027975457372,-48.91636992468332,53.586433,26.266384,5.94736,3.3257024
191940,3144m250,3576,SER,314.4895706185349,-24.94810710824377,17.138494,0.0,12.534973,2.8368392
191940,3144m250,3581,SER,314.4897722824323,-24.94765281425176,12.785292,0.0,7.062124,1.1942387
191940,3144m250,5428,DUP,314.4728289457507,-24.96227174431888,0.0,0.0,0.0,0.0
191940,3144m250,3253,REX,314.472846415685,-24.96240135644899,17.98447,0.0,5.499079,0.54626375
191940,3144m250,3256,PSF,314.4728868080033,-24.96223420654833,272.50787,0.0,140.5983,20.414238
191940,3144m250,3677,SER,314.4941688273316,-24.96287790106267,56.31263,0.0,27.328512,3.4050112
191940,3144m250,3676,EXP,314.4941301691946,-24.96247221282742,167.58424,0.0,101.8756,14.11963
191940,3144m250,3698,EXP,314.4951634903616,-24.96265585727825,124.80779,0.0,39.432453,3.9703243
42801,3150m607,2537,SER,314.8642615195651,-60.67908880211473,179.90381,104.90584,30.634052,11.207533
42801,3150m607,2567,SER,314.8658029127148,-60.67951356115095,66.541466,40.41445,13.841855,6.158946
42801,3150m607,2200,SER,314.848228737484,-60.66764493567462,12.648215,6.3070254,2.104515,1.0805179
42801,3150m607,2339,SER,314.8554311159941,-60.65726601337487,114.68413,63.37593,24.93654,12.834889
42801,3150m607,2347,SER,314.8561303036402,-60.65727389846232,383.5815,287.6453,146.03752,67.54982
137284,3194m360,479,SER,319.3412543017657,-35.90018661520372,8.546768,4.1092525,1.8139911,0.0
137284,3194m360,5234,DUP,319.3413486550888,-35.90026721640999,0.0,0.0,0.0,0.0
137284,3194m360,721,EXP,319.3564591742659,-35.91839249826796,142.2445,0.0,60.88508,0.0
137284,3194m360,705,EXP,319.3556826032616,-35.91792837255518,32.628544,0.0,19.079157,0.0
137284,3194m360,700,EXP,319.355388467299,-35.91754214993831,231.73755,0.0,110.02494,0.0
137284,3194m360,606,SER,319.3490355048008,-35.92205518085926,96.416916,0.0012369565,33.842453,0.0
137284,3194m360,613,REX,319.3494413525481,-35.92204608091316,38.541874,0.0,19.218332,0.0
137284,3194m360,801,SER,319.3614926524389,-35.92601140014751,24.063488,0.0010154714,15.391785,0.0
75411,3196m507,2195,SER,319.5107844473522,-50.76681690602447,23.157848,6.2410197,2.4014463,1.115718
75411,3196m507,10894,DUP,319.5438594395214,-50.75701221930069,0.0,0.0,0.0,0.0
75411,3196m507,3145,SER,319.5438776593925,-50.75700155647904,32.403255,7.8013706,4.0212326,1.5953588
75411,3196m507,2027,EXP,319.5039013814435,-50.73901616342833,1207.8746,401.85785,139.35167,78.35174
75411,3196m507,2064,SER,319.5052541550052,-50.73937955580364,144.871,39.158783,12.810495,7.9322186
75411,3196m507,2056,EXP,319.5047156216713,-50.73997155525918,1345.6985,472.66693,182.46826,105.01476
75411,3196m507,2076,EXP,319.5057312561864,-50.74024681979888,1482.7948,494.5763,182.66254,101.89289
40032,3277m617,10985,DUP,327.6956792617502,-61.76406275227215,0.0,0.0,0.0,0.0
40032,3277m617,5166,SER,327.6957327224617,-61.764038659071,16.068218,9.403521,8.8706,1.0702971
40032,3277m617,5247,SER,327.6992817943159,-61.73029127171835,196.9355,144.1122,88.381096,10.377525
40032,3277m617,5252,REX,327.699453372697,-61.72941428399157,1995.713,1462.0562,973.837,111.68185
40032,3277m617,5298,EXP,327.7011667947535,-61.73069309826707,1534.9683,1109.6233,652.0877,72.900795
40032,3277m617,5422,SER,327.7082559427775,-61.74427202772307,398.31613,292.29446,274.29688,35.120144
40032,3277m617,5477,SER,327.7101280605321,-61.74463917687347,342.298,241.17043,212.69704,26.99458
40032,3277m617,5471,SER,327.709980066331,-61.74423853155358,145.48146,94.7421,99.27194,13.908401
40032,3277m617,5493,SER,327.7105913759385,-61.74406557342292,145.12944,97.91471,102.44171,14.40923
40032,3277m617,5442,SER,327.7088866696533,-61.72467840426133,255.2165,200.65707,146.7382,18.123564
107154,3302m427,2692,SER,330.1992011459938,-42.8161065802666,39.27711,26.404505,6.723583,1.101059
107154,3302m427,2697,REX,330.1994831215273,-42.81518002453856,224.43791,170.19022,39.42371,6.3568726
107154,3302m427,9888,DUP,330.1681514103075,-42.81843853143191,0.0,0.0,0.0,0.0
107154,3302m427,1775,SER,330.1682493429522,-42.81854129533422,95.54991,59.251698,23.017786,4.6531215
107154,3302m427,2097,SER,330.1795053822761,-42.82100823154591,327.86096,372.41666,90.59469,27.334854
107154,3302m427,2132,SER,330.1806055696276,-42.82142188853504,42.24691,40.848976,9.783035,4.087623
107154,3302m427,2160,SER,330.1813108639857,-42.82206652403057,209.55284,233.16937,63.386692,23.994656
107154,3302m427,3065,SER,330.211453243805,-42.8283383241871,64.6946,38.674576,12.346817,2.2314353
202549,3305m230,8923,SER,330.631731500646,-22.89039450123974,88.78732,43.23414,5.782979,1.844861
202549,3305m230,13251,DUP,330.6317468517943,-22.89038742930997,0.0,0.0,0.0,0.0
202549,3305m230,13250,DUP,330.6068842176135,-22.88645268623148,0.0,0.0,0.0,0.0
202549,3305m230,7771,SER,330.6068778963214,-22.88643238300559,257.07355,128.37581,18.00909,6.6365137
202549,3305m230,9496,SER,330.6447063192833,-22.90133353679436,2079.0532,1131.6552,137.01157,33.65009
202549,3305m230,9502,REX,330.6448439367783,-22.90050394610396,374.3379,196.84734,24.08114,5.8468885
202549,3305m230,9486,SER,330.6445256356814,-22.89977708043141,3923.4812,2299.294,286.83087,75.20498
202549,3305m230,9545,DEV,330.6456539508276,-22.90083599222768,4087.664,2543.0342,329.1936,90.044815
53299,3321m572,4376,SER,332.1291946514334,-57.30171219464453,56.78262,26.12939,4.335609,2.3388445
53299,3321m572,4445,SER,332.1321567400203,-57.28301894705007,292.58472,138.0958,29.416075,17.743309
53299,3321m572,4713,REX,332.1452160547616,-57.29415715349501,217.76756,111.22301,21.638336,12.902606
53299,3321m572,4717,REX,332.1453394502563,-57.29395170459528,266.05148,156.96971,35.774487,26.604622
53299,3321m572,4214,SER,332.121431693047,-57.27788738334377,720.7814,310.73764,85.40822,36.67455
53299,3321m572,4211,SER,332.1212838678745,-57.27773774592522,74.1926,30.573282,6.1560044,2.4891057
432378,3323p177,780,SER,332.2560984635155,17.8213140152595,10.083075,1.9681817,0.0,1.359928
432378,3323p177,7337,DUP,332.2561147626935,17.82129467021664,0.0,0.0,0.0,0.0
432378,3323p177,7338,DUP,332.2606112461009,17.83858703087876,0.0,0.0,0.0,0.0
432378,3323p177,894,SER,332.2606291955395,17.83857412430546,10.386585,2.5991476,0.0,1.6274103
432378,3323p177,512,SER,332.2461918291145,17.83917469598742,376.61273,110.54022,0.0,32.73404
432378,3323p177,545,SER,332.247120157879,17.8391415995514,30.067577,7.1226516,0.0,3.4133358
432378,3323p177,541,SER,332.2469772683658,17.84011608705378,433.48117,124.20671,0.0,37.709362
432378,3323p177,1405,SER,332.2784720715445,17.82663051691459,87.58252,21.864037,0.0,6.9430275
195951,3346m242,3098,SER,334.6639509486999,-24.17093920143219,45.769543,26.124231,2.4706461,4.7716975
195951,3346m242,3721,SER,334.6864028586588,-24.19869772673049,250.47452,156.20346,5.4568973,27.289862
195951,3346m242,3737,SER,334.6869483624366,-24.19873788990672,432.56366,275.68097,8.877803,42.046593
195951,3346m242,2911,SER,334.657603730963,-24.16274651304969,415.5942,252.24055,40.20941,43.605778
195951,3346m242,2901,EXP,334.6573136068217,-24.16205358286453,737.30304,391.47406,56.98249,46.536175
41432,3354m612,9124,SER,335.5829964818444,-61.29467280196997,185.80151,87.078255,34.18193,12.636388
41432,3354m612,9122,SER,335.5829859138536,-61.29373609605542,462.75098,233.90106,86.63556,26.282177
41432,3354m612,9493,SER,335.5996443886925,-61.27986027285171,70.51697,30.415741,12.764006,4.4644523
41432,3354m612,11537,DUP,335.5997477501209,-61.27986414132385,0.0,0.0,0.0,0.0
41432,3354m612,10244,REX,335.6321568483304,-61.29583388651325,1550.9344,824.7279,349.9954,133.2969
41432,3354m612,9555,SER,335.6026170743777,-61.26484286143308,84.20212,38.89223,12.415801,3.9298277
41432,3354m612,9543,EXP,335.6022593367422,-61.26406313595366,1029.0381,549.937,184.61449,56.648758
177790,3364m277,4721,SER,336.3839254432621,-27.70814318535441,71.74941,56.075455,0.90950626,7.3304033
177790,3364m277,17546,DUP,336.3839405006032,-27.70813358587692,0.0,0.0,0.0,0.0
177790,3364m277,3221,SER,336.3577938047359,-27.70140033616453,89.346565,63.413322,1.1918759,9.337349
177790,3364m277,17544,DUP,336.3578906693227,-27.70135233137985,0.0,0.0,0.0,0.0
177790,3364m277,17545,DUP,336.3657481191855,-27.70256151846057,0.0,0.0,0.0,0.0
177790,3364m277,3642,SER,336.3657338106652,-27.70253071905433,186.24303,129.03554,2.1452882,14.263672
177790,3364m277,4637,SER,336.3824293477747,-27.70106548226724,3046.7227,2420.407,31.43308,165.64261
177790,3364m277,4677,REX,336.3831938210164,-27.70142831744614,617.536,500.62573,6.583154,40.42774
189414,3380m255,3960,SER,338.0578968808465,-25.45338835694593,11.861417,0.0,3.1734202,0.4801063
189414,3380m255,5945,DUP,338.057883557289,-25.45337815863833,0.0,0.0,0.0,0.0
189414,3380m255,4394,SER,338.077933941519,-25.44826101628676,42.34372,0.0,10.870223,1.0795436
189414,3380m255,5946,DUP,338.0910084246492,-25.42946471467037,0.0,0.0,0.0,0.0
189414,3380m255,4628,REX,338.0910139881584,-25.42947367189613,16.095211,0.0,3.9861321,0.48719004
189414,3380m255,5005,SER,338.1124436370977,-25.42637314902058,10.123327,0.0,2.4342785,0.40517485
189414,3380m255,5947,DUP,338.1124488086515,-25.42637901819919,0.0,0.0,0.0,0.0
42139,3382m610,7440,SER,338.3209427720652,-60.92597572467674,36.60161,26.844133,10.898186,3.6413383
42139,3382m610,6386,EXP,338.2631435340508,-60.91189584946149,1085.1428,1165.9648,448.21915,98.828094
42139,3382m610,6400,EXP,338.2639950325615,-60.91150792662821,187.61276,164.48152,57.40026,12.958559
42139,3382m610,6401,REX,338.2640070806825,-60.9110502359763,84.547005,62.83625,20.047884,4.4277534
42139,3382m610,6381,PSF,338.2627312890607,-60.91051404340467,1041.4878,1342.8634,579.60156,127.08459
42139,3382m610,10064,DUP,338.2875467300315,-60.92517529363673,0.0,0.0,0.0,0.0
42139,3382m610,6820,SER,338.2875656427148,-60.92516658869187,93.87623,70.38581,31.510908,8.848078
42139,3382m610,7262,SER,338.3103637873838,-60.92873541475647,166.06258,130.28983,51.177387,14.156367
42139,3382m610,7268,SER,338.310616636191,-60.92813940409879,749.17444,702.20703,277.86932,73.983826
144436,3407m345,2329,SER,340.8098459715883,-34.62176543303803,0.0,0.0,12.424641,4.1614227
143246,3407m347,3086,SER,340.7882439743357,-34.63624991815743,22.821066,0.0,25.340462,5.439343
192044,3430m250,5030,SER,343.2062039909486,-24.96546547718215,56.19531,0.0,16.183271,3.282761
192045,3433m250,235,SER,343.2215152223864,-24.97424294348244,44.152485,0.0,40.306644,7.141313
192044,3430m250,4861,SER,343.1982580892699,-24.94512935850476,25.700188,0.0,7.5328326,1.3043488
228257,3435m182,2115,REX,343.5708158779337,-18.15614840085374,49.7309,0.0,7.92424,0.69115967
228257,3435m182,1686,EXP,343.5465247978723,-18.16018032467708,106.85115,0.0,17.393747,1.570373
228257,3435m182,1691,REX,343.5467733849434,-18.15883220247217,132.4314,0.0,20.106941,1.7537069
228257,3435m182,1697,REX,343.547251313443,-18.15967245883559,130.39479,0.0,31.896137,4.968214
83928,3474m485,6810,REX,347.4462482418533,-48.58462705000017,193.50485,92.044075,39.047882,20.598183
83928,3474m485,6837,SER,347.4473690065325,-48.58490880857531,897.2266,648.06866,299.59467,111.00718
83928,3474m485,11527,DUP,347.4447423970209,-48.55388859630283,0.0,0.0,0.0,0.0
83928,3474m485,6763,SER,347.444762394276,-48.55384331812657,134.35164,67.6696,26.38954,13.238285
83928,3474m485,6492,SER,347.4357017426645,-48.56294685068662,237.37296,125.91123,51.04478,25.310135
83928,3474m485,6536,SER,347.4370049448946,-48.5626392864344,926.0664,614.0467,240.1474,97.23892
