group_id,index,brickid,brickname,objid,type,ra,dec,ebv,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Group,Gal,ID,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,z,log_M_stellar,e_log_M_stellar,log_SFR,e_log_SFR
253998,1287,507625,2394p322,313,SER,239.3300864201369,32.29232154540909,0.02943773,1.499306,1.537255,0.0,1.297821,5.166878,45466.133,16.726152,15.777494,Infinity,15.057205,15.629629,15.871264,15.31735,,0.948658,Infinity,0.72028923,Infinity,1287,1287,313,0.522530791944668,343.7243,0.0030,344.5130,0.0039,24.6389,0.1164,17.0688,0.0031,3.2990,0.0125,0.7379,0.0009,7.7432,0.1296,343.7243,0.0030,344.5130,0.0039,23.1531,0.0684,16.1879,0.0018,3.6217,0.0074,0.7379,0.0009,7.7432,0.1296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7243,0.0030,344.5130,0.0039,20.2010,0.1717,15.6281,0.0049,4.2629,0.0219,0.7379,0.0009,7.7432,0.1296,0.1134,11.282,0.023,0.098,0.062
395515,1288,460283,2075p230,1903,REX,207.4846515137403,23.10175552274349,0.015196047,1.6206418,1.5998346,0.0,1.2762246,1.0,0.0,17.239103,16.56493,Infinity,16.018433,16.13323,16.502756,14.449715,14.560135,0.67417336,Infinity,0.54649734,Infinity,1288,1288,1903,0.348420262142511,344.2950,0.0031,343.7624,0.0033,11.4290,0.0125,17.1121,0.0009,1.2091,0.0023,0.8978,0.0006,-10.9485,0.2457,344.2950,0.0031,343.7624,0.0033,11.4528,0.0108,16.4141,0.0008,1.5011,0.0019,0.8978,0.0006,-10.9485,0.2457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.2950,0.0031,343.7624,0.0033,11.4999,0.0253,15.8738,0.0015,2.0811,0.0047,0.8978,0.0006,-10.9485,0.2457,0.1039,10.798,0.036,0.686,0.093
191203,1289,368373,1552p065,4674,DEV,155.2956529202689,6.621192838689878,0.022298867,1.5295036,1.5023019,1.2783923,1.1847109,4.0,0.0,18.178886,17.197723,16.77679,16.502811,16.57839,17.035635,16.323574,,0.981163,0.42093277,0.69491196,0.2739792,1289,1289,4674,0.362273505927355,572.8999,0.0050,573.0885,0.0031,18.9130,0.1800,18.0088,0.0060,2.7051,0.0257,0.3810,0.0007,59.6929,0.0661,572.8999,0.0050,573.0885,0.0031,19.1283,0.1109,17.0343,0.0036,3.4314,0.0158,0.3810,0.0007,59.6929,0.0661,572.8999,0.0050,573.0885,0.0031,19.3337,0.1305,16.6400,0.0036,4.1245,0.0198,0.3810,0.0007,59.6929,0.0661,572.8999,0.0050,573.0885,0.0031,19.5561,0.2203,16.3878,0.0059,4.8747,0.0336,0.3810,0.0007,59.6929,0.0661,0.1562,11.092,0.029,0.159,0.281
154577,1290,361498,2287p052,10457,SER,228.8093421437595,5.189848115523418,0.044464055,1.2219762,1.0735328,0.0,1.3302944,4.964615,1765686.9,14.860613,14.02887,13.627804,13.365869,13.609799,14.163557,13.304655,12.945373,0.83174324,0.40106583,0.66300106,0.26193523,1290,1290,10457,4.99179247801757,344.3086,0.0011,344.3992,0.0014,94.6651,0.3964,14.3492,0.0019,7.2209,0.0136,0.6374,0.0002,6.1028,0.0262,344.3086,0.0011,344.3992,0.0014,85.8074,0.2271,13.5563,0.0011,7.4804,0.0071,0.6374,0.0002,6.1028,0.0262,344.3086,0.0011,344.3992,0.0014,77.3558,0.3052,13.1854,0.0024,7.7279,0.0122,0.6374,0.0002,6.1028,0.0262,344.3086,0.0011,344.3992,0.0014,68.2071,0.5429,13.0406,0.0035,7.9959,0.0226,0.6374,0.0002,6.1028,0.0262,0.0332,10.922,0.014,-0.012,0.13
435087,1291,435790,1485p185,5234,SER,148.5932292597024,18.45032243589576,0.027769182,1.3861288,1.1186066,1.1007764,1.10145,6.0,67822.87,17.501389,16.237621,15.749887,15.404937,15.405287,15.793058,16.032324,14.074497,1.2637672,0.48773384,0.8326845,0.34495068,1291,1291,5234,0.429006722589573,344.2602,0.0010,344.6814,0.0009,23.2545,0.1189,17.2564,0.0024,5.8822,0.0177,0.6115,0.0003,79.5687,0.0384,344.2602,0.0010,344.6814,0.0009,21.5479,0.0717,16.0470,0.0015,6.0045,0.0105,0.6115,0.0003,79.5687,0.0384,344.2602,0.0010,344.6814,0.0009,19.9196,0.0452,15.6022,0.0011,6.1211,0.0074,0.6115,0.0003,79.5687,0.0384,344.2602,0.0010,344.6814,0.0009,18.1570,0.0688,15.3320,0.0017,6.2474,0.0121,0.6115,0.0003,79.5687,0.0384,0.1621,11.65,0.031,-0.7,0.74
127554,1292,351408,2209p035,4950,SER,221.0185444950654,3.484000367882679,0.031118037,1.3205816,1.4340662,1.4293524,1.2064941,3.6293337,7020.031,17.769743,16.98432,16.605171,16.38548,16.437864,16.799265,15.319403,15.057345,0.7854233,0.37914848,0.5988388,0.21969032,1292,1292,4950,0.494635856420586,344.1061,0.0018,343.7468,0.0019,4.4634,0.0127,17.7313,0.0018,3.2339,0.0183,0.8446,0.0012,6.6909,0.261,344.1061,0.0018,343.7468,0.0019,4.4797,0.0081,16.9337,0.0012,3.4552,0.0119,0.8446,0.0012,6.6909,0.261,344.1061,0.0018,343.7468,0.0019,4.4954,0.0098,16.5624,0.0015,3.6663,0.0132,0.8446,0.0012,6.6909,0.261,344.1061,0.0018,343.7468,0.0019,4.5123,0.0163,16.3093,0.0020,3.8948,0.0212,0.8446,0.0012,6.6909,0.261,0.1274,10.872,0.031,0.562,0.101
449664,1293,442685,1695p197,5329,SER,169.6509242045802,19.8073299373393,0.020018142,1.2242987,1.169321,1.2201779,1.0564693,5.929867,18292.459,17.671932,16.642714,16.203024,15.877005,15.974527,16.461061,15.779722,14.964231,1.0292187,0.43968964,0.7657089,0.3260193,1293,1293,5329,0.375657094204591,573.0510,0.0016,572.7735,0.0012,16.2091,0.1124,17.5001,0.0035,5.2302,0.0276,0.5096,0.0005,-67.5148,0.0476,573.0510,0.0016,572.7735,0.0012,14.9856,0.0654,16.5524,0.0022,5.4687,0.0166,0.5096,0.0005,-67.5148,0.0476,573.0510,0.0016,572.7735,0.0012,13.8182,0.0476,16.1704,0.0017,5.6962,0.0140,0.5096,0.0005,-67.5148,0.0476,573.0510,0.0016,572.7735,0.0012,12.5545,0.0816,15.8920,0.0030,5.9425,0.0233,0.5096,0.0005,-67.5148,0.0476,0.1025,10.985,0.054,-0.375,0.724
161866,1294,334500,3131p005,2169,SER,313.0753377899942,0.526194797808597,0.11001202,1.7287583,1.3817648,1.283417,1.3669704,5.0785275,4615.5376,18.26237,17.464296,17.037762,16.78814,16.81343,17.110518,15.687636,,0.7980728,0.42653465,0.676157,0.24962234,1294,1294,2169,0.974781841529541,114.8933,0.0059,114.6720,0.0073,15.3778,0.2999,18.2239,0.0093,4.6692,0.0625,0.6948,0.0020,24.9988,0.3384,114.8933,0.0059,114.6720,0.0073,13.7414,0.1985,17.4965,0.0074,4.1114,0.0415,0.6948,0.0020,24.9988,0.3384,114.8933,0.0059,114.6720,0.0073,12.1801,0.1308,17.1307,0.0064,3.5792,0.0304,0.6948,0.0020,24.9988,0.3384,114.8933,0.0059,114.6720,0.0073,10.4900,0.1468,17.0525,0.0077,3.0031,0.0385,0.6948,0.0020,24.9988,0.3384,0.1487,10.938,0.076,1.049,0.076
222058,1295,387008,1770p097,357,PSF,176.9737131357989,9.765416283311072,0.038848963,1.3907933,1.1566817,1.5628185,1.350416,0.0,0.0,19.002878,18.07229,17.608377,17.379034,17.042217,18.132967,16.269144,13.590624,0.93058777,0.46391296,0.6932564,0.22934341,1295,1295,357,0.470217487269636,343.9141,0.0019,343.2973,0.0024,58.3385,0.5410,16.5391,0.0035,9.4768,0.0355,0.5846,0.0010,17.8734,0.0885,343.9141,0.0019,343.2973,0.0024,42.1755,0.3681,15.7874,0.0037,7.6786,0.0275,0.5846,0.0010,17.8734,0.0885,343.9141,0.0019,343.2973,0.0024,26.7538,0.2087,15.6481,0.0035,5.9628,0.0228,0.5846,0.0010,17.8734,0.0885,343.9141,0.0019,343.2973,0.0024,10.0598,0.0890,15.8497,0.0042,4.1055,0.0229,0.5846,0.0010,17.8734,0.0885,0.0966,10.936,0.059,-0.178,0.203
62312,1296,407606,0283p135,1021,SER,28.30311567138486,13.61019864609522,0.08274899,1.3920207,1.5962499,0.0,1.4066132,3.7679853,9161.7,18.393564,17.214346,Infinity,16.347157,15.858974,15.824231,14.862016,14.051523,1.1792183,Infinity,0.8671894,Infinity,1296,1296,1021,0.367931839311042,344.0249,0.0026,344.2824,0.0034,15.0219,0.0816,18.2369,0.0033,3.0925,0.0153,0.5962,0.0010,-30.4645,0.102,344.0249,0.0026,344.2824,0.0034,13.7854,0.0515,17.1468,0.0022,3.2204,0.0101,0.5962,0.0010,-30.4645,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0249,0.0026,344.2824,0.0034,11.3284,0.0552,16.4154,0.0026,3.4745,0.0137,0.5962,0.0010,-30.4645,0.102,0.1327,-99.0,-99.0,-99.0,-99.0
433057,1297,449570,2028p210,2161,SER,202.8380089469028,20.8814089980336,0.020027872,1.5514665,1.2811469,1.0417439,1.3364278,4.3479366,31296.264,17.288263,16.219074,15.820732,15.520732,15.670206,16.169804,,,1.0691891,0.39834213,0.6983423,0.3000002,1297,1297,2161,0.427010007858905,344.4553,0.0019,344.4129,0.0016,15.9920,0.0644,17.2163,0.0023,3.7094,0.0134,0.6797,0.0007,65.8335,0.0846,344.4553,0.0019,344.4129,0.0016,15.7872,0.0394,16.1327,0.0014,4.4755,0.0083,0.6797,0.0007,65.8335,0.0846,344.4553,0.0019,344.4129,0.0016,15.5919,0.0542,15.7064,0.0019,5.2065,0.0130,0.6797,0.0007,65.8335,0.0846,344.4553,0.0019,344.4129,0.0016,15.3804,0.0933,15.4369,0.0028,5.9978,0.0226,0.6797,0.0007,65.8335,0.0846,0.1328,11.329,0.031,-0.893,0.748
403459,1298,495068,1835p297,4236,SER,183.680188537391,29.72626776675111,0.01982964,1.7311585,1.3487964,1.5662892,1.0946119,5.1764083,8514.603,17.919174,17.069876,16.701727,16.44327,16.660288,17.074312,,,0.8492985,0.3681488,0.626606,0.25845718,1298,1298,4236,0.427726270844427,344.8138,0.0043,343.7512,0.0044,17.6479,0.1783,17.8866,0.0061,3.5624,0.0291,0.9297,0.0022,80.7563,1.0345,344.8138,0.0043,343.7512,0.0044,16.246,0.1125,17.1147,0.0039,4.0828,0.0175,0.9297,0.0022,80.7563,1.0345,344.8138,0.0043,343.7512,0.0044,14.9083,0.137,16.8361,0.0048,4.5793,0.0267,0.9297,0.0022,80.7563,1.0345,344.8138,0.0043,343.7512,0.0044,13.4603,0.2285,16.6888,0.0090,5.1168,0.0467,0.9297,0.0022,80.7563,1.0345,0.1343,10.859,0.038,0.025,0.174
466206,1299,392478,1252p107,147,SER,125.0892091860195,10.69886095992075,0.026568314,1.2833235,1.1651409,1.4867642,1.1058208,6.0,15195.83,17.725245,16.772448,16.374651,16.103806,16.315592,16.79306,,15.746167,0.95279694,0.39779663,0.66864204,0.2708454,1299,1299,147,0.509615289700398,344.1204,0.0018,344.1593,0.0016,12.5999,0.1150,17.5576,0.0043,6.1458,0.0401,0.6424,0.0008,-87.6439,0.0851,344.1204,0.0018,344.1593,0.0016,12.0894,0.0688,16.6340,0.0026,6.3093,0.0245,0.6424,0.0008,-87.6439,0.0851,344.1204,0.0018,344.1593,0.0016,11.6024,0.0603,16.2502,0.0023,6.4653,0.0232,0.6424,0.0008,-87.6439,0.0851,344.1204,0.0018,344.1593,0.0016,11.0751,0.1008,16.0202,0.0041,6.6341,0.0383,0.6424,0.0008,-87.6439,0.0851,0.1113,10.896,0.017,-1.49,0.808
305852,1300,486440,2437p280,5333,SER,243.8264243977608,28.03175684564254,0.049153343,1.5640608,1.4729539,1.3734884,1.3893703,4.772934,9179.796,17.954464,16.974428,16.554876,16.286797,16.531725,17.053263,21.504988,15.747621,0.9800358,0.41955185,0.6876316,0.26807976,1300,1300,5333,0.460179324739853,115.4116,0.0024,115.1283,0.0028,11.4770,0.0906,17.8261,0.0040,4.5809,0.0307,0.7180,0.0012,-17.3232,0.1514,115.4116,0.0024,115.1283,0.0028,10.8868,0.0613,16.8874,0.0028,4.6337,0.0211,0.7180,0.0012,-17.3232,0.1514,115.4116,0.0024,115.1283,0.0028,10.3237,0.0566,16.5192,0.0038,4.6842,0.0213,0.7180,0.0012,-17.3232,0.1514,115.4116,0.0024,115.1283,0.0028,9.7141,0.0818,16.2665,0.0041,4.7388,0.0316,0.7180,0.0012,-17.3232,0.1514,0.1064,10.771,0.021,-1.687,0.725
153343,1301,325547,2348m010,3374,DEV,234.8926422516394,-0.986767395009096,0.12696603,1.498435,1.2680485,1.1471019,1.225873,4.0,0.0,17.11751,16.14957,15.574246,15.230682,15.028949,15.468817,14.156282,14.190372,0.9679394,0.57532406,0.9188881,0.34356403,1301,1301,3374,0.88482753363675,344.2386,0.0028,343.5635,0.0071,42.9644,0.2032,17.0915,0.0033,2.2771,0.0115,0.1417,0.0002,-21.1467,0.0142,344.2386,0.0028,343.5635,0.0071,41.3327,0.1262,16.1476,0.0019,2.8071,0.0070,0.1417,0.0002,-21.1467,0.0142,344.2386,0.0028,343.5635,0.0071,39.7758,0.1504,15.6915,0.0022,3.3129,0.0092,0.1417,0.0002,-21.1467,0.0142,344.2386,0.0028,343.5635,0.0071,38.0906,0.2527,15.3653,0.0038,3.8603,0.0158,0.1417,0.0002,-21.1467,0.0142,0.0544,10.762,0.058,0.018,0.342
465296,1302,434554,1835p182,1497,SER,183.4898280974476,18.244640767863,0.030060293,1.2658898,1.159695,1.4636012,1.2407986,5.8748927,2550.6877,18.421507,17.357363,16.919628,16.61142,16.753254,17.08983,15.983524,13.757049,1.0641441,0.4377346,0.74594307,0.30820847,1302,1302,1497,0.43242876970248,343.3524,0.0043,343.4824,0.0044,36.7151,0.8446,17.5324,0.0102,7.2152,0.0706,0.9529,0.0033,40.5317,2.1089,343.3524,0.0043,343.4824,0.0044,27.5719,0.5942,16.6760,0.0096,7.4338,0.0628,0.9529,0.0033,40.5317,2.1089,343.3524,0.0043,343.4824,0.0044,18.848,0.3731,16.4699,0.0086,7.6424,0.0687,0.9529,0.0033,40.5317,2.1089,343.3524,0.0043,343.4824,0.0044,9.4044,0.2250,16.4536,0.0092,7.8681,0.0866,0.9529,0.0033,40.5317,2.1089,0.1558,10.957,0.065,-0.301,0.722
463236,1303,433193,1861p180,3395,SER,186.2370637857139,17.99341042563452,0.028598782,1.1305206,1.0250785,1.3891171,1.1464928,6.0,3573.9622,18.203094,17.110968,16.718817,16.419,16.54754,16.983046,19.005507,,1.0921268,0.39215088,0.691967,0.29981613,1303,1303,3395,0.335976883987366,344.4226,0.0028,343.8219,0.0029,12.5210,0.1890,17.9807,0.0072,6.2952,0.0612,0.9674,0.0021,76.5471,2.0143,344.4226,0.0028,343.8219,0.0029,11.5488,0.1096,16.9373,0.0046,6.1181,0.0362,0.9674,0.0021,76.5471,2.0143,344.4226,0.0028,343.8219,0.0029,10.6212,0.0768,16.5923,0.0037,5.9491,0.0294,0.9674,0.0021,76.5471,2.0143,344.4226,0.0028,343.8219,0.0029,9.6171,0.1321,16.3427,0.0064,5.7662,0.0494,0.9674,0.0021,76.5471,2.0143,0.1485,11.063,0.034,-0.604,0.841
436009,1304,429224,2268p172,4002,SER,226.968264432114,17.27396742241528,0.025244983,1.6977191,1.3733695,0.0,1.4278345,2.2404993,26588.916,17.732792,16.784317,Infinity,16.028952,16.004654,16.43864,15.572753,14.665528,0.9484749,Infinity,0.7553654,Infinity,1304,1304,4002,0.336645978001618,572.9249,0.0033,573.0844,0.0019,12.2854,0.0177,17.7512,0.0012,1.4539,0.0040,0.3650,0.0003,69.3724,0.0285,572.9249,0.0033,573.0844,0.0019,12.0054,0.0108,16.7847,0.0007,1.7621,0.0025,0.3650,0.0003,69.3724,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.9249,0.0033,573.0844,0.0019,11.4489,0.0262,16.0553,0.0014,2.3745,0.0063,0.3650,0.0003,69.3724,0.0285,0.1088,11.066,0.059,0.159,0.383
390710,1305,473455,2138p255,508,SER,213.7580641769029,25.62240653088192,0.01846872,1.7543613,1.4741607,0.0,1.4875097,1.6703706,66572.16,17.596722,16.817049,Infinity,16.257498,16.29379,16.524,14.048425,11.960135,0.7796726,Infinity,0.55955124,Infinity,1305,1305,508,0.39663726740348,343.1491,0.0036,344.4199,0.0027,11.1101,0.0131,17.5733,0.0010,1.2136,0.0027,0.5946,0.0004,82.4593,0.0573,343.1491,0.0036,344.4199,0.0027,10.9222,0.0115,16.7980,0.0009,1.5147,0.0024,0.5946,0.0004,82.4593,0.0573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1491,0.0036,344.4199,0.0027,10.5488,0.0278,16.2440,0.0018,2.1129,0.0065,0.5946,0.0004,82.4593,0.0573,0.0778,10.275,0.047,0.53,0.071
137158,1306,362805,1966p055,6136,DUP,196.739555685601,5.48301739413738,0.038170997,1.827422,1.5777721,1.2895195,1.1685584,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,1306,1306,6136,1.32702050154148,116.3873,0.0059,114.3955,0.0040,18.2735,0.0220,16.9771,0.0012,0.8753,0.0022,0.4710,0.0003,55.1952,0.0375,116.3873,0.0059,114.3955,0.0040,17.3071,0.0142,16.2422,0.0008,1.0443,0.0014,0.4710,0.0003,55.1952,0.0375,116.3873,0.0059,114.3955,0.0040,16.3849,0.0181,15.9148,0.0010,1.2056,0.0019,0.4710,0.0003,55.1952,0.0375,116.3873,0.0059,114.3955,0.0040,15.3867,0.0299,15.7183,0.0016,1.3802,0.0033,0.4710,0.0003,55.1952,0.0375,0.0855,10.85,0.03,0.524,0.093
462708,1307,424970,1965p165,224,DEV,196.422164303907,16.44921915357962,0.025204636,1.4267147,1.2080939,1.4166079,1.2337282,4.0,0.0,17.150574,16.248777,15.856294,15.599871,15.961142,16.513357,17.331297,,0.90179634,0.3924837,0.6489067,0.256423,1307,1307,224,0.37089706521906,344.3137,0.0010,344.4043,0.0014,11.9646,0.0320,17.0691,0.0016,3.4699,0.0100,0.5224,0.0003,20.1783,0.0333,344.3137,0.0010,344.4043,0.0014,11.1923,0.0203,16.1969,0.0010,3.7131,0.0064,0.5224,0.0003,20.1783,0.0333,344.3137,0.0010,344.4043,0.0014,10.4554,0.0195,15.8375,0.0010,3.9451,0.0070,0.5224,0.0003,20.1783,0.0333,344.3137,0.0010,344.4043,0.0014,9.6577,0.0309,15.6092,0.0017,4.1963,0.0113,0.5224,0.0003,20.1783,0.0333,0.0631,10.651,0.03,-1.193,0.686
220724,1308,379801,1538p085,1795,EXP,153.8096101228888,8.485677025421404,0.03829672,1.3967797,1.4651101,1.3364176,1.4007797,1.0,0.0,17.753876,17.176329,16.84447,16.674582,16.806257,17.13973,14.932884,14.373941,0.5775471,0.3318596,0.50174713,0.16988754,1308,1308,1795,0.457952061734308,573.4314,0.0047,574.2345,0.0071,13.8527,0.0174,17.7333,0.0013,0.7917,0.0023,0.6147,0.0005,6.9515,0.0708,573.4314,0.0047,574.2345,0.0071,13.5434,0.0117,17.1614,0.0010,0.9012,0.0015,0.6147,0.0005,6.9515,0.0708,573.4314,0.0047,574.2345,0.0071,13.2482,0.0141,16.8522,0.0011,1.0056,0.0020,0.6147,0.0005,6.9515,0.0708,573.4314,0.0047,574.2345,0.0071,12.9287,0.0226,16.7113,0.0015,1.1187,0.0033,0.6147,0.0005,6.9515,0.0708,0.1008,10.426,0.04,0.349,0.101
463055,1309,430466,1916p175,6398,DUP,191.7557117632759,17.39839226046196,0.027202237,1.5286318,1.1021377,1.3750538,1.2215523,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,1309,1309,6398,0.416006943517824,342.9641,0.0020,344.2046,0.0024,17.5194,0.0318,17.3170,0.0014,1.6217,0.0041,0.5050,0.0003,-40.8225,0.0347,342.9641,0.0020,344.2046,0.0024,17.1882,0.0198,16.3843,0.0009,2.0719,0.0023,0.5050,0.0003,-40.8225,0.0347,342.9641,0.0020,344.2046,0.0024,16.8723,0.0254,15.9704,0.0010,2.5014,0.0033,0.5050,0.0003,-40.8225,0.0347,342.9641,0.0020,344.2046,0.0024,16.5303,0.0430,15.7268,0.0016,2.9663,0.0060,0.5050,0.0003,-40.8225,0.0347,0.1233,11.354,0.034,0.152,0.154
444309,1310,418135,2222p152,3789,SER,222.3861552836729,15.25530623542956,0.028355723,1.6828876,1.4837731,0.0,1.4047389,5.157018,3083.466,17.880383,17.11776,Infinity,16.530245,15.992519,15.758627,14.705132,13.027131,0.76262283,Infinity,0.5875149,Infinity,1310,1310,3789,0.353284322519351,344.2216,0.0030,343.9133,0.0028,13.9263,0.0955,17.7186,0.0039,3.6948,0.0235,0.5291,0.0011,-48.6276,0.0951,344.2216,0.0030,343.9133,0.0028,12.492,0.0663,17.0429,0.0029,3.8482,0.0167,0.5291,0.0011,-48.6276,0.0951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.2216,0.0030,343.9133,0.0028,9.6421,0.0942,16.5621,0.0051,4.1530,0.0337,0.5291,0.0011,-48.6276,0.0951,0.1496,-99.0,-99.0,-99.0,-99.0
323317,1311,456425,2438p222,4230,SER,243.8453805202772,22.37422254657652,0.1181014,1.6764811,1.3959392,0.0,1.4871743,2.499673,207808.45,16.811647,15.858426,Infinity,15.116238,15.240316,15.744328,14.264157,13.060107,0.9532213,Infinity,0.74218845,Infinity,1311,1311,4230,0.637622591814381,344.0171,0.0012,343.9946,0.0020,16.9769,0.0204,16.7545,0.0008,2.2155,0.0033,0.4698,0.0002,15.1893,0.0198,344.0171,0.0012,343.9946,0.0020,17.0787,0.0121,15.7787,0.0005,2.5149,0.0019,0.4698,0.0002,15.1893,0.0198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0171,0.0012,343.9946,0.0020,17.2809,0.0337,15.0441,0.0012,3.1099,0.0052,0.4698,0.0002,15.1893,0.0198,0.0381,10.434,0.052,0.042,0.255
453577,1312,398590,2413p117,831,DEV,241.2258553665537,11.64681439830932,0.049087036,1.2511001,1.696422,1.0277011,1.2180967,4.0,0.0,18.39223,17.733263,17.284822,17.155128,16.994772,17.233192,14.31525,,0.65896606,0.44844055,0.57813454,0.12969398,1312,1312,831,0.346814493842793,344.6254,0.0017,344.2565,0.0019,5.0704,0.0211,18.2708,0.0027,3.0960,0.0290,0.6601,0.0017,-38.4593,0.1804,344.6254,0.0017,344.2565,0.0019,4.6623,0.014,17.6568,0.0018,4.0881,0.0211,0.6601,0.0017,-38.4593,0.1804,344.6254,0.0017,344.2565,0.0019,4.2729,0.0162,17.1464,0.0021,5.0348,0.0330,0.6601,0.0017,-38.4593,0.1804,344.6254,0.0017,344.2565,0.0019,3.8514,0.0259,17.0939,0.0032,6.0596,0.0539,0.6601,0.0017,-38.4593,0.1804,0.1408,10.595,0.074,1.08,0.068
218740,1313,498618,1274p305,369,SER,127.3465807133812,30.39511537925643,0.04696595,1.6213431,1.3379471,0.0,1.2621207,6.0,65900.336,16.5321,15.597995,Infinity,14.909501,15.298185,15.886842,,,0.9341059,Infinity,0.6884937,Infinity,1313,1313,369,0.599008904192791,114.5637,0.0008,115.1579,0.0008,20.2020,0.0933,16.2718,0.0020,6.6801,0.0164,0.8676,0.0005,71.5419,0.1298,114.5637,0.0008,115.1579,0.0008,18.1368,0.0624,15.3985,0.0015,6.4266,0.0111,0.8676,0.0005,71.5419,0.1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.5637,0.0008,115.1579,0.0008,14.0333,0.0527,14.8575,0.0016,5.9230,0.0126,0.8676,0.0005,71.5419,0.1298,0.0656,10.949,0.014,-0.916,0.383
315679,1314,382975,2359p090,4671,SER,236.1139611441945,9.040127359853583,0.04711416,1.6713051,1.4643435,1.7668194,1.2050143,0.90293217,47204.84,18.006435,17.521875,17.273134,17.14028,17.634813,18.201931,17.299824,,0.48456,0.24874115,0.3815956,0.13285446,1314,1314,4671,0.480585691940904,343.3405,0.0131,342.0778,0.0166,15.2861,0.0326,18.0277,0.0021,0.6542,0.0031,0.7768,0.0010,16.2863,0.2672,343.3405,0.0131,342.0778,0.0166,15.1947,0.0264,17.5553,0.0020,0.7708,0.0021,0.7768,0.0010,16.2863,0.2672,343.3405,0.0131,342.0778,0.0166,15.1074,0.0389,17.3030,0.0027,0.8821,0.0036,0.7768,0.0010,16.2863,0.2672,343.3405,0.0131,342.0778,0.0166,15.0129,0.0606,17.1766,0.0039,1.0025,0.0060,0.7768,0.0010,16.2863,0.2672,0.088,10.004,0.041,-0.063,0.053
433972,1315,452141,1715p215,4726,REX,171.6371944245138,21.58413715347297,0.021884212,1.3394895,1.2435077,1.4293381,1.2273177,1.0,0.0,18.46579,17.616186,17.236115,17.001368,17.084414,17.374857,16.050243,13.384935,0.84960365,0.38007164,0.6148186,0.23474693,1315,1315,4726,0.438244234456811,573.5864,0.0050,572.5662,0.0056,8.3841,0.0170,18.4150,0.0020,0.7098,0.0041,0.8497,0.0010,-18.0456,0.2988,573.5864,0.0050,572.5662,0.0056,8.2209,0.0112,17.5761,0.0013,0.9048,0.0026,0.8497,0.0010,-18.0456,0.2988,573.5864,0.0050,572.5662,0.0056,8.0652,0.0132,17.2209,0.0012,1.0909,0.0033,0.8497,0.0010,-18.0456,0.2988,573.5864,0.0050,572.5662,0.0056,7.8966,0.0213,16.9968,0.0022,1.2923,0.0055,0.8497,0.0010,-18.0456,0.2988,0.1489,10.828,0.031,0.252,0.118
