col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,_RAJ2000_1,_DEJ2000_1,Group,Gal,RAJ2000_1,DEJ2000_1,zmemb_1,gmemb_1,FUV_1,NUV_1,Simbad_1,Separation_1,Group_1,Gal_1,ID,ra_1,dec_1,type_1,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g_1,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r_1,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i_1,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z_1,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,type_2,ra_2,dec_2,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g_2,mag_r_2,mag_i_2,mag_z_2,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000_2,_DEJ2000_2,Group_2,Gal_2,RAJ2000_2,DEJ2000_2,zmemb_2,gmemb_2,FUV_2,NUV_2,Simbad_2,Separation_2,Separation_2a,Separation
1237662198282977646,6383511832638786459,1717,53883,246,226.25741,8.70944,0.0739,0.21,10.636,0.079,0.884,0.064,2.068,0.22,0.476,0.119,0.322,0.096,0,1,3,2,1,226.2574583,8.7095278,164,1,15 05 01.79,+08 42 34.3,0.07397,,18.9671,18.0069,Simbad,0.3597882275451129,164,1,5684,226.257393613647,8.709469189893905,REX,0.54058022616801,890.0229,0.0028,476.8564,0.0026,14.6275,0.0111,16.356,6.0E-4,1.3321,0.0015,0.9434,0.0004,72.4224,0.2989,890.0229,0.0028,476.8564,0.0026,14.4870,0.0072,15.8105,5.0E-4,1.4363,0.0010,0.9434,0.0004,72.4224,0.2989,890.0229,0.0028,476.8564,0.0026,14.3530,0.0095,15.5944,8.0E-4,1.5358,0.0013,0.9434,0.0004,72.4224,0.2989,890.0229,0.0028,476.8564,0.0026,14.2079,0.0157,15.4040,0.0008,1.6434,0.0021,0.9434,0.0004,72.4224,0.2989,381512,2261p087,5684,REX,226.257393613647,8.709469189893905,0.033906676,257.39514,427.1057,550.6002,635.1726,1.5192568,1.5520905,1.8888202,1.5478872,1.0,0.0,3.3711457,607870.44,0.0,0.0,0.0,0.0,16.4735,15.923661,15.647909,15.49277,15.619901,16.023607,13.796786,13.06055,0.54983807,0.27575207,0.43089104,0.15513897,226.2574583,8.7095278,164,1,15 05 01.79,+08 42 34.3,0.07397,,18.9671,18.0069,Simbad,0.3122577121765093,0.0,0.0
1237662198282977465,6383511832638786531,1717,53883,205,226.27407,8.716892,0.0739,0.49,10.191,0.025,-0.146,0.068,0.778,0.221,0.189,0.051,0.139,0.047,0,1,3,7,1,226.2741667,8.7169444,164,3,15 05 05.80,+08 43 01.0,0.073949,,19.8088,19.8926,Simbad,0.392414477437211,164,3,287,226.2740593596376,8.71686874945827,SER,0.54058022616801,663.6917,0.0029,578.643,0.0021,7.1944,0.0090,17.745,0.001,1.2850,0.0039,0.5807,0.0006,76.6066,0.0622,663.6917,0.0029,578.643,0.0021,6.9613,0.0061,17.119,8.0E-4,1.4255,0.0027,0.5807,0.0006,76.6066,0.0622,663.6917,0.0029,578.643,0.0021,6.7388,0.0070,16.8405,0.001,1.5595,0.0035,0.5807,0.0006,76.6066,0.0622,663.6917,0.0029,578.643,0.0021,6.4980,0.0110,16.6670,0.0011,1.7046,0.0055,0.5807,0.0006,76.6066,0.0622,381513,2263p087,287,SER,226.2740593596376,8.71686874945827,0.034626346,77.88551,139.92111,181.59793,217.82266,1.5185274,1.546247,1.5405147,1.53485,1.5065013,77568.195,1.788908,470409.75,-0.23219976,2343908.2,0.11741179,1800204.5,17.771358,17.135292,16.852222,16.654743,16.949064,17.437614,15.765447,16.389673,0.63606644,0.2830696,0.48054886,0.19747925,226.2741667,8.7169444,164,3,15 05 05.80,+08 43 01.0,0.073949,,19.8088,19.8926,Simbad,0.4691108022228412,0.0,0.0
1237662238555177108,6383511829417559222,1813,53903,408,219.71534,9.046963,0.0308,2.98,9.677,0.066,-0.136,0.074,2.433,0.192,0.34,0.065,0.204,0.045,0,1,3,2,1,219.7154167,9.0469722,160,3,14 38 51.70,+09 02 49.1,0.030822,,19.0701,18.6646,Simbad,0.2746889989511001,160,3,553,219.7153122101575,9.046957064626492,REX,0.642772114763251,598.746,0.0018,735.1161,0.0018,6.3725,0.0078,16.9286,8.0E-4,1.9063,0.0042,0.9858,0.0006,-9.6115,1.6527,598.746,0.0018,735.1161,0.0018,6.0887,0.0053,16.3358,6.0E-4,1.8237,0.0026,0.9858,0.0006,-9.6115,1.6527,598.746,0.0018,735.1161,0.0018,5.8179,0.0055,16.1054,7.0E-4,1.7448,0.0025,0.9858,0.0006,-9.6115,1.6527,598.746,0.0018,735.1161,0.0018,5.5247,0.0083,15.9550,0.0011,1.6594,0.0041,0.9858,0.0006,-9.6115,1.6527,382911,2198p090,553,REX,219.7153122101575,9.046957064626492,0.036673956,146.05856,256.73624,323.48083,390.10812,1.8367014,1.703331,1.4297341,1.3135701,1.0,0.0,1.3923476,2168185.2,0.0,0.0,0.0,0.0,17.088682,16.476282,16.225378,16.022038,16.239187,16.671824,14.569539,13.474358,0.61240005,0.25090408,0.4542446,0.20334053,219.7154167,9.0469722,160,3,14 38 51.70,+09 02 49.1,0.030822,,19.0701,18.6646,Simbad,0.375458575733596,0.0,0.0
1237662238555177076,6383511829417559101,1813,53903,401,219.69128,9.040924,0.0306,1.38,8.954,0.073,-0.643,0.074,1.671,0.234,0.331,0.107,0.219,0.083,0,1,3,2,1,219.6914583,9.0409444,160,1,14 38 45.95,+09 02 27.4,0.030605,,20.192,20.1538,Simbad,0.6381454430739092,160,1,35,219.6912603223076,9.04091980277455,SER,0.642772114763251,925.5664,0.0045,652.3549,0.0038,5.8455,0.0386,18.0732,0.0033,4.0641,0.0308,0.5556,0.0018,-80.1167,0.1544,925.5664,0.0045,652.3549,0.0038,6.6603,0.0303,17.5254,0.0025,3.9393,0.0202,0.5556,0.0018,-80.1167,0.1544,925.5664,0.0045,652.3549,0.0038,7.4377,0.0499,17.3457,0.0035,3.8201,0.0223,0.5556,0.0018,-80.1167,0.1544,925.5664,0.0045,652.3549,0.0038,8.2793,0.0808,17.1026,0.0053,3.6912,0.0355,0.5556,0.0018,-80.1167,0.1544,382911,2198p090,35,SER,219.6912603223076,9.04091980277455,0.036624976,57.68422,91.86728,104.46823,120.2503,1.7650682,1.7170208,1.5792856,1.2767698,3.8040664,2060.6218,1.6648026,80596.38,-0.25520748,366128.06,-0.09148963,256046.94,18.097357,17.592098,17.45254,17.299784,17.56583,17.952793,16.144869,15.027272,0.50525856,0.13955879,0.29231453,0.15275574,219.6914583,9.0409444,160,1,14 38 45.95,+09 02 27.4,0.030605,,20.192,20.1538,Simbad,0.7094132667603473,0.0,0.0
1237662238555176994,6383511829416516129,1813,53903,405,219.73082,9.055276,0.0862,0.13,10.142,0.078,0.691,0.056,1.433,0.379,0.266,0.072,0.175,0.061,0,1,0,2,1,219.7307917,9.0550556,160,4,14 38 55.39,+09 03 18.2,0.086179,,19.2198,18.3777,Simbad,0.7997933891677873,160,4,900,219.7307285148444,9.055148947980484,SER,0.642772114763251,389.872,0.0039,847.7355,0.0032,10.9904,0.0097,17.1043,8.0E-4,0.8044,0.0018,0.7846,0.0004,50.8575,0.1137,389.872,0.0039,847.7355,0.0032,10.9386,0.0075,16.7188,8.0E-4,0.8917,0.0010,0.7846,0.0004,50.8575,0.1137,389.872,0.0039,847.7355,0.0032,10.8892,0.0112,16.5177,0.001,0.9749,0.0017,0.7846,0.0004,50.8575,0.1137,389.872,0.0039,847.7355,0.0032,10.8357,0.0178,16.4707,0.0016,1.0650,0.0030,0.7846,0.0004,50.8575,0.1137,382911,2198p090,900,SER,219.7307285148444,9.055148947980484,0.036391232,142.95929,202.10762,241.66132,254.61969,1.8367014,1.703331,1.4297341,1.3135701,0.8828504,237861.78,2.8317869,373726.56,-0.02775813,2492478.5,0.12337346,5098591.0,17.111969,16.736044,16.541983,16.48527,17.406935,18.323233,14.903,12.784541,0.37592506,0.19406128,0.25077438,0.056713104,219.7307917,9.0550556,160,4,14 38 55.39,+09 03 18.2,0.086179,,19.2198,18.3777,Simbad,0.4042163500460246,0.0,0.0
1237662306200387907,6371443561873804254,1393,52824,394,241.18956,26.621829,0.1185,0.31,10.795,0.046,0.93,0.095,2.154,0.255,0.805,0.145,0.617,0.129,0,1,3,2,1,241.1897917,26.6219722,178,4,16 04 45.55,+26 37 19.1,0.118332,,19.9147,19.8916,Simbad,0.9065390948862054,178,4,3136,241.1895838811569,26.62182389863917,SER,0.428596889955648,409.5228,0.0019,661.1876,0.002,7.3875,0.0061,17.6841,8.0E-4,0.8603,0.0018,0.7074,0.0004,44.4966,0.0753,409.5228,0.0019,661.1876,0.002,7.2516,0.0046,16.966,5.0E-4,1.0715,0.0013,0.7074,0.0004,44.4966,0.0753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.5228,0.0019,661.1876,0.002,6.9815,0.0101,16.3760,0.0011,1.4913,0.0031,0.7074,0.0004,44.4966,0.0753,478739,2411p265,3136,SER,241.1895838811569,26.62182389863917,0.055450644,83.62795,162.13318,0.0,281.6826,1.3741987,1.4975398,0.0,1.0838351,1.1742805,124676.97,1.8857025,641694.4,0.005568525,2013397.8,0.1734187,3998338.5,17.69412,16.97532,Infinity,16.3756,16.248838,16.530966,14.114142,15.93177,0.7187996,Infinity,0.59972,Infinity,241.1897917,26.6219722,178,4,16 04 45.55,+26 37 19.1,0.118332,,19.9147,19.8916,Simbad,0.8557853876982727,0.0,0.0
1237662306200387868,6371443561873804199,1393,52824,271,241.15838,26.61644,0.0865,2.92,10.77,0.025,0.24,0.079,1.017,0.262,0.451,0.139,0.373,0.121,0,1,3,2,1,241.1584167,26.6162778,178,2,16 04 38.02,+26 36 58.6,0.086508,,19.3983,19.4487,Simbad,0.595747101059743,178,2,2510,241.1583836351159,26.61643875074898,SER,0.428596889955648,792.8059,0.0018,586.9808,0.002,12.2111,0.0302,17.2073,0.0016,2.8314,0.0080,0.8771,0.0008,-25.6759,0.2313,792.8059,0.0018,586.9808,0.002,11.4408,0.0184,16.4833,0.001,3.2811,0.0051,0.8771,0.0008,-25.6759,0.2313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.8059,0.0018,586.9808,0.002,9.9101,0.0437,16.0127,0.0024,4.1747,0.0141,0.8771,0.0008,-25.6759,0.2313,478739,2411p265,2510,SER,241.1583836351159,26.61643875074898,0.054728486,129.08614,264.81363,0.0,456.9925,1.3741987,1.4975398,0.0,1.0838351,4.196328,33324.027,3.5968986,106608.2,0.035767596,1967721.5,-0.049028754,2181074.0,17.222801,16.44265,Infinity,15.850227,16.18448,16.64225,15.48941,13.50098,0.78015137,Infinity,0.5924225,Infinity,241.1584167,26.6162778,178,2,16 04 38.02,+26 36 58.6,0.086508,,19.3983,19.4487,Simbad,0.5891143342712191,0.0,0.0
1237662306200387880,6371443561873804201,1393,52824,395,241.17288,26.626031,0.1178,0.73,10.143,0.06,0.437,0.064,1.36,0.216,0.258,0.09,0.172,0.068,0,1,3,1,1,241.1724583,26.6263889,178,3,16 04 41.39,+26 37 35.0,0.117894,,19.8919,19.652,Simbad,1.871325377120461,178,3,4322,241.1727961533396,26.62605726066442,SER,0.428596889955648,615.2523,0.0075,719.0745,0.0071,11.5577,0.0193,18.2153,0.0017,0.6549,0.0024,0.7468,0.0008,-46.6823,0.1843,615.2523,0.0075,719.0745,0.0071,11.4150,0.0175,17.7385,0.0016,0.8137,0.0021,0.7468,0.0008,-46.6823,0.1843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,615.2523,0.0075,719.0745,0.0071,11.1317,0.0433,17.3676,0.0035,1.1294,0.0060,0.7468,0.0008,-46.6823,0.1843,480028,2410p267,4322,SER,241.1727961533396,26.62605726066442,0.055034116,50.792492,78.71436,0.0,115.10821,1.37311,1.4874219,0.0,1.0890781,0.89818263,55380.664,3.1072953,38326.188,0.016773589,475496.3,-0.15466052,833050.06,18.2355,17.759865,Infinity,17.347235,18.001627,18.004255,17.757273,,0.47563553,Infinity,0.41263008,Infinity,241.1724583,26.6263889,178,3,16 04 41.39,+26 37 35.0,0.117894,,19.8919,19.652,Simbad,1.6148035884177423,0.0,0.0
1237662524160278725,6378761956363337729,1772,53089,220,196.83752,13.629019,0.0998,0.26,11.072,0.033,0.395,0.11,1.591,0.486,0.384,0.082,0.284,0.077,0,1,2,7,1,196.8377917,13.6288056,279,6,13 07 21.07,+13 37 43.7,0.099919,,20.056,19.1825,Simbad,1.22220776727248,279,6,3134,196.8375094825033,13.62904967476489,SER,0.905039420264982,466.9451,0.0054,411.8136,0.0028,18.1723,0.0502,17.2822,0.0019,1.8667,0.0064,0.3096,0.0003,-83.5231,0.0322,466.9451,0.0054,411.8136,0.0028,16.2717,0.0342,16.4908,0.0016,2.0800,0.0050,0.3096,0.0003,-83.5231,0.0322,466.9451,0.0054,411.8136,0.0028,14.4582,0.0317,16.1287,0.0017,2.2835,0.0061,0.3096,0.0003,-83.5231,0.0322,466.9451,0.0054,411.8136,0.0028,12.4952,0.0455,15.9325,0.0021,2.5038,0.0090,0.3096,0.0003,-83.5231,0.0322,409663,1968p137,3134,SER,196.8375094825033,13.62904967476489,0.027394893,115.88152,253.60138,377.0642,487.78848,1.3657042,1.1774454,1.165321,1.4583284,2.4382195,44416.234,4.4607253,531900.2,-0.4987977,3297998.8,-0.11726277,2711161.5,17.339964,16.48962,16.058962,15.779421,15.869381,16.281212,14.9529,15.479726,0.8503437,0.43065834,0.71019936,0.27954102,196.8377917,13.6288056,279,6,13 07 21.07,+13 37 43.7,0.099919,,20.056,19.1825,Simbad,1.321729574494637,0.0,0.0
1237662524160278745,6378761956365434894,1772,53089,202,196.85989,13.641471,0.0632,1.02,10.079,0.042,0.017,0.071,1.022,0.219,0.313,0.088,0.234,0.076,0,1,3,2,1,196.8599583,13.6415556,279,7,13 07 26.39,+13 38 29.6,0.063226,,19.2524,18.8211,Simbad,0.3871058529864979,279,7,3748,196.8598710304953,13.64147809928029,SER,0.905039420264982,168.3235,0.0079,582.6624,0.0094,18.2293,0.0484,17.2363,0.0023,1.2856,0.0046,0.8068,0.0011,21.189,0.2564,168.3235,0.0079,582.6624,0.0094,17.6550,0.0343,16.6911,0.0019,1.4805,0.0033,0.8068,0.0011,21.189,0.2564,168.3235,0.0079,582.6624,0.0094,17.1070,0.0519,16.4856,0.0027,1.6664,0.0056,0.8068,0.0011,21.189,0.2564,168.3235,0.0079,582.6624,0.0094,16.5139,0.0850,16.3566,0.0040,1.8677,0.0093,0.8068,0.0011,21.189,0.2564,409663,1968p137,3748,SER,196.8598710304953,13.64147809928029,0.027907344,145.67363,247.95177,311.63626,364.24536,1.2650603,1.0793449,1.1733217,1.4583284,1.9536148,64248.246,6.0679736,26418.78,0.0932291,1465449.5,0.07563344,1234021.1,17.091547,16.514082,16.26588,16.096516,16.813326,17.465416,15.584532,,0.57746506,0.24820137,0.4175663,0.16936493,196.8599583,13.6415556,279,7,13 07 26.39,+13 38 29.6,0.063226,,19.2524,18.8211,Simbad,0.4135881637428237,0.0,0.0
1237662528991461574,6378586007661449222,1704,53178,87,211.83771,12.694565,0.1395,0.29,10.943,0.034,0.481,0.111,1.271,0.31,0.569,0.146,0.472,0.127,0,1,3,1,1,211.8381667,12.6946944,256,1,14 07 21.16,+12 41 40.9,0.139371,,20.1227,20.0717,Simbad,1.6702088109529476,256,1,2349,211.8383086842967,12.69505053047726,SER,0.372191583731439,870.8343,0.0027,393.3133,0.0031,8.3618,0.0136,18.0882,0.0016,0.7773,0.0037,0.6774,0.0008,43.0115,0.1125,870.8343,0.0027,393.3133,0.0031,7.9606,0.0086,17.2428,0.0012,1.2417,0.0026,0.6774,0.0008,43.0115,0.1125,870.8343,0.0027,393.3133,0.0031,7.5779,0.0120,16.872,0.0012,1.6848,0.0042,0.6774,0.0008,43.0115,0.1125,870.8343,0.0027,393.3133,0.0031,7.1636,0.0205,16.6524,0.0020,2.1645,0.0069,0.6774,0.0008,43.0115,0.1125,404109,2118p127,2349,SER,211.8383086842967,12.69505053047726,0.029066427,2.3377395,2.4243114,3.6777916,2.275905,1.6852051,1.478411,1.0405805,1.2969719,0.5,105.27065,0.6979601,4684.811,0.5939724,494.71494,-0.35085452,844.34784,21.57801,21.538528,21.086033,21.607115,,,,13.940291,0.039482117,0.45249557,-0.06858635,-0.5210819,211.8381667,12.6946944,256,1,14 07 21.16,+12 41 40.9,0.139371,,20.1227,20.0717,Simbad,1.3756281308044025,0.0,0.0
1237662528991461590,6378586007661449209,1704,53178,100,211.84869,12.70907,0.1398,0.31,10.447,0.059,0.654,0.068,1.287,0.202,0.404,0.107,0.3,0.092,0,1,3,2,1,211.8492917,12.7092778,256,3,14 07 23.83,+12 42 33.4,0.139811,,19.8698,19.207,Simbad,2.241561535300971,256,3,2644,211.8486909178745,12.70900323552399,SER,0.372191583731439,723.3275,0.0052,591.7532,0.0059,12.8207,0.0349,17.8968,0.0023,1.1786,0.0053,0.8437,0.0012,-44.0772,0.3557,723.3275,0.0052,591.7532,0.0059,11.9444,0.0210,17.4153,0.0019,1.3970,0.0033,0.8437,0.0012,-44.0772,0.3557,723.3275,0.0052,591.7532,0.0059,11.1082,0.0295,17.1872,0.0022,1.6054,0.0053,0.8437,0.0012,-44.0772,0.3557,723.3275,0.0052,591.7532,0.0059,10.2031,0.0513,17.1277,0.0040,1.8310,0.0091,0.8437,0.0012,-44.0772,0.3557,404109,2118p127,2644,SER,211.8486909178745,12.70900323552399,0.028742855,69.38118,111.73709,145.05055,165.2711,1.6852051,1.478411,1.0300044,1.2969719,1.7400827,50556.336,3.3668272,71054.37,0.004969381,585042.25,-0.08713363,1344798.6,17.896896,17.379507,17.0962,16.954508,17.22007,17.646523,15.085271,,0.5173893,0.28330612,0.42499924,0.14169312,211.8492917,12.7092778,256,3,14 07 23.83,+12 42 33.4,0.139811,,19.8698,19.207,Simbad,2.329884477030152,0.0,0.0
1237662528991461607,6378586007661449357,1704,53178,89,211.87423,12.735181,0.023,1.02,9.232,0.051,-0.441,0.033,0.928,0.109,0.166,0.029,0.108,0.023,0,1,3,2,1,211.8745417,12.7352222,256,5,14 07 29.89,+12 44 06.8,0.022959,,18.2255,17.9667,Simbad,1.1045189086573601,256,5,3244,211.8743287276248,12.73514553097298,SER,0.372191583731439,380.3336,0.0032,951.3969,0.0036,12.3938,0.0103,16.4938,7.0E-4,0.9767,0.0015,0.8776,0.0004,28.5457,0.1754,380.3336,0.0032,951.3969,0.0036,12.2383,0.0085,16.0879,7.0E-4,1.1738,0.0011,0.8776,0.0004,28.5457,0.1754,380.3336,0.0032,951.3969,0.0036,12.0899,0.0135,15.9601,9.0E-4,1.3619,0.0019,0.8776,0.0004,28.5457,0.1754,380.3336,0.0032,951.3969,0.0036,11.9293,0.0214,15.8358,0.0015,1.5655,0.0031,0.8776,0.0004,28.5457,0.1754,404109,2118p127,3244,SER,211.8743287276248,12.73514553097298,0.028229045,246.53575,353.7922,429.86493,455.4307,1.9156897,1.6330025,1.0391872,1.3332148,1.0373797,451080.6,3.1164784,570162.94,0.045330677,7275618.5,0.04986327,7590444.5,16.5203,16.12813,15.91667,15.853944,16.386757,16.935017,15.039761,14.625746,0.39216995,0.21146011,0.27418613,0.06272602,211.8745417,12.7352222,256,5,14 07 29.89,+12 44 06.8,0.022959,,18.2255,17.9667,Simbad,0.7971475378573587,0.0,0.0
1237662529523220526,6378656338824662788,1773,53112,114,199.89122,14.108456,0.063,0.36,10.065,0.036,-0.183,0.084,0.886,0.253,0.315,0.115,0.246,0.1,0,1,3,1,1,199.8914583,14.1084444,249,4,13 19 33.95,+14 06 30.4,0.062973,,19.5697,19.4611,Simbad,0.8330503249055753,249,4,1400,199.8912236688131,14.10843240323915,EXP,0.392428326748765,645.0971,0.0063,920.1769,0.0105,18.1764,0.0337,17.627,0.0018,0.7983,0.0028,0.5600,0.0005,-19.8114,0.0715,645.0971,0.0063,920.1769,0.0105,17.7028,0.0234,17.0621,0.0014,0.8979,0.0019,0.5600,0.0005,-19.8114,0.0715,645.0971,0.0063,920.1769,0.0105,17.2509,0.0256,16.8275,0.0013,0.9930,0.0023,0.5600,0.0005,-19.8114,0.0715,645.0971,0.0063,920.1769,0.0105,16.7617,0.0388,16.6812,0.0019,1.0959,0.0037,0.5600,0.0005,-19.8114,0.0715,411074,1999p140,1400,EXP,199.8912236688131,14.10843240323915,0.024102064,89.021515,152.51521,197.31042,228.54124,1.1087996,1.0186514,1.4880797,1.5227693,1.0,0.0,4.823614,140785.27,0.22555807,2418285.8,-0.1817721,942085.5,17.626263,17.041718,16.762125,16.602589,17.103138,17.711637,16.523542,,0.58454514,0.2795925,0.43912888,0.15953636,199.8914583,14.1084444,249,4,13 19 33.95,+14 06 30.4,0.062973,,19.5697,19.4611,Simbad,0.8203313510403466,0.0,0.0
1237662529531478167,6383511803647757932,1710,53504,111,219.22095,12.16127,0.0548,0.35,10.956,0.02,-0.213,0.14,1.463,0.375,0.317,0.053,0.232,0.049,0,1,3,7,1,219.2206667,12.1612778,159,1,14 36 52.96,+12 09 40.6,0.054808,,19.4267,19.203,Simbad,0.9973877221045934,159,1,2183,219.2209261720926,12.16126139104753,DEV,0.675560761871677,908.8956,0.0027,686.6822,0.0022,32.6258,0.0831,15.9467,0.0017,2.3576,0.0050,0.7455,0.0005,-54.4361,0.0789,908.8956,0.0027,686.6822,0.0022,36.1443,0.0584,15.0588,0.001,2.9634,0.0033,0.7455,0.0005,-54.4361,0.0789,908.8956,0.0027,686.6822,0.0022,39.5014,0.1007,14.6542,0.0016,3.5415,0.0051,0.7455,0.0005,-54.4361,0.0789,908.8956,0.0027,686.6822,0.0022,43.1355,0.1689,14.3912,0.0022,4.1673,0.0085,0.7455,0.0005,-54.4361,0.0789,401323,2192p122,2183,DEV,219.2209261720926,12.16126139104753,0.026866361,410.33264,892.1476,1269.9329,1599.2595,1.2104131,1.3075571,1.6212838,1.163893,4.0,0.0,12.171076,19703.52,-0.043525063,2947242.0,-0.1369668,5320336.5,15.96716,15.123908,14.740548,14.490203,14.868569,15.391562,15.061044,13.794565,0.8432522,0.3833599,0.63370514,0.25034523,219.2206667,12.1612778,159,1,14 36 52.96,+12 09 40.6,0.054808,,19.4267,19.203,Simbad,0.9150456995782312,0.0,0.0
1237662529531478219,6383511803647757926,1710,53504,114,219.24291,12.167877,0.055,0.28,10.858,0.029,0.362,0.131,2.32,0.365,0.7,0.129,0.525,0.118,0,1,3,7,1,219.2427083,12.1683056,159,3,14 36 58.25,+12 10 05.9,0.055027,,19.4488,18.7914,Simbad,1.6983965780628307,159,3,5319,219.2428588429306,12.16787348845842,DUP,0.675560761871677,613.947,0.002,777.4355,0.0044,25.8339,0.0188,16.148,7.0E-4,0.8907,0.0013,0.3598,0.0001,14.2959,0.0129,613.947,0.002,777.4355,0.0044,25.8049,0.0134,15.3074,5.0E-4,1.2764,0.0009,0.3598,0.0001,14.2959,0.0129,613.947,0.002,777.4355,0.0044,25.7772,0.0206,14.9106,8.0E-4,1.6445,0.0015,0.3598,0.0001,14.2959,0.0129,613.947,0.002,777.4355,0.0044,25.7472,0.0338,14.6520,0.0009,2.0429,0.0025,0.3598,0.0001,14.2959,0.0129,401323,2192p122,5319,DUP,219.2428588429306,12.16787348845842,0.026437096,0.0,0.0,0.0,0.0,1.2104131,1.3075571,1.6212838,1.163893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,219.2427083,12.1683056,159,3,14 36 58.25,+12 10 05.9,0.055027,,19.4488,18.7914,Simbad,1.643338567318939,0.0,0.0
1237662640656417043,6371443540398967512,1579,53473,164,238.65979,30.124427,0.0802,0.7,10.114,0.079,0.661,0.05,1.675,0.143,0.294,0.064,0.187,0.049,0,1,3,2,1,238.6595,30.1246667,177,2,15 54 38.28,+30 07 28.8,0.080229,,19.011,18.7481,Simbad,1.2490110191154846,177,2,3213,238.6597598511432,30.12442960864697,SER,0.494616380791273,785.8902,0.0034,682.6774,0.0026,12.8677,0.0362,17.0167,0.0017,2.8882,0.0084,0.5797,0.0005,87.7271,0.0684,785.8902,0.0034,682.6774,0.0026,13.3340,0.0348,16.6029,0.0016,3.0517,0.0071,0.5797,0.0005,87.7271,0.0684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.8902,0.0034,682.6774,0.0026,14.2607,0.1001,16.2939,0.0042,3.3765,0.0185,0.5797,0.0005,87.7271,0.0684,496510,2386p300,3213,SER,238.6597598511432,30.12442960864697,0.03394277,161.99564,238.18253,0.0,334.72525,1.5732147,1.5235014,0.0,1.163653,4.953643,11661.883,13.624,167078.22,-0.43991306,560610.3,-0.05315723,611685.25,16.976242,16.557726,Infinity,16.188278,19.213564,,16.224617,,0.41851616,Infinity,0.3694477,Infinity,238.6595,30.1246667,177,2,15 54 38.28,+30 07 28.8,0.080229,,19.011,18.7481,Simbad,1.176087540399125,0.0,0.0
1237662640656417061,6371443540398967426,1579,53473,168,238.6555,30.1053,0.0853,0.52,10.439,0.038,0.24,0.091,1.291,0.282,0.531,0.146,0.425,0.128,0,1,3,1,1,238.6549583,30.1054167,177,1,15 54 37.19,+30 06 19.5,0.085506,,19.7042,19.4112,Simbad,1.7385810929767413,177,1,4681,238.6554753137198,30.10530962117303,DUP,0.494616380791273,837.1844,0.0092,419.6259,0.0048,22.0759,0.0509,17.5209,0.002,1.2220,0.0043,0.4092,0.0004,66.7706,0.0498,837.1844,0.0092,419.6259,0.0048,21.5682,0.0434,16.8554,0.0017,1.5421,0.0038,0.4092,0.0004,66.7706,0.0498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,837.1844,0.0092,419.6259,0.0048,20.5596,0.1183,16.3858,0.0042,2.1781,0.0111,0.4092,0.0004,66.7706,0.0498,496510,2386p300,4681,DUP,238.6554753137198,30.10530962117303,0.033461966,0.0,0.0,0.0,0.0,1.5732147,1.5235014,0.0,1.163653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,238.6549583,30.1054167,177,1,15 54 37.19,+30 06 19.5,0.085506,,19.7042,19.4112,Simbad,1.6556756421865924,0.0,0.0
