brickid,brickname,objid,type,ra,dec,flux_g,flux_r,flux_i,flux_z,flux_ivar_g,flux_ivar_r,flux_ivar_i,flux_ivar_z
325980,3431m010,3440,SER,343.0919790650315,-0.9510075719395554,107.12073,180.515,225.95279,260.9542,66.869965,33.82018,5.2249455,5.626265
343941,1533p022,1127,SER,153.2780816609615,2.256639422991745,41.59086,77.24773,102.41193,120.83448,102.69988,33.86622,21.280003,10.444277
319720,2181m020,1355,REX,218.023798410192,-1.980482285605794,106.14783,182.94142,229.23155,271.4615,300.99307,170.0592,23.543808,69.458534
489805,1183p287,1589,SER,118.2669108619946,28.83505856200217,58.288017,95.28838,116.69344,131.86432,149.82193,36.65336,22.280626,18.79203
389759,1547p102,5247,PSF,154.8373897695844,10.17368461719539,2.3062112,2.4351287,2.4212654,1.5516943,719.2896,257.5184,137.71132,70.168884
389759,1547p102,5263,SER,154.8379739269315,10.17381638305373,112.04488,198.29326,241.56613,287.3297,74.035995,20.147285,13.241107,7.6830325
389759,1547p102,5257,EXP,154.8378151867022,10.17466993918834,0.42457137,0.88247013,1.1793993,0.8031509,521.03143,141.79309,70.49929,29.229092
339821,2033p015,3644,PSF,203.4017872586298,1.418515050905456,0.64179194,1.2822249,2.4374168,3.4882395,1040.7517,406.76944,428.3115,84.884476
339821,2033p015,3652,SER,203.4019906732423,1.419486389653979,65.03206,108.82778,138.9842,160.39366,32.803738,11.564291,9.181683,1.8089967
356812,1339p045,384,SER,133.8808452222935,4.438069679722329,43.188942,76.99657,97.85333,116.79501,297.0223,107.18959,14.38755,3.274257
331780,3531p000,3347,SER,353.0792510066723,0.1101467370842739,44.93607,75.73518,99.30325,114.61665,323.58835,175.42934,48.816715,30.093903
331780,3531p000,3313,EXP,353.0784850248057,0.11066388205355,0.18264145,0.29729804,0.28588063,0.34856874,3690.8955,2286.0857,508.55273,353.99365
331780,3531p000,3384,EXP,353.079852311978,0.1109574085455699,1.5267559,1.2572632,1.3016683,0.83840245,3124.2344,2225.0164,545.15265,431.73398
313920,2081m030,2399,SER,208.1057113550058,-3.092786343581569,83.74501,132.30557,163.15422,188.35974,52.80169,26.102375,14.551104,5.9137897
413706,1579p145,192,EXP,157.8303751536353,14.5236213464762,0.8633483,0.734938,1.1630193,0.47301328,331.65936,195.74905,93.519905,18.74526
413706,1579p145,173,DEV,157.8292850452007,14.52411434539044,1.1915767,2.6423538,4.4222274,9.44965,209.75586,141.35054,58.04267,12.209345
413706,1579p145,183,SER,157.8299375935226,14.52414157793893,53.720764,84.516304,111.40584,126.01846,173.37622,123.57997,70.10819,18.291483
354343,2357p040,445,SER,235.5804584102034,3.928243827211808,60.09714,101.23799,129.75644,152.65157,1653.8008,738.0785,15.019349,82.282715
354343,2357p040,438,EXP,235.5802912894542,3.929155025332125,1.9158297,1.5433496,0.47114107,-0.5978632,8212.563,4004.6562,66.58249,352.1728
461272,1157p232,107,SER,115.6574486898332,23.3048343269435,1.8360091,1.0461284,0.17840749,-1.3011655,726.04114,161.5284,44.30623,34.48551
461272,1157p232,141,SER,115.6584417639023,23.30523735689507,78.82812,139.14691,179.17891,213.72595,162.7887,35.99051,7.705794,8.441536
493625,1294p295,1314,SER,129.3388142956899,29.59515387325892,156.40346,239.34659,299.20236,331.76886,69.96321,25.594938,3.7110076,2.7729633
493625,1294p295,5661,DUP,129.3388344778454,29.59537565352338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278750,0102m090,12218,SER,10.32708930638345,-9.077392933473217,40.43634,87.75796,123.93031,152.34329,670.76825,806.65,86.97683,15.049648
323296,0321m012,2811,PSF,32.06581400065726,-1.130254478074533,3.6854897,3.6552076,4.712493,3.978964,818.3945,1173.441,517.1108,215.15834
323296,0321m012,2816,REX,32.06605277377505,-1.130366931467686,60.775517,68.73887,84.90487,81.41301,193.40906,179.36542,80.87392,29.078869
323296,0321m012,2836,EXP,32.06675690008604,-1.130157402071112,5.2189593,7.3162537,7.6464067,8.148659,506.8065,510.10275,191.66841,61.436665
331768,3501p000,10899,SER,350.1571284153085,-0.0415923935115795,53.445812,95.55485,124.71899,149.7971,1324.5044,801.28326,184.88817,23.920822
324725,0293m010,181,PSF,29.25160654414006,-0.8811648197284657,0.52742356,0.34371054,0.30739906,0.15203935,2847.5984,1773.7668,741.4434,258.3989
324725,0293m010,171,SER,29.25149450964203,-0.8804956308938574,53.239735,84.92925,103.32501,118.5261,183.45007,100.03855,38.067562,13.454125
324725,0293m010,203,EXP,29.25217601151502,-0.8807708912536824,0.800274,0.7596269,0.8133281,0.6264668,1699.1757,1112.3141,418.74628,147.72433
399640,1492p120,2132,SER,149.2035055014531,11.99416938440173,50.82731,84.317245,108.58192,125.10568,27.370241,12.367956,14.237309,4.706299
454633,1209p220,5630,SER,121.066926206298,22.11976143836252,44.05149,92.707214,136.41704,175.42809,118.12024,22.108053,6.2795696,6.4600124
335453,1913p007,12306,SER,191.438981066795,0.747374183467083,5.887666,6.1748486,6.471545,5.26366,462.12268,2122.3254,70.386215,31.330505
335453,1913p007,12308,SER,191.4390094425233,0.7478027181473904,64.690956,98.61585,121.66881,133.89134,191.22498,676.3753,29.034115,12.969986
351366,2104p035,6565,SER,210.492413165146,3.384316102187349,52.20455,85.16528,108.16377,122.7822,86.03823,88.738464,30.146103,96.3246
422818,3564p160,3041,REX,356.4337195022212,16.09737815370163,0.7953291,0.76135296,0.7230481,0.4442262,2264.1523,1489.5481,594.01447,335.90167
422818,3564p160,3017,SER,356.433171539482,16.09818322022159,77.26979,119.30409,144.84564,161.92838,185.24155,98.37042,39.117416,24.261475
422818,3564p160,3003,EXP,356.4329248348699,16.09901080839938,0.542544,0.5877806,0.5761496,0.40328106,2845.642,1981.736,813.0241,465.5682
422818,3564p160,3056,SER,356.4341267676325,16.09845646405724,2.4693258,2.2702413,1.8762904,1.3223736,724.5808,418.00836,158.80484,89.720024
334703,0038p007,2176,SER,3.809498655248126,0.8227860278350304,96.009766,158.56094,192.54466,227.77934,322.17932,141.71548,34.256462,32.602905
334703,0038p007,2186,SER,3.809812890912516,0.8224696429539256,4.336898,4.3748856,2.9914033,1.1402884,868.86707,539.66315,136.16428,109.76623
419439,1998p155,3181,EXP,199.8051356145644,15.62053841698646,2.5258615,2.5074377,2.0077069,1.4408094,457.63394,148.5242,84.69905,49.91128
419439,1998p155,3178,REX,199.8050257954068,15.62141590494977,60.831997,102.09695,126.72394,147.95059,85.37263,20.386719,15.280884,10.644401
419439,1998p155,3202,SER,199.8056120180479,15.62192604087423,1.7042972,2.0494132,2.26097,1.8949171,400.72598,119.83468,73.07985,44.11566
341018,1426p017,10278,SER,142.7378524002011,1.830934329103759,53.95022,81.2944,101.62595,112.92183,836.89734,181.63272,13.494204,6.9615026
341018,1426p017,10301,SER,142.7383128278658,1.830999410133,1.4891915,2.6634126,2.8137033,3.0208588,3401.1016,742.5462,50.51131,26.718578
349853,1916p032,6725,SER,191.6048287929364,3.18379869249868,228.67581,336.0454,414.59772,450.72864,58.399963,229.27162,14.02102,5.150307
349853,1916p032,18618,DUP,191.6048428012514,3.183799154180221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333270,0056p005,2635,SER,5.562005154104734,0.4867923212044394,82.29077,131.5051,163.9224,192.14429,208.63594,98.097725,31.95823,22.63007
316758,1976m025,5299,SER,197.6988710158006,-2.455452015949268,63.487347,96.27527,116.79598,126.13325,66.16569,28.275429,18.206985,8.749358
287428,0409m075,6052,SER,40.9378293272633,-7.492537422436528,81.68245,159.13287,212.85545,265.92764,165.55128,110.64947,43.310192,17.49357
381273,1657p087,4948,SER,165.8165019916216,8.70090356198979,8.803585,9.981956,8.87595,8.778013,202.2681,84.62361,118.78409,35.43547
381273,1657p087,4965,SER,165.8169712402206,8.700769235666305,166.08983,211.86984,235.93474,249.43044,34.284534,11.737917,16.398981,6.081509
381273,1657p087,4959,SER,165.8168061751202,8.701763659802936,7.1894355,7.8265233,7.2057924,6.4713383,280.53098,69.81043,100.00262,31.211449
381273,1657p087,4983,SER,165.8175905975711,8.701493209843543,2.2902014,2.986545,3.2298174,2.9437056,394.10678,128.69638,114.97404,34.245956
271608,0001m102,1838,SER,0.0856449796430691,-10.34690358564074,57.86638,110.07009,144.55693,173.39246,140.66238,62.988697,30.604488,12.545123
334017,1923p005,4556,REX,192.4683398715098,0.4129218005140744,98.38161,157.26952,189.18666,215.34612,77.48953,36.66677,23.5285,6.1827984
334017,1923p005,4567,SER,192.4686478063637,0.4125502571773689,5.4574094,6.815519,5.958445,5.4530745,289.87393,157.6045,121.65569,26.099144
329625,1743m002,5380,SER,174.4902500155628,-0.3012134853786425,70.31532,110.84586,136.37431,152.84439,66.10095,34.24222,15.122555,2.4039447
329625,1743m002,5372,SER,174.4898584757235,-0.3003993636669384,1.834919,2.0429983,1.9471048,1.9697462,364.43582,199.7912,69.520386,10.634182
329625,1743m002,5397,EXP,174.4909454518049,-0.3008333398336961,1.5808029,1.5122685,1.1544826,0.61900294,490.13098,286.2714,106.21579,15.809057
318273,2163m022,8442,EXP,216.4107385080609,-2.168362861348718,96.30123,200.3729,286.49722,361.87732,172.32587,98.48784,10.510129,33.07158
324485,3293m012,4766,SER,329.3642276090492,-1.216504976409915,101.93205,195.82103,264.6604,320.2137,93.036446,42.697784,7.3097453,8.035053
329736,2021m002,1309,SER,202.0508152172569,-0.3710432660000138,194.21788,287.11368,332.18274,374.63284,51.35696,16.166761,5.7202177,4.87717
374021,1363p075,3434,SER,136.3331548537717,7.592955605282855,55.300755,73.6814,92.347374,94.21145,125.68048,97.29833,72.0643,19.742249
277254,3515m095,3455,DEV,351.5627801507104,-9.385835550616807,6.7423415,7.81473,9.452626,7.253073,74.92291,23.125673,3.976802,4.480336
277254,3515m095,3471,SER,351.5632375561721,-9.3863747722453,96.91058,156.09511,194.06818,222.87234,61.532673,21.7544,4.536774,5.884711
359968,2051p050,2767,REX,205.1988778403985,4.900022172678597,57.592632,99.11527,129.48222,150.25615,315.62714,272.10922,13.033172,13.501457
359968,2051p050,2782,SER,205.1993945553323,4.899478194864348,1.5416651,2.589833,2.8390524,2.7967198,2440.4675,2581.8633,113.55045,128.32063
352759,1991p037,1876,REX,199.1052705140964,3.819283223526669,90.748955,138.95564,165.71916,185.29686,142.73979,35.740562,12.576338,9.578535
356988,1781p045,1104,SER,178.0381781922519,4.575508606828743,64.654,93.34313,116.8045,123.39861,177.64421,72.86249,37.610737,21.501205
329894,2416m002,5697,SER,241.7455684705578,-0.2071028887076731,133.02629,234.80792,310.6173,368.3703,58.33129,13.21059,7.2250967,1.3081659
280023,3320m090,203,PSF,331.9461610622175,-8.893633039209568,3.8740604,1.6558977,3.8457036,1.2085608,771.7777,247.0078,105.7097,71.70391
280023,3320m090,192,SER,331.9458719270445,-8.89272857501532,82.7863,114.77102,149.00096,159.12395,81.97579,20.733677,5.693953,3.869679
282872,3318m085,6917,SER,331.9718192304855,-8.52591845958021,76.28269,129.313,169.42758,198.97304,76.77092,22.629559,2.9893112,10.9532
365625,1846p060,6544,SER,184.6703286635012,5.91233502012313,69.55032,110.60052,137.11523,156.03687,328.1752,115.98879,89.387924,17.863037
375488,1458p077,3949,EXP,145.8769416970454,7.873224026840586,2.0202951,4.129628,5.6632266,6.9170322,97.65916,44.853943,19.097351,6.8559027
375488,1458p077,3926,SER,145.8759655843641,7.873612172281192,50.114994,101.21251,135.51859,169.00356,104.64901,48.894608,30.814964,11.935081
332019,0528p002,827,SER,52.78471799280874,0.2281392651232886,300.56293,573.09607,776.23834,940.94714,32.76081,9.903227,4.9666615,4.2812595
332019,0528p002,6115,DUP,52.78470317467878,0.2281494075960855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349588,1252p032,1114,EXP,125.2146672967551,3.229321394704539,0.9276881,1.839449,3.0202575,2.6681273,553.45404,195.35117,146.24527,57.51256
349588,1252p032,1122,SER,125.2149289874891,3.229334027438391,48.102024,101.78043,139.93356,180.22966,129.09467,43.011868,33.700638,10.289805
336073,3463p007,3252,SER,346.3118098449785,0.8148385116538505,48.466682,89.80828,118.08183,140.5833,205.16808,158.67122,28.978941,25.107582
386853,1377p097,3085,SER,137.8107214351979,9.656262804855198,1.5394753,2.1747682,1.6274256,1.3393815,855.7125,192.79166,163.97235,78.49209
386853,1377p097,3089,SER,137.8108427155706,9.655585016019266,122.59983,213.75346,271.95746,322.17896,71.6017,14.339077,12.857712,6.980653
386853,1377p097,3111,SER,137.8117233261474,9.655633745677502,2.4961388,3.3838255,2.5450566,3.0869172,613.3425,143.17064,131.17804,66.39153
275791,3411m097,5483,REX,341.2019617671919,-9.743583457712754,1.5097407,2.3090248,2.498725,2.5630362,1150.2374,296.1317,219.8316,109.81039
275791,3411m097,5484,EXP,341.2020238236059,-9.742691304291418,43.465675,83.756645,114.86488,143.39561,190.84674,46.15755,26.092442,11.059119
385615,1841p095,3805,SER,184.1367849548081,9.493635554904955,219.48703,360.4659,430.2354,509.90704,112.38377,47.687008,30.604319,5.2452884
385615,1841p095,3783,SER,184.1363555886368,9.49422512672961,15.369901,19.49583,22.457039,24.758518,555.2051,258.00937,197.6261,38.580357
278818,0274m090,9721,SER,27.54159572458276,-8.972270692901729,132.6967,233.67532,308.52524,365.18896,69.98893,31.274948,11.557142,5.9891195
375552,1619p077,4248,SER,162.0395546800962,7.826760499637669,69.29787,137.42212,181.78268,221.81198,353.10803,38.228973,39.74803,13.482092
354271,2176p040,2657,SER,217.6102508667036,3.914697660099993,47.323704,82.23917,105.89372,125.57466,345.87485,183.0484,14.798643,46.87688
334921,0583p007,276,SER,58.26168102571359,0.732743488693968,106.24435,290.99008,471.85632,647.2244,19.082197,9.332161,8.859391,6.6973066
334921,0583p007,4573,DUP,58.26167889002441,0.7327494396756438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392536,1399p107,3796,SER,140.021904059661,10.64070986784379,68.88832,125.28776,166.25735,197.77608,40.9461,12.524884,12.027813,3.616853
334019,1928p005,4291,REX,192.9463582320796,0.4006465269106569,6.182113,9.327995,9.686803,11.048557,296.87747,82.997375,32.45403,22.525347
334019,1928p005,4302,SER,192.9466646114103,0.4008667543999653,69.64594,110.86096,152.45708,168.53267,100.89882,26.533657,7.219373,7.0002804
328416,2321m005,3058,REX,232.1020169952829,-0.4302687993144372,32.18733,65.896286,91.51977,114.91982,220.64537,128.6714,29.920748,10.286739
326808,1901m007,2527,SER,190.0931944902223,-0.6911410962012258,63.35943,129.49855,185.35484,234.28671,72.21886,17.202087,11.132047,9.4094
365466,1447p060,6108,EXP,144.8356162690249,5.928012957877026,45.739365,85.842705,115.5398,135.36533,338.0966,172.2219,39.087753,44.581043
339711,1758p015,5054,SER,175.9182017289657,1.551855256124737,111.72635,172.95358,217.06079,236.45456,78.59736,59.034836,4.604091,7.5520635
339711,1758p015,5079,DEV,175.9187297181258,1.551564103411319,9.651165,11.518081,10.188184,8.612754,86.682106,65.63672,4.215926,7.960458
339711,1758p015,5080,EXP,175.9187441572423,1.552578448249893,2.7606285,2.5042963,1.3824098,0.45679122,428.15204,339.97858,30.329447,36.020344
357077,2004p045,5424,SER,200.5193713563971,4.47766563684347,50.84518,109.30483,148.42046,182.44333,143.73097,22.721836,59.074936,14.800051
457301,1204p225,2494,SER,120.3825208788913,22.45439546013035,68.89777,115.40462,131.1837,168.12029,80.83161,63.076332,3.4498053,7.316312
457301,1204p225,2506,EXP,120.3828514346467,22.4544112260831,3.4576051,5.3548646,13.468735,6.227513,205.31273,149.08891,13.983541,16.079214
277344,0143m092,1733,SER,14.24460736883354,-9.145697279857671,147.81366,268.0226,360.50574,434.31342,10.508572,2.8676212,4.6842003,1.4254993
371241,1564p070,625,SER,156.3614522053357,6.938072498032229,54.835598,105.78936,145.28326,179.82124,118.15452,50.109844,21.180874,8.232073
371241,1564p070,617,SER,156.3612021978694,6.938942420858665,3.7633834,3.701344,3.7158763,2.5187101,531.50305,246.5762,95.202156,35.370636
275810,3459m097,3474,SER,345.9520481866646,-9.739179656625303,59.416183,95.77683,124.06819,141.8997,57.64888,26.75143,12.421841,9.636352
341053,1513p017,15960,DUP,151.4045742494894,1.783215573942435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341053,1513p017,9835,SER,151.4045993126637,1.783211561509091,188.26535,353.30005,456.93597,529.0877,203.27917,122.96406,128.44052,19.29602
352695,1831p037,3194,SER,183.1489917618806,3.730099072494508,3.9980855,5.821715,5.7015533,5.486969,249.96768,92.61217,20.754213,14.078617
352695,1831p037,3210,SER,183.1497158959484,3.730385251481074,51.409782,79.739365,107.74457,119.03802,169.76474,68.73053,17.872007,12.561485
332390,1456p002,8461,DUP,145.729403033669,0.1269200210894777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332390,1456p002,7716,SER,145.7294491285329,0.1268923602716858,109.78715,248.76454,376.8827,492.52542,157.41739,72.27288,11.010538,10.848011
384177,1801p092,463,SER,180.0196066419664,9.224821507364013,233.37874,370.18387,460.60196,507.27597,9.433855,2.724396,1.5144806,1.0885451
381216,1513p087,4145,SER,151.3786165379325,8.643225572058611,57.500553,114.7477,153.27434,186.58148,194.49768,53.478302,38.452297,13.897033
381216,1513p087,4137,EXP,151.3782671194377,8.643786185686055,1.587843,0.7302271,-0.5720479,-1.1698067,332.7405,92.56033,50.7973,14.835702
331159,1978p000,2089,SER,197.8374101523754,0.0616928483594389,82.037,145.66501,187.81578,223.40634,70.26474,28.421074,21.600525,3.936711
329792,2161m002,10363,SER,216.2108779860674,-0.1400230740952903,49.73256,84.26554,110.13297,127.48814,234.40141,153.42087,27.680725,73.78254
329792,2161m002,10384,SER,216.2112779308214,-0.1392311678059229,3.050678,3.3773065,3.6988552,2.8238437,650.1026,446.70868,78.715744,177.44492
362972,2386p055,10809,SER,238.6670948397609,5.486108968420996,50.81025,80.604416,101.88874,112.78899,942.48376,573.727,12.261892,21.276058
345292,1311p025,6523,SER,131.1765501733454,2.405466611259034,1.9063069,3.4570553,4.099654,4.922647,855.9024,1125.7362,29.567505,47.287273
345292,1311p025,6519,SER,131.1764790977566,2.406324347964786,1.7228956,3.619463,4.6282024,5.421909,859.59467,1113.2002,29.801243,49.471226
345292,1311p025,6542,SER,131.1770933119536,2.406028913726456,69.06294,127.40997,166.39938,199.87918,158.60402,181.55365,6.2927537,9.003311
345292,1311p025,6569,EXP,131.1776280958642,2.405740114112057,0.93316895,2.3120863,3.1825285,3.6973999,1022.7051,1412.1681,38.785408,67.519165
349766,1698p032,5529,SER,169.8948655014653,3.147335361542495,56.4681,101.08096,131.0026,153.74294,171.92136,61.14441,46.833416,27.502693
355727,2221p042,7034,DUP,222.2289409876251,4.332710839915506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355727,2221p042,4825,SER,222.2289485726345,4.332717556771947,356.481,729.38495,1015.9686,1259.7428,13.000793,5.6812363,3.547011,2.6131291
403920,1634p127,3072,REX,163.5088877674813,12.757449208266,59.75241,101.35332,129.2324,147.91751,62.19189,21.055817,14.765942,5.7384653
336858,1826p010,5521,SER,182.6727183728629,0.8873551835264812,43.958927,89.90616,129.54184,164.45004,141.44897,42.722954,24.944067,9.146201
372746,1753p072,3040,SER,175.3549363989823,7.325010203994879,45.710938,87.07925,122.29169,150.55583,107.85107,43.05228,32.980057,14.002599
372746,1753p072,3063,REX,175.355606174999,7.325776344176948,1.2411968,0.8645563,0.8454012,0.32219702,522.7173,295.0181,252.68207,78.54325
354319,2296p040,5063,SER,229.7210398065074,4.0627304373532,107.2507,164.85931,198.43376,224.80138,122.21106,103.61285,5.017235,8.504207
354319,2296p040,5027,SER,229.7202048474565,4.063164677527578,2.6930623,3.2132156,3.054661,2.587113,634.93665,527.3513,20.482883,36.83819
404089,2067p127,5536,SER,206.8623428720125,12.68867310483489,54.39936,109.62032,155.41264,195.17545,67.15758,21.561642,12.19575,3.9784396
287103,3190m077,322,SER,318.9134457737529,-7.662846681506805,53.576847,92.12494,122.28611,138.9577,226.76031,86.55619,23.408916,21.488214
287103,3190m077,345,SER,318.9140980217289,-7.662092650291156,15.20627,45.584534,69.7358,94.258675,317.4566,96.75841,24.647243,21.213121
326042,3586m010,802,SER,358.5168078417782,-0.9805124024230756,332.632,571.1944,742.26215,864.0406,217.95534,24.188135,7.882919,4.5733967
338429,2153p012,610,REX,215.2592532936818,1.17049725956183,83.38651,136.93248,175.26367,200.47234,123.65325,63.49389,9.7711525,15.928594
287146,3298m077,2615,SER,329.7740322616102,-7.840652694442554,86.63552,194.15723,301.96997,399.78055,132.00365,477.65433,3.882436,3.880723
326075,0068m007,11451,SER,6.962527485136865,-0.8483760256286165,1.8059405,1.8310204,2.0152867,1.4970932,902.3213,668.61774,209.93233,74.935524
326075,0068m007,11464,SER,6.962809271708107,-0.8476325871463176,68.31394,102.96229,130.5963,146.99968,245.76894,151.85854,53.50205,22.635384
372600,1385p072,2289,SER,138.5712198650206,7.35254533315817,58.91974,80.78097,95.68065,100.89064,121.98902,32.661926,31.842361,9.103291
372600,1385p072,2294,SER,138.5717035548911,7.352413927560291,8.586147,15.726303,21.424341,25.153471,313.011,85.14348,65.871,17.262611
359940,1981p050,1077,REX,198.0904921456888,4.983217463081641,3.217719,6.876375,8.906171,10.762306,147.2956,35.47133,20.624434,7.4167385
359940,1981p050,1093,SER,198.0910961476586,4.983583417078411,63.33187,88.51563,110.95407,117.52763,104.6945,28.472298,18.864838,6.4857397
359940,1981p050,1085,EXP,198.0906784082203,4.983690730249251,2.3909206,1.8386127,1.4336448,1.254401,422.1333,136.73495,93.14962,42.296234
494898,1347p297,5787,DUP,134.6840697725359,29.71257187542083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494898,1347p297,2118,SER,134.6840754640274,29.71257997603501,65.80744,144.61427,211.09174,270.15738,173.68105,51.288155,23.624352,11.508037
388335,1535p100,2164,SER,153.484646176465,10.04469139024325,99.43803,174.50905,224.78409,270.18713,40.950645,15.193546,8.4409075,3.3817744
386989,1722p097,3594,SER,172.2743894794246,9.868153710075635,99.61515,161.15695,203.62535,228.60034,40.066906,19.409485,27.643826,3.7527845
274481,0090m097,4459,SER,9.063613623678089,-9.81188709908724,152.95323,327.62604,458.9099,571.38654,47.034172,16.41876,10.596388,6.2787514
274481,0090m097,5934,DUP,9.06361162259871,-9.811883339790825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369881,1743p067,1221,SER,174.2713028277499,6.750786360853214,99.15697,192.30722,259.2984,324.14337,63.24705,24.953856,11.082489,6.5591044
349836,1873p032,13733,SER,187.4707902403254,3.314271504805564,122.12142,181.18651,216.95778,239.23271,109.96392,237.00792,14.124317,6.38812
349836,1873p032,13748,SER,187.470973272374,3.313479623561064,1.3207017,1.8187237,1.5434628,1.7802508,1010.2369,3691.118,153.35303,73.26467
341077,1573p017,10592,SER,157.4807246736025,1.630845522030889,72.332886,166.40114,234.05132,297.82004,119.78718,47.717503,67.157036,23.537918
494839,1177p297,4817,SER,117.8269743622409,29.66669706365664,55.73637,96.01597,127.99151,145.68251,141.11693,56.389984,5.2448783,13.83932
275919,0135m095,2717,EXP,13.50922153325912,-9.48791445242543,1.8548871,1.926992,1.3282256,0.99429834,395.34796,230.14789,73.632515,33.289143
275919,0135m095,2739,SER,13.50977429298679,-9.488084783742169,63.597492,119.17731,158.77333,194.91446,62.51069,41.00816,17.505959,8.435284
361374,1976p052,2207,REX,197.641803138018,5.162568730538783,72.62031,124.69581,163.0793,187.50415,59.785698,20.766281,8.363832,2.9056914
324632,0061m010,8641,DEV,6.235823629701379,-1.07443998897639,2.100727,6.584159,8.398809,10.027259,548.5048,433.97946,163.33388,81.55116
324632,0061m010,8644,REX,6.235959870464537,-1.074331472955313,75.826485,127.7185,161.88144,191.82741,175.70827,99.47521,33.273155,14.683801
324632,0061m010,8607,SER,6.235007540754306,-1.073984511411335,1.1783018,1.6173466,2.146579,2.135179,1304.0771,1146.4231,364.54175,142.34586
330438,0176p000,4154,SER,17.59019572612891,0.0379522401443969,196.06393,320.76532,418.19965,488.55374,48.810905,14.447007,4.344293,1.5927799
497352,1214p302,3004,SER,121.5043550302116,30.30560106038619,1.1215848,2.0898774,2.5385225,3.1768756,402.897,178.94986,39.15222,25.246214
497352,1214p302,3005,SER,121.5043556695311,30.3064817282968,49.830242,105.37695,147.08379,184.98369,152.6512,66.13099,16.584015,13.333299
497352,1214p302,2992,EXP,121.503656367293,30.30729546803299,1.4514658,1.9477195,2.0359976,1.8920718,224.68077,96.39533,20.488987,13.635784
382603,1419p090,65,PSF,141.8272747336289,8.94607212572357,1.141955,1.0490936,1.3432876,1.1079773,856.9908,273.03546,305.1496,81.90163
382603,1419p090,79,REX,141.8277903627279,8.946800086593681,0.78149074,1.2563218,1.263948,1.5295955,189.08667,55.05701,36.63764,9.4164715
382603,1419p090,58,SER,141.8269247552265,8.946716376488064,55.166973,102.4198,134.81117,165.52672,94.46408,30.94633,26.237118,7.352027
375575,1677p077,5944,REX,167.8822103924308,7.793266008112933,93.82411,154.01875,188.70363,216.52612,84.055466,18.083334,20.0596,7.9389505
375575,1677p077,5943,SER,167.8821881120702,7.7936071092684,13.532578,14.067368,15.812592,10.968287,88.38966,18.703836,15.861945,5.9477243
491095,1259p290,5800,SER,126.0472264652451,28.90931141618409,2.2820458,2.5115368,1.9690517,1.5423806,365.51843,154.1388,74.35093,9.985086
491095,1259p290,5822,SER,126.048040451587,28.90971617345435,63.09439,119.26249,154.76147,186.40826,86.72126,37.94243,16.300121,2.2841244
491095,1259p290,5835,SER,126.0489762617769,28.90962810603133,1.7190868,1.4629434,1.2252349,0.7450298,526.01276,224.34395,108.71835,14.853457
319575,1818m020,8173,SER,181.9938747255674,-1.905922465445709,87.7396,155.97519,199.20824,234.2117,41.093082,22.407682,13.418228,4.581149
319575,1818m020,8208,SER,181.9947099874998,-1.906481160056166,1.6629635,1.79362,1.4361752,0.97056645,704.4684,371.60257,178.98125,52.929146
319575,1818m020,8167,EXP,181.9935529210726,-1.904994976576081,1.0397929,0.93722546,0.7701018,0.33587423,776.9998,355.27264,172.46721,63.000736
319575,1818m020,8201,EXP,181.9944314308044,-1.905238572977535,0.8404873,0.67389,0.3785875,0.008669357,569.6866,252.239,122.70241,43.625866
327549,0153m005,13630,DEV,15.49050310237333,-0.4317736532803729,1.5728782,1.6138915,1.3302538,1.1524054,2441.2588,621.86945,235.62814,84.42335
327549,0153m005,13674,SER,15.49128679390829,-0.4312737577766541,68.33702,123.9972,162.87975,193.35072,343.24432,78.550766,31.268984,12.154551
270166,3540m107,4031,PSF,354.0805863563633,-10.75163768091725,0.8668395,0.3484681,0.27155674,-0.5825156,1288.6595,752.4436,249.04108,122.64517
270166,3540m107,4029,SER,354.0805200635031,-10.75095147791183,59.050194,86.46073,110.21574,117.28318,84.1743,39.05572,21.134151,10.672987
270166,3540m107,4049,SER,354.0814971962785,-10.75092602463684,1.4944353,1.5167866,1.5755446,1.2652985,713.0393,324.35,122.2188,58.82354
332721,2283p002,11157,REX,228.4484489134001,0.3430794657603833,72.1242,132.78236,174.38649,210.42743,432.51242,257.28342,128.04716,59.36923
330938,1426p000,5686,SER,142.6118738821467,-0.0159906215959961,153.01353,278.0936,354.81213,424.55515,255.85382,47.128544,1.8285687,4.952128
330938,1426p000,5709,SER,142.6123956713684,-0.0154059116821715,6.051349,10.726467,12.985456,14.344682,1336.5739,241.43774,8.59515,22.029922
280240,0269m087,6973,SER,26.95010164417829,-8.718633766057517,210.63988,392.26913,517.98804,613.20374,77.20701,48.316303,24.38167,14.89983
280240,0269m087,11347,DUP,26.95020297500002,-8.718551418950199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
