Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z,brickid,brickname,objid,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,zmemb,gmemb,FUV,NUV,m_i_corrected,m_g_corrected,m_r_corrected,m_z_corrected,FUV_corrected,NUV_corrected
74,4,1105,128.7059611543737,15.79771320620018,REX,0.516135172276633,346.4191,0.0034,868.6895,0.0035,1.6241,0.0095,18.6035,0.0026,2.7455,0.0595,0.9018,0.0037,5.2113,1.5144,346.4191,0.0034,868.6895,0.0035,1.6449,0.006,17.9601,0.0022,3.5414,0.0407,0.9018,0.0037,5.2113,1.5144,346.4191,0.0034,868.6895,0.0035,1.6648,0.0081,17.5255,0.0031,4.3008,0.0669,0.9018,0.0037,5.2113,1.5144,346.4191,0.0034,868.6895,0.0035,1.6863,0.0136,17.3732,0.0043,5.1229,0.1123,0.9018,0.0037,5.2113,1.5144,420554,1287p157,1105,0.03672075,34.461697,58.985287,80.47363,94.817215,1.6171107,1.3085544,1.2246932,1.3340392,1.0,0.0,0.43259436,1323444.2,0.0,0.0,0.0,0.0,18.656658,18.073141,17.735867,17.557781,16.411116,16.188803,15.69364,13.688501,0.5835171,0.33727455,0.5153599,0.17808533,0.231664,,19.777,19.5979,17.548277303353238,18.733206456214077,17.947306313512588,17.45395138898857,19.69264333120277,19.489512820385592
74,3,726,128.6843710942975,15.79049411645369,SER,0.516135172276633,639.0687,0.0043,776.1454,0.0034,7.5859,0.0179,17.8105,0.0018,1.5324,0.0066,0.6777,0.0008,-68.6342,0.1401,639.0687,0.0043,776.1454,0.0034,7.4107,0.0111,17.2784,0.0013,1.6237,0.004,0.6777,0.0008,-68.6342,0.1401,639.0687,0.0043,776.1454,0.0034,7.2434,0.0151,16.998,0.0016,1.7107,0.0055,0.6777,0.0008,-68.6342,0.1401,639.0687,0.0043,776.1454,0.0034,7.0624,0.0258,16.8891,0.0027,1.805,0.0094,0.6777,0.0008,-68.6342,0.1401,420554,1287p157,726,0.03737228,2.9889667,4.1971803,4.1847343,4.385304,1.5150827,1.2469354,1.3255299,1.3522552,0.5,272.9279,1.0856622,4285.455,0.2217747,3613.3445,0.5519406,2914.5806,21.311197,20.942606,20.94583,20.895,,,,13.429663,0.3685913,-0.0032234192,0.047605515,0.050828934,0.10596,,20.1518,19.9021,20.740585258251343,21.314473042180293,20.94005752336424,20.842134528803605,20.117520556254433,20.06705989482119
74,2,446,128.6674180043287,15.78626723646112,SER,0.516135172276633,856.1475,0.0016,711.5073,0.0017,21.2772,0.1772,16.2297,0.0036,7.7355,0.0341,0.9083,0.0009,-8.6925,0.3023,856.1475,0.0016,711.5073,0.0017,20.8978,0.1149,15.5858,0.0024,7.4225,0.0217,0.9083,0.0009,-8.6925,0.3023,856.1475,0.0016,711.5073,0.0017,20.5358,0.1129,15.1847,0.0025,7.1238,0.0197,0.9083,0.0009,-8.6925,0.3023,856.1475,0.0016,711.5073,0.0017,20.144,0.1757,15.0406,0.004,6.8005,0.0306,0.9083,0.0009,-8.6925,0.3023,420554,1287p157,446,0.037424065,258.2794,469.23013,677.00073,780.6731,1.5150827,1.2469354,1.3255299,1.3522552,6.0,51417.902,4.194735,168001.45,0.051677242,6326926.5,-0.009946117,3546717.0,16.469776,15.821535,15.423527,15.268827,15.21841,15.516155,13.410406,12.041914,0.64824104,0.39800835,0.5527077,0.15469933,0.105406,,19.1938,18.708,15.412568042553715,16.592008003182432,15.861326631644916,15.259566754016449,19.180841549040153,18.688146168705217
75,4,8306,129.7310932089061,1.412784557146267,SER,1.52203412715567,520.4065,0.0279,863.3097,0.0172,18.9108,0.0799,18.1145,0.0038,0.6782,0.006,0.6005,0.0010,-88.6728,0.1555,520.4065,0.0279,863.3097,0.0172,19.2911,0.0399,17.6077,0.0019,0.7177,0.0026,0.6005,0.0010,-88.6728,0.1555,520.4065,0.0279,863.3097,0.0172,19.6539,0.0863,17.4173,0.0085,0.7554,0.0064,0.6005,0.0010,-88.6728,0.1555,520.4065,0.0279,863.3097,0.0172,20.0467,0.1589,17.2644,0.0097,0.7963,0.0121,0.6005,0.0010,-88.6728,0.1555,339526,1296p015,8306,0.055550557,57.82401,90.733116,106.43652,119.62136,1.3412522,1.3992344,1.2135904,0.9736557,0.7099548,152156.72,5.066113,56487.305,-0.25524828,1957228.8,-0.015031273,766090.9,18.09473,17.605585,17.432274,17.30548,18.155489,18.720734,22.53314,,0.48914528,0.17331123,0.30010605,0.12679482,0.029043,,19.8259,19.7407,17.42563057087109,18.121590674596874,17.63366821960818,17.30837802949653,19.803261328150146,19.746854310456744
75,1,7607,129.7108345362294,1.404989034976722,SER,1.52203412715567,798.6467,0.0015,756.4749,0.0033,22.6982,0.0258,15.8651,0.0008,1.7734,0.0022,0.3368,0.0001,13.782,0.0122,798.6467,0.0015,756.4749,0.0033,23.3369,0.0154,15.5613,0.0005,1.8323,0.0013,0.3368,0.0001,13.782,0.0122,798.6467,0.0015,756.4749,0.0033,23.9463,0.0325,15.4491,0.0016,1.8886,0.0026,0.3368,0.0001,13.782,0.0122,798.6467,0.0015,756.4749,0.0033,24.606,0.0574,15.2879,0.0017,1.9495,0.0045,0.3368,0.0001,13.782,0.0122,339526,1296p015,7607,0.05517295,469.71738,610.78906,736.728,770.0415,1.3072166,1.343271,1.2135904,1.0519471,2.17947,774233.56,7.155515,305043.12,0.46426514,48035756.0,0.2449021,34821072.0,15.820409,15.535272,15.331732,15.283714,15.666355,16.0726,13.912767,12.495271,0.28513718,0.20353985,0.25155735,0.0480175,0.029043,,17.0008,16.6972,15.307841631259414,15.814401695406326,15.562588836917143,15.282925495309941,16.981317508167617,16.713100490450934
75,3,7854,129.718088653798,1.399198747685501,SER,1.52203412715567,698.3943,0.0006,675.7355,0.0006,14.9263,0.0147,15.3209,0.0005,4.7172,0.0042,0.6654,0.0002,-46.4974,0.0223,698.3943,0.0006,675.7355,0.0006,12.7513,0.0093,14.6629,0.0003,4.198,0.0026,0.6654,0.0002,-46.4974,0.0223,698.3943,0.0006,675.7355,0.0006,10.6759,0.0084,14.4994,0.0007,3.7027,0.003,0.6654,0.0002,-46.4974,0.0223,698.3943,0.0006,675.7355,0.0006,8.4294,0.0132,14.3555,0.0008,3.1665,0.005,0.6654,0.0002,-46.4974,0.0223,339526,1296p015,7854,0.05535798,682.3174,1238.1866,1612.0283,1880.3574,1.3072166,1.343271,1.2135904,1.0519471,4.762108,450150.94,4.655398,880514.94,-0.043366984,42220648.0,-0.15069251,54774668.0,15.415034,14.768035,14.481568,14.314399,14.822369,15.143497,11.955124,10.635228,0.64699936,0.2864666,0.45363617,0.16716957,0.029274,,18.8654,17.7049,14.497026853178825,15.46270253138743,14.797756346531036,14.322995798746138,18.864402300353422,17.715430694402112
77,4,5402,137.1821683729567,30.89134443978931,DUP,1.81386063291699,528.9071,0.005,742.1569,0.0072,2.0148,0.0155,17.8371,0.0066,5.9743,0.0958,0.2256,0.0040,82.2117,0.1927,528.9071,0.005,742.1569,0.0072,7.3255,0.6228,19.2993,0.036,6.1815,0.2688,0.2256,0.0040,82.2117,0.1927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.9071,0.005,742.1569,0.0072,17.8778,1.8607,19.1811,0.0467,6.5932,0.7575,0.2256,0.0040,82.2117,0.1927,501132,1370p310,5402,0.028093811,0.0,0.0,0.0,0.0,1.6174221,1.2871678,0.0,1.3608464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.063449,,17.7566,17.3719,nan,nan,nan,nan,17.730448267346564,nan
77,1,4890,137.1614682167713,30.88936418749903,SER,1.81386063291699,771.3025,0.0067,715.0372,0.0082,7.8405,0.0322,17.7902,0.0029,1.7375,0.0113,0.7833,0.0017,-7.6533,0.3915,771.3025,0.0067,715.0372,0.0082,7.8012,0.0334,17.3192,0.0033,1.8725,0.0112,0.7833,0.0017,-7.6533,0.3915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.3025,0.0067,715.0372,0.0082,7.7232,0.0902,17.0171,0.0082,2.1408,0.0312,0.7833,0.0017,-7.6533,0.3915,501132,1370p310,4890,0.028247949,76.17578,117.98096,0.0,155.92986,1.6174221,1.2871678,0.0,1.3608464,0.57797104,232416.81,2.1033366,459975.78,0.15381071,3321892.8,-0.04516781,1592001.2,17.795458,17.32047,,17.017677,17.457994,17.914854,15.893369,,0.47498703,,0.3027935,,0.062972,,19.5628,19.2453,nan,17.84255083320483,17.356336000189245,17.006860056334535,19.533585801063534,19.238657608409923
77,2,4907,137.1623837628655,30.87827335513489,SER,1.81386063291699,760.453,0.0042,563.0623,0.0061,10.5729,0.0456,17.5255,0.0029,2.1575,0.0129,0.4898,0.0008,-38.1298,0.1154,760.453,0.0042,563.0623,0.0061,10.3821,0.0469,17.0608,0.0031,2.3469,0.013,0.4898,0.0008,-38.1298,0.1154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.453,0.0042,563.0623,0.0061,10.0031,0.1271,16.7592,0.0081,2.7233,0.0362,0.4898,0.0008,-38.1298,0.1154,501132,1370p310,4907,0.027906865,100.85848,151.95346,0.0,200.59511,1.6174221,1.2871678,0.0,1.3608464,0.6794307,228480.81,3.548327,177082.73,0.09573499,2407968.2,-0.40642115,4264732.0,17.490719,17.045723,,16.7442,17.009003,17.453539,15.721036,13.911584,0.44499588,,0.3015232,,0.06384,,19.2267,18.9237,nan,17.528550546929367,17.079653292027498,16.731738283733968,19.196742929700996,18.916992397155415
79,4,3679,143.0551904226769,15.98970612539843,SER,0.497753834668732,450.9115,0.0022,577.7481,0.0077,22.1808,0.0138,17.0237,0.0006,0.6324,0.0013,0.2252,0.0001,0.512,0.0112,450.9115,0.0022,577.7481,0.0077,21.1852,0.009,16.3679,0.0005,0.7479,0.0008,0.2252,0.0001,0.512,0.0112,450.9115,0.0022,577.7481,0.0077,20.2352,0.0115,16.0821,0.0008,0.8581,0.0012,0.2252,0.0001,0.512,0.0112,450.9115,0.0022,577.7481,0.0077,19.2068,0.0188,15.856,0.0008,0.9773,0.0021,0.2252,0.0001,0.512,0.0112,421996,1429p160,3679,0.03822261,153.20874,285.64496,392.45474,481.44434,1.4384475,1.4875551,1.670448,1.3892821,0.80342245,348288.6,5.505808,421954.2,0.63153684,13941084.0,0.010668792,7717661.0,17.03679,16.360434,16.015526,15.793634,15.752182,16.176338,14.076196,13.580866,0.67635727,0.34490776,0.56679916,0.2218914,0.039894,,19.6218,19.2116,16.037838877296863,17.108476594510506,16.398567790940632,15.80521831470609,19.60017711671455,19.219647511715355
79,3,3497,143.0456006879086,15.98871735974647,REX,0.497753834668732,577.5008,0.0074,564.9138,0.0077,38.6081,0.0867,16.27,0.0018,1.4906,0.0035,0.9593,0.0007,41.0311,0.8721,577.5008,0.0074,564.9138,0.0077,39.5352,0.0708,15.7999,0.0015,1.7928,0.0028,0.9593,0.0007,41.0311,0.8721,577.5008,0.0074,564.9138,0.0077,40.4198,0.1195,15.6232,0.0023,2.0812,0.0047,0.9593,0.0007,41.0311,0.8721,577.5008,0.0074,564.9138,0.0077,41.3774,0.1927,15.5002,0.0034,2.3934,0.0077,0.9593,0.0007,41.0311,0.8721,421996,1429p160,3497,0.03859613,231.23177,357.1536,445.8938,493.50958,1.4384475,1.4875551,1.7452068,1.3892821,1.0,0.0,7.3939342,38882.527,0.0,0.0,0.0,0.0,16.589882,16.117863,15.876922,15.766761,16.347713,16.919062,15.278509,,0.4720192,0.24094105,0.35110188,0.11016083,0.039894,,18.3641,17.9056,15.867181265670437,16.623657775536117,16.151227557546004,15.76773733733958,18.34376779220928,17.91113041621046
79,2,3213,143.0317518534595,15.99813279206816,SER,0.497753834668732,760.624,0.0047,693.6694,0.0047,25.5315,0.051,16.5427,0.0016,1.6371,0.0036,0.9082,0.0006,47.0145,0.3544,760.624,0.0047,693.6694,0.0047,24.6076,0.0373,16.1772,0.0013,1.8613,0.0027,0.9082,0.0006,47.0145,0.3544,760.624,0.0047,693.6694,0.0047,23.726,0.06,16.0941,0.002,2.0752,0.0048,0.9082,0.0006,47.0145,0.3544,760.624,0.0047,693.6694,0.0047,22.7718,0.0986,16.0176,0.0032,2.3068,0.0078,0.9082,0.0006,47.0145,0.3544,421996,1429p160,3213,0.039178833,244.17117,357.97076,437.1452,467.27643,1.4384475,1.4875551,1.7452068,1.3892821,2.125829,152685.83,7.686951,21684.445,-0.008629746,1217225.2,0.08117856,3081173.0,16.530764,16.115381,15.898436,15.826065,16.452888,16.998243,15.239029,,0.4153824,0.21694565,0.28931618,0.07237053,0.040148,,18.0179,17.7452,15.878141835497201,16.55243564348987,16.147669390339082,15.824195523853357,17.992745349101256,17.752512839161387
79,1,2905,143.0164322817605,16.01371716945271,SER,0.497753834668732,962.6464,0.0136,907.9162,0.0111,10.8939,0.019,18.0992,0.0016,0.4534,0.0028,0.7860,0.0010,74.5084,0.267,962.6464,0.0136,907.9162,0.0111,11.317,0.0174,17.6432,0.0019,0.5661,0.002,0.7860,0.0010,74.5084,0.267,962.6464,0.0136,907.9162,0.0111,11.7206,0.0256,17.5009,0.0021,0.6737,0.0035,0.7860,0.0010,74.5084,0.267,962.6464,0.0136,907.9162,0.0111,12.1575,0.0385,17.3341,0.0032,0.7901,0.0057,0.7860,0.0010,74.5084,0.267,421996,1429p160,2905,0.039790135,58.910263,85.07278,95.17698,106.62469,1.4198197,1.3469752,1.7452068,1.3626323,0.534044,79404.06,2.9043026,71235.57,-0.10406301,773987.6,0.062155098,541742.25,18.074522,17.675524,17.55367,17.430355,18.047367,18.676188,17.047531,14.656031,0.39899826,0.12185287,0.24516869,0.12331581,0.040354,,19.5471,19.384,17.517989299413074,18.092739609588453,17.707590228796036,17.42715793922226,19.519366277738197,19.39025570971754
81,2,3852,146.1286498642796,28.54031347010365,SER,0.524412938224668,810.9707,0.01,703.0997,0.012,15.7218,0.0669,17.8975,0.0039,1.0799,0.0076,0.7970,0.0016,39.9429,0.4006,810.9707,0.01,703.0997,0.012,15.2875,0.0387,17.277,0.0025,1.2723,0.0044,0.7970,0.0016,39.9429,0.4006,810.9707,0.01,703.0997,0.012,14.8732,0.0536,16.9919,0.0031,1.4558,0.0063,0.7970,0.0016,39.9429,0.4006,810.9707,0.01,703.0997,0.012,14.4248,0.0949,16.8502,0.0054,1.6544,0.0111,0.7970,0.0016,39.9429,0.4006,488636,1460p285,3852,0.021510258,72.43849,131.00383,175.57562,208.4614,1.7632467,1.6362567,1.2891403,1.3149356,1.5800666,21732.3,4.4894824,29900.068,0.021285824,319275.1,0.11018307,759170.0,17.850077,17.20679,16.88884,16.702436,16.997564,17.628216,17.506506,,0.64328575,0.3179512,0.5043545,0.18640327,0.098052,,20.072,19.5636,16.86475960106663,17.96990670129311,17.249528677071936,16.692643925794318,20.059227156455986,19.534176724195593
81,3,4017,146.1387653927208,28.53417230557005,EXP,0.524412938224668,696.1342,0.013,612.3556,0.0219,21.666,0.0945,17.7449,0.0037,1.0857,0.007,0.3794,0.0007,30.5794,0.0866,696.1342,0.013,612.3556,0.0219,21.9445,0.0595,17.3532,0.0027,1.1708,0.0042,0.3794,0.0007,30.5794,0.0866,696.1342,0.013,612.3556,0.0219,22.2102,0.092,17.2144,0.0036,1.252,0.0062,0.3794,0.0007,30.5794,0.0866,696.1342,0.013,612.3556,0.0219,22.4979,0.1578,17.1154,0.0067,1.3399,0.0109,0.3794,0.0007,30.5794,0.0866,488636,1460p285,4017,0.021683449,1.7536263,1.7497243,1.077502,0.6437892,1.7632467,1.6362567,1.3115664,1.2627286,1.0,0.0,0.68436766,485.88013,-0.3460636,78.19213,0.49829373,67.3248,21.890158,21.892576,22.418955,22.97814,20.836023,19.910976,,,-0.002418518,-0.52637863,-1.0855637,-0.559185,0.052644,,19.3343,19.0806,22.22508438966527,21.869138179147225,21.94051119141229,23.14645056433302,19.304491353014836,19.353937404063586
81,1,3773,146.1252659379537,28.53480709878931,SER,0.524412938224668,855.2124,0.0144,616.912,0.0421,22.299,0.05,18.4444,0.0032,0.1041,0.0039,0.2382,0.0007,16.0162,0.0593,855.2124,0.0144,616.912,0.0421,21.8126,0.0395,18.198,0.0028,0.168,0.0024,0.2382,0.0007,16.0162,0.0593,855.2124,0.0144,616.912,0.0421,21.3484,0.059,18.1592,0.0039,0.2289,0.0041,0.2382,0.0007,16.0162,0.0593,855.2124,0.0144,616.912,0.0421,20.8461,0.0931,18.114,0.0071,0.2949,0.0072,0.2382,0.0007,16.0162,0.0593,488636,1460p285,3773,0.021739794,30.42103,37.24608,39.279057,40.698433,1.7632467,1.6362567,1.2891403,1.2627286,0.5,15807.256,3.7441509,10750.511,0.46195272,285390.72,0.17335479,164117.28,18.792065,18.572298,18.514597,18.476055,19.326902,20.080465,,,0.21976662,0.05770111,0.096242905,0.038541794,0.098052,,19.3833,19.1419,18.30443232035218,18.778493261777726,18.574324796851162,18.430424868132803,19.348439164069074,19.161773445590597
85,3,3419,153.2552584410947,17.03427513335899,SER,1.27173752186772,673.6032,0.0029,590.0335,0.0018,41.6149,0.0127,14.0838,0.0003,0.9702,0.0005,0.4680,0.0001,-59.0841,0.0075,673.6032,0.0029,590.0335,0.0018,40.1949,0.0087,13.3281,0.0002,1.0876,0.0004,0.4680,0.0001,-59.0841,0.0075,673.6032,0.0029,590.0335,0.0018,38.84,0.0094,13.0464,0.0002,1.1995,0.0004,0.4680,0.0001,-59.0841,0.0075,673.6032,0.0029,590.0335,0.0018,37.3733,0.0143,12.7865,0.0003,1.3207,0.0006,0.4680,0.0001,-59.0841,0.0075,427564,1532p170,3419,0.032711726,2244.2239,4522.8677,6299.494,7810.573,1.4686866,1.4183481,1.1331551,1.4610384,1.1736141,12994491.0,10.472754,3274793.0,-0.18070143,191512930.0,-0.3254839,271201950.0,14.122334,13.361465,13.001736,12.768292,12.842527,13.094204,10.23709,9.326506,0.760869,0.35972977,0.593173,0.23344326,0.022012,,17.6141,16.6857,13.023103710683067,14.159676761005413,13.384172783725397,12.778985826926661,17.607580122394523,16.70080440402234
85,2,3184,153.2432671688487,17.03079459778517,SER,1.27173752186772,831.1146,0.0109,542.2114,0.0085,35.1355,0.0241,16.1314,0.0007,0.6009,0.0013,0.1886,0.0001,-52.0664,0.0094,831.1146,0.0109,542.2114,0.0085,34.715,0.0172,15.5997,0.0007,0.7188,0.0008,0.1886,0.0001,-52.0664,0.0094,831.1146,0.0109,542.2114,0.0085,34.3138,0.0234,15.41,0.0008,0.8312,0.0012,0.1886,0.0001,-52.0664,0.0094,831.1146,0.0109,542.2114,0.0085,33.8795,0.0374,15.2296,0.0011,0.9529,0.002,0.1886,0.0001,-52.0664,0.0094,427564,1532p170,3184,0.03277961,356.0147,575.4132,726.9141,817.7861,1.4686866,1.4183481,1.1331551,1.3692614,0.7354686,1304233.8,9.173502,3950967.2,-0.16637948,34986316.0,-0.6709151,52636896.0,16.12133,15.60005,15.346292,15.218401,15.561134,15.980819,14.146175,13.46106,0.5212803,0.25375748,0.38164902,0.12789154,0.022,,18.2807,17.7356,15.35155541163862,16.144277822541515,15.623123788471299,15.22364967913598,18.268166556203905,17.742312445155672
85,4,3824,153.2742230933507,17.04376906687544,SER,1.27173752186772,424.5232,0.005,720.5719,0.0023,18.7138,0.0246,16.1703,0.001,1.5655,0.0027,0.3702,0.0002,-70.2617,0.0226,424.5232,0.005,720.5719,0.0023,19.5235,0.0156,15.6045,0.0008,1.6151,0.0018,0.3702,0.0002,-70.2617,0.0226,424.5232,0.005,720.5719,0.0023,20.2961,0.0227,15.36,0.0009,1.6625,0.0022,0.3702,0.0002,-70.2617,0.0226,424.5232,0.005,720.5719,0.0023,21.1324,0.0386,15.1772,0.0014,1.7139,0.0036,0.3702,0.0002,-70.2617,0.0226,427564,1532p170,3824,0.0326991,336.8621,557.28455,701.2296,784.7006,1.4584762,1.3492717,1.1541433,1.449935,1.6335583,344385.28,5.098087,278275.78,-0.35346082,15326322.0,-0.3001787,14145378.0,16.18137,15.634808,15.385349,15.26324,15.705492,16.215452,14.806058,13.646772,0.5465622,0.24945831,0.37156773,0.12210941,0.022102,,19.1427,18.5246,15.391914569768634,16.207088119179957,15.65805998351468,15.268702180102476,19.131157233804487,18.534173547341265
88,1,1989,155.93016937439643,33.42009694413524,REX,0.346666566069311,849.8509,0.0162,780.202,0.0185,8.9741,0.0405,19.2167,0.004,0.8713,0.0072,0.8818,0.0024,-7.3591,1.0558,849.8509,0.0162,780.202,0.0185,8.9497,0.035,18.8903,0.0037,0.9158,0.0061,0.8818,0.0024,-7.3591,1.0558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,849.8509,0.0162,780.202,0.0185,8.9011,0.0906,18.6975,0.0097,1.0044,0.017,0.8818,0.0024,-7.3591,1.0558,513403,1559p335,1989,0.025512,19.658443,27.13531,-9999.0,32.761658,1.68631,1.690757,-9999.0,1.071223,1.0,0.0,2.196197,8667.887,0.0,0.0,0.0,0.0,19.266127,18.916162,-9999.0,18.711586,19.537018,19.613861,19.7203,,0.349964,-9999.0,0.204576,-9999.0,0.115493,,20.2554,20.4262,-114297029956.2711,19.261512212655685,18.900484868854385,18.652683360090453,20.191012835943656,20.391100754542204
88,3,2170,155.94277343085915,33.41409223936866,SER,0.346666566069311,705.2725,0.0017,697.4552,0.002,6.1909,0.0071,17.5438,0.0009,1.5032,0.0039,0.7857,0.0007,-34.7066,0.1248,705.2725,0.0017,697.4552,0.002,6.0263,0.0051,16.9717,0.0007,1.7362,0.0028,0.7857,0.0007,-34.7066,0.1248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.2725,0.0017,697.4552,0.002,5.699,0.0134,16.507,0.0016,2.1991,0.0077,0.7857,0.0007,-34.7066,0.1248,513403,1559p335,2170,0.025336,91.49426,159.93892,-9999.0,247.64578,1.792213,1.870479,-9999.0,1.071223,2.109301,17128.057,1.558115,248156.69,0.047503,685314.5,-0.116376,1038781.75,17.596516,16.990114,-9999.0,16.515423,16.426134,16.663132,14.230993,13.359318,0.606401,-9999.0,0.474691,-9999.0,0.115493,,19.9797,19.3224,-114239890523.63594,17.69375311296797,17.014247775958644,16.490621872095772,19.98888815285621,19.28172105530533
88,2,2080,155.93727781519456,33.41405137073238,SER,0.346666566069311,768.2666,0.0021,697.0649,0.0019,5.5881,0.0064,17.9027,0.001,1.1573,0.0034,0.7926,0.0008,68.5985,0.1478,768.2666,0.0021,697.0649,0.0019,5.5705,0.0047,17.3153,0.0007,1.3708,0.0024,0.7926,0.0008,68.5985,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,768.2666,0.0021,697.0649,0.0019,5.5356,0.012,16.8321,0.0016,1.7949,0.0063,0.7926,0.0008,68.5985,0.1478,513403,1559p335,2080,0.025377,67.106766,116.96979,-9999.0,175.8001,1.793648,1.690757,-9999.0,1.071223,1.716074,16063.792,1.4437,417234.84,-0.097199,814465.5,0.085907,797604.75,17.933084,17.329815,-9999.0,16.887453,16.940952,17.288929,15.275942,15.33075,0.60327,-9999.0,0.442362,-9999.0,0.11571,,19.9572,19.8367,-114408570404.77448,18.02853506764716,17.353103367476283,16.85943318934009,19.911589515170498,19.799195661912265
88,4,2459,155.9664835835643,33.40516276013409,SER,0.346666566069311,433.2726,0.0034,574.8344,0.0028,9.2471,0.0068,17.6099,0.0008,0.6492,0.0013,0.7734,0.0004,77.5463,0.0924,433.2726,0.0034,574.8344,0.0028,9.1845,0.0059,17.0133,0.0006,0.8934,0.0011,0.7734,0.0004,77.5463,0.0924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,433.2726,0.0034,574.8344,0.0028,9.06,0.0159,16.5351,0.0014,1.3785,0.0033,0.7734,0.0004,77.5463,0.0924,513403,1559p335,2459,0.024761,88.93052,155.69109,-9999.0,231.36163,1.792213,1.870479,-9999.0,1.14603,1.118156,58571.0,2.383057,174077.38,-0.139039,1592970.2,0.044335,892360.44,17.627373,17.01934,-9999.0,16.589272,16.65418,16.973476,14.626055,14.712378,0.608032,-9999.0,0.430069,-9999.0,0.124611,,19.6482,19.3337,-120658262924.01358,17.721630929230834,17.03542303849003,16.554813533322214,19.620059246129323,19.28735660407181
89,1,1180,157.0206666929759,31.23020816330698,SER,0.450829138187638,757.2869,0.0049,882.9037,0.0155,20.8484,0.0203,17.7377,0.001,0.3751,0.0018,0.2731,0.0003,16.6158,0.0239,757.2869,0.0049,882.9037,0.0155,20.7371,0.0181,17.3435,0.0009,0.4276,0.0015,0.2731,0.0003,16.6158,0.0239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,757.2869,0.0049,882.9037,0.0155,20.5159,0.0502,17.1449,0.0028,0.5319,0.0047,0.2731,0.0003,16.6158,0.0239,502436,1570p312,1180,0.019625831,84.1319,118.71217,0.0,140.11023,1.7996451,1.7117981,0.0,1.3187927,0.5,162910.77,5.7134366,41428.305,0.50330794,3351350.0,0.3192879,2497333.5,17.6876,17.313763,,17.133825,17.695808,18.22759,16.910822,16.234932,0.37383652,,0.17993736,,0.240906,,19.2632,18.8696,nan,17.725668700125265,17.14602293839717,16.964400810951567,19.22267679317484,18.755162467023634
89,3,1349,157.0303310450496,31.22960425904854,DEV,0.450829138187638,643.6255,0.0055,874.5995,0.0061,2.5558,0.0223,19.4188,0.0051,4.0499,0.1153,0.6096,0.0048,-8.8145,0.4636,643.6255,0.0055,874.5995,0.0061,2.4706,0.0138,18.6825,0.0029,3.9667,0.07,0.6096,0.0048,-8.8145,0.4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,643.6255,0.0055,874.5995,0.0061,2.3015,0.0327,18.1449,0.008,3.8015,0.1579,0.6096,0.0048,-8.8145,0.4636,502436,1570p312,1349,0.019521337,17.372435,31.989744,0.0,50.27626,1.7996451,1.7117981,0.0,1.2474418,4.0,0.0,0.6182629,149527.36,0.24942987,110156.48,-0.07275422,84177.836,19.400349,18.737473,,18.246593,17.35881,17.061693,15.703731,14.284614,0.6628761,,0.49087906,,0.240906,,19.448,20.0023,nan,19.533386510217866,18.632641149253633,18.14526330365832,19.259202643811005,19.89038129118914
