brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
42139,3382m610,6401,REX,338.2640070806825,-60.9110502359763,0.026766077,37.19343,44.15117,45.85187,47.89413,1.6916776,1.3206984,1.1397935,1.133083,1.0,0.0,2.8876376,46547.082,0.0,0.0,0.0,0.0,18.573833,18.387644,18.346607,18.299294,19.125008,19.576456,18.886946,10.853696,0.18618965,0.041036606,0.088350296,0.04731369,338.264,-60.9111111,205,1,22 33 03.36,-60 54 40.0,0.055939,,19.6585,19.4778,Simbad,0.2194606602630584
42139,3382m610,7440,SER,338.3209427720652,-60.92597572467674,0.026472494,339.42175,744.40234,1048.1271,1333.6183,1.5592152,1.2989498,1.2094074,1.1316026,6.0,188147.61,4.2262464,1466807.6,0.0033266202,23395224.0,0.010906612,30410590.0,16.173151,15.32048,14.948965,14.687421,15.028999,15.572738,14.490386,13.87997,0.85267067,0.37151527,0.6330595,0.26154423,338.321,-60.9258889,205,4,22 33 17.04,-60 55 33.2,0.054818,,19.5333,19.27,Simbad,0.3282103154161745
87783,3398m475,6677,SER,339.9874111903899,-47.47941853088994,0.009817006,99.66908,160.46257,192.95184,221.18973,1.728552,1.2136692,1.2635318,1.1429521,0.7178401,531390.25,3.1464753,589166.06,-0.2729643,8475015.0,-0.12713026,5371840.0,17.5036,16.986567,16.786377,16.638088,17.062634,17.60705,15.831328,,0.5170326,0.20018959,0.34847832,0.14828873,339.987,-47.4793889,206,4,22 39 56.88,-47 28 45.8,0.0,,19.3515,19.2433,Simbad,1.0061292743884085
87783,3398m475,6247,REX,339.970363520319,-47.48567391914266,0.009716084,61.80892,96.51487,128.29407,143.12666,1.597852,1.2860498,1.2486131,1.1941367,1.0,0.0,0.991112,2689934.0,0.0,0.0,0.0,0.0,18.022371,17.538515,17.229483,17.110699,17.197235,17.510658,15.20735,13.765807,0.4838562,0.30903244,0.4278164,0.11878395,339.97,-47.4855,206,3,22 39 52.80,-47 29 07.8,0.0,,20.0145,19.1418,Simbad,1.0835689622744935
87783,3398m475,5413,PSF,339.9346203324307,-47.5062009153249,0.00943927,13.452684,9.340959,6.9927955,5.355115,1.6897767,1.1830554,1.2416576,1.261651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.677979,20.074022,20.388372,20.678078,,22.201149,,,-0.39604378,-0.31435013,-0.6040554,-0.28970528,339.934,-47.5061111,206,1,22 39 44.16,-47 30 22.0,0.0,,19.1777,19.2594,Simbad,1.5428109253422737
87783,3398m475,5564,SER,339.9415624009928,-47.4911010228045,0.009652625,42.155933,67.34548,89.56606,100.62084,1.597852,1.2860498,1.2486131,1.1941367,1.3097414,53525.39,2.105209,267748.84,-0.33987445,2027754.1,-0.007234516,1103763.0,18.437853,17.92923,17.61964,17.49328,17.662123,18.046652,15.977069,,0.5086231,0.3095894,0.43594933,0.12635994,339.941,-47.4911111,206,2,22 39 45.84,-47 29 28.0,0.0,,20.3091,20.2021,Simbad,1.3685419891079518
126977,3401m382,1595,PSF,340.1456893216682,-38.37311132542154,0.016606225,0.0,0.0,17.311054,25.569145,0.0,0.0,1.2502578,1.2651739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,19.404192,18.98071,19.47385,19.60505,19.118883,16.194994,,inf,inf,0.4234829,340.146,-38.3728889,207,4,22 40 35.04,-38 22 22.4,0.0,,19.9937,20.3893,Simbad,1.1874445364461226
125843,3400m385,4543,DUP,340.1375406611667,-38.39294847847415,0.01629099,0.0,0.0,0.0,0.0,0.0,0.0,1.2414148,1.2919464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,340.138,-38.3926944,207,3,22 40 33.12,-38 23 33.7,0.101173,,19.6866,19.6702,Simbad,1.5863211620191575
126977,3401m382,1394,SER,340.129834204093,-38.35421735647675,0.016512714,0.0,0.0,368.73892,448.3267,0.0,0.0,1.2502578,1.2651739,1.5543483,28003.094,6.110004,16634.303,-0.025533026,570018.5,-0.4365147,1059957.8,inf,inf,16.083202,15.871014,16.195091,16.690065,15.312083,14.524448,,inf,inf,0.21218872,340.13,-38.3545,207,2,22 40 31.20,-38 21 16.2,0.0,,19.559,19.3516,Simbad,1.1200068283177564
126977,3401m382,1335,SER,340.1238221669248,-38.35494460152693,0.01648748,0.0,0.0,245.30385,277.8,0.0,0.0,1.2502578,1.2651739,1.9688342,3375.275,9.4672365,547.1213,0.08669183,95608.33,-0.14146858,113340.44,inf,inf,16.52574,16.390669,17.024937,17.735447,16.398855,,,inf,inf,0.1350708,340.124,-38.3548889,207,1,22 40 29.76,-38 21 17.6,0.0,,19.9854,19.2929,Simbad,0.5405989011285078
144436,3407m345,2329,SER,340.8098459715883,-34.62176543303803,0.014730775,0.0,0.0,505.3402,618.4924,0.0,0.0,1.7223895,1.3793308,2.612629,29710.639,1.5594304,2201019.0,0.064095214,6226398.5,0.0038649377,3639964.5,inf,inf,15.74104,15.521664,15.724809,16.219124,14.709632,14.469519,,inf,inf,0.21937656,340.81,-34.6216944,208,4,22 43 14.40,-34 37 18.1,0.0689,,18.9957,18.7384,Simbad,0.5230797266997351
144436,3407m345,2276,PSF,340.8070627880734,-34.61224663228808,0.014702535,0.0,0.0,20.906439,21.636192,0.0,0.0,1.6231545,1.4067187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,19.1993,19.162048,18.624733,18.686039,16.530449,,,inf,inf,0.037252426,340.807,-34.6123056,208,3,22 43 13.68,-34 36 44.3,0.0699,,19.1337,18.6629,Simbad,0.2822627058828997
143246,3407m347,3078,PSF,340.7878759580024,-34.65799135476706,0.014395258,36.054783,0.0,18.209743,14.176742,2.0524404,0.0,1.6248934,1.4213789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.607594,inf,19.349241,19.62106,21.485765,,17.569082,,inf,inf,inf,-0.27181816,340.788,-34.6578889,208,1,22 43 09.12,-34 39 28.4,0.0,,17.8099,18.1174,Simbad,0.5205399438804393
143246,3407m347,3086,SER,340.7882439743357,-34.63624991815743,0.014662474,58.472073,0.0,105.18243,118.17006,2.0524404,0.0,1.6248934,1.4213789,0.6628618,45513.074,3.1478577,51474.836,0.295704,797028.3,0.08118214,403792.25,18.082628,inf,17.445143,17.318731,17.716185,18.231882,17.521978,,inf,inf,inf,0.12641144,340.788,-34.636,208,2,22 43 09.12,-34 38 09.6,0.069,,19.7385,19.5586,Simbad,1.1539913972408984
192045,3433m250,383,PSF,343.2291492948862,-24.98964978967349,0.02509358,461.4433,0.0,288.16852,254.92384,1.6941105,0.0,1.0708667,1.0553466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.839705,inf,16.350883,16.483974,18.538015,18.994005,,,inf,inf,inf,-0.13309097,343.229,-24.9896944,209,4,22 52 54.96,-24 59 22.9,0.0,,17.5492,17.1972,Simbad,0.5129358867455996
192045,3433m250,235,SER,343.2215152223864,-24.97424294348244,0.025584737,44.404312,0.0,58.69566,60.592213,1.6557401,0.0,1.0912824,1.0799325,3.3645616,969.51685,1.2523996,48499.25,-0.039256174,73164.62,-0.13489714,129992.27,18.381437,inf,18.078485,18.043959,18.627779,19.062357,16.983902,16.130844,inf,inf,inf,0.034526825,343.221,-24.9743056,209,3,22 52 53.04,-24 58 27.5,0.0744,,19.6259,19.3194,Simbad,1.696434703420246
192044,3430m250,5030,SER,343.2062039909486,-24.96546547718215,0.025813174,102.8147,0.0,215.4336,258.73145,1.6952704,0.0,1.0248543,0.99707216,1.252937,76784.266,2.9249249,112381.45,-0.04126095,1465855.8,0.38574022,3213380.5,17.469862,inf,16.666716,16.467876,16.600983,17.019968,15.109144,14.126277,inf,inf,inf,0.19883919,343.206,-24.9653889,209,2,22 52 49.44,-24 57 55.4,0.0742,,19.8375,19.1624,Simbad,0.7205702045819165
192044,3430m250,4861,SER,343.1982580892699,-24.94512935850476,0.026288219,164.43355,0.0,582.59546,833.56696,1.6952704,0.0,1.0631529,1.0345963,1.2081009,324099.94,8.595096,53862.91,-0.3564044,14263232.0,-0.61152095,19381920.0,16.960024,inf,15.586582,15.197649,14.723621,15.07376,13.670779,13.274437,inf,inf,inf,0.38893318,343.198,-24.9448889,209,1,22 52 47.52,-24 56 41.6,0.079258,,19.9707,19.4751,Simbad,1.207918437337028
228257,3435m182,2115,REX,343.5708158779337,-18.15614840085374,0.041407283,61.617725,0.0,108.37445,122.36076,1.7501761,0.0,1.4892933,1.0735562,1.0,0.0,3.5562956,26048.707,0.0,0.0,0.0,0.0,18.025736,inf,17.412683,17.280895,18.020082,18.683634,23.46496,,inf,inf,inf,0.13178825,343.571,-18.1568056,210,4,22 54 17.04,-18 09 24.5,0.0323,,19.6701,19.1179,Simbad,2.448317037935245
228257,3435m182,1697,REX,343.547251313443,-18.15967245883559,0.041308858,71.29606,0.0,124.7686,140.49216,1.7501761,0.0,1.4892933,1.0735562,1.0,0.0,0.9749851,660260.4,0.0,0.0,0.0,0.0,17.867336,inf,17.259737,17.130869,17.40784,17.78724,15.505573,15.927802,inf,inf,inf,0.1288681,343.547,-18.1595,210,3,22 54 11.28,-18 09 34.2,0.0,,19.6361,19.4685,Simbad,1.060416070703995
228257,3435m182,1413,PSF,343.5297608193605,-18.16650134997333,0.04122905,0.38522124,0.0,0.13485822,0.16208068,1.7501761,0.0,1.4577476,1.0735562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.535725,inf,24.675306,24.475672,,,19.288181,14.628836,inf,inf,inf,0.19963455,343.53,-18.1668889,210,2,22 54 07.20,-18 10 00.8,0.0,,19.5058,19.6169,Simbad,1.6173633022074334
228257,3435m182,1426,PSF,343.5306219531908,-18.1452355066592,0.041254602,226.96355,0.0,164.58588,157.77187,1.7501761,0.0,1.4892933,1.0735562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.61011,inf,16.959019,17.004927,19.128977,19.783329,,,inf,inf,inf,-0.045907974,343.53,-18.1451944,210,1,22 54 07.20,-18 08 42.7,0.0,,19.6201,18.6745,Simbad,2.1328251004972207
58949,3439m555,6620,PSF,343.9912367835045,-55.60388967798246,0.016148515,2.9230366,2.0123036,1.5005678,1.0304312,1.6111057,1.2562357,1.1990483,1.0978742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.335415,21.740767,22.05936,22.467453,,,17.416292,15.577669,-0.40535164,-0.31859398,-0.7266865,-0.4080925,343.99,-55.6043056,211,3,22 55 57.60,-55 36 15.5,0.0,,20.0384,20.3044,Simbad,2.9271549685375144
58949,3439m555,4781,PSF,343.9230538341213,-55.60797082011875,0.016700149,0.29775092,0.6590574,0.95463216,1.024204,1.5696406,1.2527221,1.190407,1.0976075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.815367,22.952692,22.55041,22.474033,,,,,0.8626747,0.4022827,0.47865868,0.07637596,343.923,-55.6078889,211,1,22 55 41.52,-55 36 28.4,0.0,,19.3598,20.5065,Simbad,0.314574374707633
58949,3439m555,7056,SER,344.0093204167167,-55.60788516641794,0.015903275,37.82702,56.63343,77.38375,78.4729,1.6002144,1.2031002,1.1966225,1.0909489,6.0,279.98776,0.4265207,1270988.2,-0.13466094,402848.25,-0.08376674,333617.56,18.555494,18.117317,17.778376,17.7632,16.841064,16.5875,16.100872,13.240672,0.4381771,0.33894157,0.35411644,0.015174866,344.009,-55.6078056,211,4,22 56 02.16,-55 36 28.1,0.0,,19.1325,19.1433,Simbad,0.711742063835762
58949,3439m555,5865,REX,343.9616329320628,-55.61395780807248,0.016791891,0.17355171,0.42960775,0.57669985,0.62868947,1.5696406,1.2527221,1.190407,1.1001738,1.0,0.0,0.39091524,1001.4168,0.0,0.0,0.0,0.0,24.401428,23.41732,23.097626,23.00391,24.519093,21.596615,18.762148,13.811574,0.984108,0.31969452,0.4134102,0.09371567,343.963,-55.6143889,211,2,22 55 51.12,-55 36 51.8,0.0,,19.7652,19.7976,Simbad,3.183367314658744
218716,3452m200,4380,SER,345.3630782432993,-20.03692742499913,0.033027336,52.04902,0.0,144.47554,180.95595,1.7925882,0.0,1.3596916,1.187491,0.74763155,49301.242,4.62342,730298.56,-0.46170178,469003.9,-0.030980267,1307512.8,18.20897,inf,17.100513,16.856068,16.805853,17.020014,15.542692,13.525346,inf,inf,inf,0.2444458,345.363,-20.037,212,1,23 01 27.12,-20 02 13.2,0.0,,20.1993,19.635,Simbad,0.3718725835489118
218716,3452m200,4420,REX,345.3655333648276,-20.0304225049579,0.03294701,40.01147,0.0,108.5329,133.65305,1.7925882,0.0,1.3596916,1.187491,1.0,0.0,2.864376,35240.168,0.0,0.0,0.0,0.0,18.49454,inf,17.411097,17.185053,17.33121,17.798742,16.978703,12.836632,inf,inf,inf,0.2260437,345.365,-20.0305,212,2,23 01 27.60,-20 01 49.8,0.0,,20.1518,19.4692,Simbad,1.8254117041412292
218716,3452m200,4699,SER,345.3875368753348,-20.05415781624536,0.03303053,51.87384,0.0,155.78214,200.07121,1.6773146,0.0,1.5283997,1.1898004,1.3679099,15722.312,4.390968,559062.3,0.20084688,1290559.2,0.12822375,1061318.0,18.21263,inf,17.018705,16.747038,16.83307,17.231583,,,inf,inf,inf,0.27166748,345.388,-20.0541944,212,4,23 01 33.12,-20 03 15.1,0.0,,20.1697,19.8707,Simbad,1.5716892659040431
218716,3452m200,4589,REX,345.3777099450514,-20.05019229721298,0.033063356,27.49887,0.0,54.570824,59.04057,1.6773146,0.0,1.5283997,1.0298499,1.0,0.0,2.193461,15881.984,0.0,0.0,0.0,0.0,18.901712,inf,18.157598,18.072124,18.477987,18.93301,16.923622,15.950418,inf,inf,inf,0.085474014,345.378,-20.0503889,212,3,23 01 30.72,-20 03 01.4,0.0,,19.9791,19.7805,Simbad,1.209597068306812
83928,3474m485,6810,REX,347.4462482418533,-48.58462705000017,0.013657797,63.81547,100.78217,123.80508,138.69995,1.8185085,1.2463051,1.0524691,1.2436848,1.0,0.0,1.8379427,1632127.1,0.0,0.0,0.0,0.0,17.987684,17.49154,17.268154,17.14481,17.360767,17.678473,15.496174,12.735699,0.49614334,0.22338676,0.3467312,0.12334442,347.446,-48.5845,213,3,23 09 47.04,-48 35 04.2,0.0,,19.9129,19.4937,Simbad,0.7474523780552951
83928,3474m485,6492,SER,347.4357017426645,-48.56294685068662,0.014222773,63.49487,98.46977,120.43803,135.52869,1.6569768,1.2609919,1.126069,1.2032245,0.77385694,297380.34,3.105041,373907.66,-0.44434923,7057117.5,0.043846685,3803515.2,17.993153,17.516743,17.29809,17.169922,17.38004,17.830404,15.470559,14.355919,0.4764099,0.21865273,0.34682083,0.1281681,347.436,-48.5628889,213,1,23 09 44.64,-48 33 46.4,0.0,,20.3112,19.7166,Simbad,0.7405810229895141
83928,3474m485,7151,REX,347.4574403050963,-48.57106160520841,0.014161017,286.77686,450.74646,568.6155,638.48846,1.7095865,1.2857312,1.0592595,1.182482,1.0,0.0,4.5849094,796437.06,0.0,0.0,0.0,0.0,16.35614,15.86517,15.612953,15.487118,15.6248,16.032932,13.728953,12.904124,0.4909706,0.25221634,0.37805176,0.12583542,347.457,-48.5706944,213,4,23 09 49.68,-48 34 14.5,0.078681,,17.9654,17.6142,Simbad,1.687484914072309
83928,3474m485,6763,SER,347.444762394276,-48.55384331812657,0.014085347,140.96751,220.72076,272.29492,295.9891,1.5912284,1.2293817,1.126069,1.2277919,1.274583,557860.94,3.5458891,627218.06,-0.079515144,8344808.5,-0.2419826,14475496.0,17.127203,16.640392,16.412401,16.32181,16.67971,17.165773,15.241743,14.224124,0.48681068,0.2279911,0.31858253,0.09059143,347.445,-48.5535,213,2,23 09 46.80,-48 33 12.6,0.0,,19.0757,18.797,Simbad,1.359460930741989
89781,3517m470,9239,SER,351.9120683663076,-47.05100552668689,0.009713742,46.738052,60.53586,65.366516,69.4758,1.4739548,1.428069,1.1971325,1.3095002,0.95066416,77827.07,3.3273582,111569.73,0.31853297,1931113.2,0.3892713,2145921.8,18.325823,18.044968,17.96161,17.895416,18.523731,18.990614,18.003695,,0.28085518,0.08335686,0.14955139,0.066194534,351.912,-47.0508889,214,2,23 27 38.88,-47 03 03.2,0.0,,20.0008,19.6969,Simbad,0.4521060429733682
89781,3517m470,9648,SER,351.9253353517234,-47.04079402117257,0.010034462,479.2708,759.76404,942.0721,1032.1577,1.4629534,1.4072136,1.170405,1.3095002,3.0333202,808952.8,9.466215,625664.9,0.010150867,19944286.0,-0.2997239,34351184.0,15.798548,15.298304,15.06479,14.965635,15.426222,15.850169,13.76665,12.951001,0.50024414,0.23351383,0.3326683,0.09915447,351.925,-47.0413056,214,4,23 27 42.00,-47 02 28.7,0.050175,,17.9879,17.5316,Simbad,2.017094101499918
89781,3517m470,9118,SER,351.9075465511025,-47.03074114673951,0.010109277,46.415558,65.77499,73.12376,80.38834,1.4772089,1.4453665,1.1715169,1.2320585,1.6491296,22871.861,1.2712654,688135.2,-0.08220341,1184794.2,0.29000106,1632767.2,18.333342,17.954847,17.839853,17.737017,18.378963,18.830715,16.283407,,0.37849426,0.11499405,0.21783066,0.10283661,351.907,-47.0305,214,1,23 27 37.68,-47 01 49.8,0.0,,19.6522,19.6609,Simbad,1.5975759790234996
89781,3517m470,9372,SER,351.9164013171111,-47.06861576056008,0.009192308,33.027573,48.10542,55.94565,60.424145,1.4259142,1.4877454,1.1628815,1.32527,0.6524593,94860.82,4.5060687,271641.75,0.008267468,1152975.6,-0.4926055,2041377.4,18.702808,18.294516,18.130585,18.046974,18.755054,19.31418,,14.028291,0.40829277,0.1639309,0.24754143,0.083610535,351.916,-47.0686111,214,3,23 27 39.84,-47 04 07.0,0.0,,20.2052,20.2614,Simbad,0.984188387274944
100920,3525m442,5886,SER,352.5592353363334,-44.17708082952119,0.012400882,22.310944,24.312263,24.757208,25.314772,1.5294458,1.2971659,1.255334,1.1581411,1.6572773,5186.8325,0.85791624,399198.8,0.05746442,294260.47,-0.16136253,434363.88,19.128706,19.035437,19.015745,18.991566,19.770676,20.317627,,,0.09326935,0.019691467,0.043870926,0.024179459,352.559,-44.1768889,216,3,23 30 14.16,-44 10 36.8,0.0,,20.0465,19.8673,Simbad,0.9201079468850174
100920,3525m442,5975,PSF,352.5624399711665,-44.18879221959623,0.012468583,2.6239488,2.4687908,1.8915244,1.8418088,1.5798601,1.3305397,1.2016929,1.2358303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.452612,21.51879,21.80797,21.83689,,20.778963,16.702246,12.842162,-0.06617737,-0.28918076,-0.31809998,-0.02891922,352.562,-44.189,216,4,23 30 14.88,-44 11 20.4,0.0,,20.3564,20.0876,Simbad,1.3599233847143288
100920,3525m442,5139,SER,352.534309029643,-44.20566659568149,0.012286343,111.43024,185.24919,247.05075,285.37952,1.527056,1.3476458,1.2476803,1.18651,1.0283096,585879.44,3.242754,728373.94,-0.11297269,9465746.0,0.07603602,7988980.5,17.382492,16.830608,16.518034,16.361443,16.580542,16.933058,15.296866,14.714921,0.5518837,0.3125744,0.4691658,0.15659142,352.534,-44.2056944,216,2,23 30 08.16,-44 12 20.5,0.100413,,19.6806,18.9677,Simbad,0.8037480688568448
100920,3525m442,4966,PSF,352.5292585886297,-44.19669522663937,0.012242471,60.333885,79.322914,74.024635,73.94408,1.5185729,1.3476458,1.1799549,1.2574086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.048597,17.751503,17.82656,17.827742,17.081295,16.344446,15.14069,12.833499,0.29709435,-0.075056076,-0.07623863,-0.0011825562,352.529,-44.1966111,216,1,23 30 06.96,-44 11 47.8,0.0,,18.9379,18.2466,Simbad,0.7329229451237581
256057,3532m132,2418,PSF,353.1657019024002,-13.22353896422622,0.028761834,0.9591548,0.42323592,-0.026414646,-0.23428589,1.3788033,1.2417219,1.4983995,1.4246693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.545279,23.433544,,,,,16.834375,,-0.8882656,,,,353.166,-13.2235,217,1,23 32 39.84,-13 13 24.6,0.0,,19.9529,19.9654,Simbad,1.0540718689605404
256057,3532m132,2554,SER,353.1700262078864,-13.22299825639078,0.028611789,3.19611,2.265407,1.1585555,-0.1454049,1.2690233,1.1419913,1.4983995,1.3765486,0.5,181.82085,0.9969297,3202.5881,-0.45899034,1404.6407,-0.68921185,764.7262,21.238445,21.612135,22.340208,,20.56073,19.70408,,12.075487,-0.37368965,-0.7280731,,,353.17,-13.2231944,217,2,23 32 40.80,-13 13 23.5,0.0,,19.2384,19.1008,Simbad,0.7120653503066814
256057,3532m132,2710,REX,353.1762713627959,-13.20058914923666,0.028529258,0.7288211,1.0398058,1.164178,1.399711,1.1196957,1.0574812,1.4845731,1.2559965,1.0,0.0,0.484483,1333.5276,0.0,0.0,0.0,0.0,22.843447,22.457619,22.334951,22.134905,,,17.611614,13.02501,0.38582802,0.12266731,0.32271385,0.20004654,353.176,-13.2005,217,3,23 32 42.24,-13 12 01.8,0.0,,19.6904,19.2594,Simbad,1.0037821690333832
256057,3532m132,2841,SER,353.1807771273772,-13.18970844316028,0.02840451,54.334755,76.47691,88.734184,94.106575,1.2632248,1.1351678,1.4633744,1.4145588,1.9418446,22618.607,3.826612,989905.2,-0.22830266,1238478.4,-0.35102865,1325323.9,18.162306,17.791174,17.629772,17.56595,18.578861,18.77669,15.520085,,0.3711319,0.16140175,0.22522354,0.06382179,353.181,-13.1893056,217,4,23 32 43.44,-13 11 21.5,0.0,,20.1626,19.4816,Simbad,1.6472458737819895
85873,3538m480,3174,SER,353.7836889444389,-47.97202348313323,0.009992989,107.70879,169.73643,204.51257,229.48016,1.2923788,1.187415,1.1560531,1.0610044,2.0354476,119105.66,5.4185214,87169.21,0.018271064,1691149.9,0.10006484,3587036.0,17.419373,16.925562,16.7232,16.598137,17.336948,17.805357,,13.751898,0.49381065,0.20236206,0.327425,0.12506294,353.784,-47.9716944,218,4,23 35 08.16,-47 58 18.1,0.0,,19.492,19.2201,Simbad,1.4019857790859074
85873,3538m480,2682,EXP,353.7668142169675,-47.97571665768125,0.009589927,11.217778,12.149515,11.148139,11.712605,1.3172356,1.2111969,1.1773747,1.0451052,1.0,0.0,0.6716016,209306.56,0.059565704,85124.06,-0.25858763,114497.26,19.875233,19.788603,19.881994,19.828367,19.957586,20.476854,17.127066,14.141846,0.08662987,-0.09339142,-0.039764404,0.053627014,353.767,-47.9753889,218,3,23 35 04.08,-47 58 31.4,0.0,,20.3993,20.1782,Simbad,1.2620220654009568
85873,3538m480,2341,SER,353.7522584157866,-47.96244468270751,0.009561504,37.38315,60.912346,90.43571,95.35549,1.2300484,1.2105545,1.1560531,1.0610044,6.0,2423.1975,1.0790249,353243.84,-0.004933941,481815.6,0.10908384,827149.75,18.56831,18.038237,17.60915,17.551636,16.593628,16.36839,15.338296,15.024669,0.53007317,0.4290867,0.48660088,0.05751419,353.752,-47.9621944,218,2,23 35 00.48,-47 57 43.9,0.0,,19.8617,19.7823,Simbad,1.0953962608025576
85873,3538m480,2223,REX,353.7478349448239,-47.98923615040648,0.008985876,1.4657472,1.9634894,2.0534656,2.145371,1.3189907,1.2217911,1.2218741,1.0344666,1.0,0.0,0.5791633,10402.271,0.0,0.0,0.0,0.0,22.084852,21.76743,21.71878,21.671244,,21.767597,,13.459266,0.31742287,0.048648834,0.096185684,0.04753685,353.747,-47.9891111,218,1,23 34 59.28,-47 59 20.8,0.0,,20.2791,20.3395,Simbad,2.061451691583877
124760,3550m387,354,SER,354.9000903358491,-38.66600414549488,0.015688432,97.79652,244.1349,356.901,461.65186,1.4299499,1.3541994,1.844509,1.5281569,5.9239073,25721.785,9.239254,19278.469,0.086063355,1133950.2,0.2127136,1880140.8,17.52419,16.530926,16.118631,15.839213,16.22895,16.616993,15.648371,,0.99326515,0.4122944,0.6917124,0.279418,354.9,-38.6663056,219,4,23 39 36.00,-38 39 58.7,0.151401,,20.0524,19.9224,Simbad,1.1145468103718854
124759,3547m387,5656,REX,354.884141158829,-38.66708450291387,0.015590299,17.975729,22.675385,30.693123,28.461031,1.4330317,1.355913,1.8385224,1.539304,1.0,0.0,0.5721715,223491.44,0.0,0.0,0.0,0.0,19.363283,19.111113,18.782398,18.864374,18.306093,19.191566,16.060966,12.743841,0.25217056,0.32871437,0.24673843,-0.08197594,354.884,-38.6671111,219,3,23 39 32.16,-38 40 01.6,0.0,,18.9651,18.268,Simbad,0.408164736755794
124759,3547m387,5602,SER,354.8820962678649,-38.66287818241952,0.015677394,4.9881115,5.461281,5.8951883,4.760504,1.4330317,1.355913,1.8385224,1.539304,0.5,506.9604,1.2489029,5337.288,0.5966181,3278.4717,0.5482496,3676.2344,20.75516,20.656763,20.573755,20.805868,21.77909,21.503883,,13.693686,0.0983963,0.08300781,-0.14910507,-0.23211288,354.882,-38.6633889,219,2,23 39 31.68,-38 39 48.2,0.0,,19.1814,18.841,Simbad,1.8583911268832616
124759,3547m387,5426,SER,354.8725750680164,-38.68281662956218,0.014860652,107.52737,226.54889,321.47217,393.39822,1.4330317,1.355913,1.8385224,1.539304,1.3631045,186862.92,4.9045653,115493.59,-0.2528193,4684063.0,0.06753546,2418762.5,17.421202,16.612095,16.232141,16.012918,16.260067,16.717123,15.92942,16.62493,0.8091068,0.37995338,0.5991764,0.21922302,354.873,-38.6825,219,1,23 39 29.52,-38 40 57.0,0.0,,19.8751,19.5002,Simbad,1.6508501104288773
257471,3557m130,2062,PSF,355.727855553157,-13.06004926017947,0.028828358,-0.56411195,0.32562658,1.382981,2.955179,1.4206498,1.6567273,1.0811976,1.7559556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,23.7182,22.147959,21.32354,18.61163,20.070187,16.311256,,,1.5702419,2.394661,0.824419,355.728,-13.0603056,220,3,23 42 54.72,-13 03 37.1,0.0,,19.8577,20.3807,Simbad,1.0527125221251925
257471,3557m130,1818,SER,355.7182125353003,-13.05557569186588,0.028872142,109.48784,180.67911,239.79105,267.07513,1.4206498,1.6567273,1.230723,1.7559556,0.832433,175018.16,3.1094003,2269219.0,-0.039350264,3882206.2,-0.23452535,4950443.5,17.401585,16.85773,16.550417,16.433416,16.79018,17.671377,14.787175,10.740042,0.54385376,0.30731392,0.4243145,0.11700058,355.718,-13.0561944,220,2,23 42 52.32,-13 03 22.3,0.0,,19.5452,19.0453,Simbad,2.348750624993558
257471,3557m130,2226,PSF,355.7346021951265,-13.04849585604481,0.028774418,58.53091,46.08097,36.992493,33.3655,1.3783253,1.4714766,1.3210101,1.7401544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.081537,18.341196,18.579716,18.691755,20.936321,23.727549,18.913155,17.521107,-0.2596588,-0.23851967,-0.35055923,-0.11203957,355.734,-13.0488889,220,4,23 42 56.16,-13 02 56.0,0.0,,19.4964,19.3503,Simbad,2.542111328346353
257471,3557m130,1692,SER,355.7128902839247,-13.06855672425767,0.02892421,56.34852,94.88714,126.03522,148.09326,1.4206498,1.2347949,1.0811976,1.6215496,0.8938781,66764.23,3.8904567,58012.445,0.066487,1160630.0,-0.5466194,2117176.0,18.122793,17.556982,17.24877,17.073662,17.194536,17.73576,15.290191,14.497477,0.56581116,0.30821228,0.48332024,0.17510796,355.713,-13.0685,220,1,23 42 51.12,-13 04 06.6,0.0,,19.5558,19.717,Simbad,0.4355820352077511
