group_id,index,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,Separation
313338,1637,413874,2012p145,2528,DEV,201.2802775832226,14.52180261461007,0.025889866,53.517384,133.08861,192.40216,248.96326,1.1969278,1.081711,1.5774723,1.003383,4.0,0.0,2.2934272,61625.855,0.08809442,398331.84,-0.22557923,535202.6,18.178762,17.189648,16.789474,16.509663,16.159903,16.50101,15.804697,13.675401,0.98911476,0.4001732,0.67998505,0.27981186,0.031126378259192965
201801,1638,392668,1735p107,757,SER,173.4217729343248,10.78819961411153,0.025512999,158.88199,397.99646,585.48615,752.79724,1.3966764,1.2253587,1.0836957,1.0666771,4.210837,33058.035,3.8791323,83426.45,-0.009921794,1457361.9,0.04807375,2648147.2,16.997313,16.000301,15.581208,15.308305,15.495206,16.00527,17.97717,15.374856,0.9970112,0.41909313,0.6919966,0.27290344,0.0652277571039583
287648,1639,488948,2346p285,283,SER,234.5271254268357,28.59394251045348,0.024110205,83.98039,199.12431,0.0,371.25674,1.549192,1.2988917,0.0,1.3536222,6.0,2238.781,1.7390581,2207256.5,-0.012183228,2427564.0,0.0059317276,2579748.8,17.689556,16.75219,inf,16.075813,16.256258,16.783451,17.290804,14.625158,0.9373665,inf,0.67637634,inf,0.058138883163194995
453391,1640,385860,2462p095,3481,SER,246.1247713208006,9.57068068480392,0.065069504,58.13569,78.78237,94.1731,100.23939,1.7554648,1.6353643,1.3427312,1.4251868,2.138453,90735.29,1.5454724,1985010.8,0.23613937,6577933.0,0.21688288,6451356.0,18.088894,17.758928,17.565184,17.497404,17.902494,18.406137,17.106667,12.23459,0.3299656,0.19374466,0.2615242,0.06777954,0.033599542600888675
68071,1641,333809,1403p005,4404,SER,140.3546810101552,0.4622922012246091,0.030588374,111.13007,246.44907,351.17853,450.31796,1.2972555,1.2929932,1.4692324,1.2105697,3.9310422,84525.55,7.936682,36308.113,0.18804559,4052763.0,0.068870805,2280785.2,17.385422,16.520681,16.13618,15.866201,16.501417,16.891302,14.62799,,0.8647404,0.3845005,0.65448,0.26997948,0.15861016510559237
308853,1642,496534,2455p300,3325,SER,245.5790403683686,29.92501635968375,0.03832757,48.562485,126.01646,0.0,281.44208,1.4577631,1.2836604,0.0,1.1882725,3.7195232,8349.369,3.859926,25213.709,0.12141564,397791.53,0.2814348,633129.8,18.284248,17.248932,inf,16.376528,16.148508,16.536186,15.323975,14.326264,1.0353165,inf,0.8724041,inf,0.22758762853390146
340067,1643,474451,1294p257,6022,DUP,129.396983726534,25.86119991967501,0.040819712,0.0,0.0,0.0,0.0,1.5438105,1.5049162,1.3019184,1.1348222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.04398876507775568
426360,1644,426455,2236p167,5144,EXP,223.8094658973411,16.80890552422222,0.023847183,73.949234,105.35248,0.0,139.59166,1.0707711,1.4268934,0.0,1.2169752,1.0,0.0,3.103638,78636.3,-0.20813137,583082.44,0.32168305,817101.9,17.827665,17.443388,inf,17.137852,17.263107,17.451128,,16.912752,0.38427734,inf,0.30553627,inf,0.22628574615524277
120689,1645,356973,1743p045,3386,SER,174.3714095184935,4.408649389751764,0.021207983,69.04532,161.90671,229.88428,293.92725,1.3238593,1.136707,1.2790902,1.0996231,4.421389,13914.834,2.8044353,100705.97,0.08095485,1011388.0,-0.32228804,1501385.0,17.902164,16.976837,16.596228,16.329401,16.60456,17.158588,17.458536,17.81116,0.9253273,0.3806095,0.64743614,0.26682663,0.0335330539561858
323035,1646,507565,2217p322,3670,SER,221.786697145864,32.24816653187793,0.013537137,58.815823,132.53056,0.0,237.96967,1.4336058,1.545061,0.0,1.1695784,3.5690446,4825.663,1.3849082,241349.6,-0.044112604,514081.7,0.18310308,961483.4,18.076265,17.19421,inf,16.558697,16.779932,17.312506,17.578583,,0.8820553,inf,0.6355133,inf,0.07972039426060493
