X_IMAGE,Y_IMAGE,ALPHAPEAK_J2000,DELTAPEAK_J2000,ALPHA_SKY,DELTA_SKY,FLUX_RADIUS,KRON_RADIUS,FLAGS,FLUX_APER,FLUXERR_APER,ELONGATION,THETA_IMAGE,MAG_AUTO,MAGERR_AUTO,SNR_WIN,brickid,brickname,objid,type,ra,dec,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Group,Gal,RAJ2000,DEJ2000,zmemb,gmemb,FUV,NUV,Simbad,Separation
477.9632,703.8476,179.0865448,25.3750567,179.0866283,25.3750456,21.735,3.5,0,78.85963,0.0437185,2.913,26.26,14.0301,0.0005,3731.0,473329,1790p255,7808,DUP,179.0866581864632,25.37512277106457,0.017546354,0.0,0.0,0.0,0.0,1.6150925,1.4009271,1.25968,1.080481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,179.08675,25.3751944,112,4,11 56 20.82,+25 22 30.7,0.015781,,17.2127,16.8351,Simbad,0.3945625492786656
886.5008,735.639,179.0536812,25.3773939,179.0537215,25.3773676,4.516,4.07,0,5.358616,0.04345165,1.224,40.69,18.9631,0.0104,190.3,473329,1790p255,4458,SER,179.0536781221025,25.37739731079984,0.017653314,9.305103,8.211678,9.524151,7.945198,1.6150925,1.3569564,1.25968,1.2542557,1.3021817,958.41516,0.9861634,45601.484,0.0056758686,30200.912,-0.32343784,47603.19,20.078197,20.21392,20.052935,20.249739,21.2584,22.756695,17.957031,14.241937,-0.13572311,0.16098595,-0.0358181,-0.19680405,179.0539167,25.3776389,112,1,11 56 12.94,+25 22 39.5,0.0,,19.8482,20.5002,Simbad,1.165587044283414
838.4659,419.5899,238.6554893,30.1053299,238.655366,30.1053001,13.285,3.5,0,26.73759,0.05167734,2.492,-21.87,15.772,0.0017,1036.0,496510,2386p300,4681,DUP,238.6554753137198,30.10530962117303,0.033461966,0.0,0.0,0.0,0.0,1.5732147,1.5235014,0.0,1.163653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,238.6549583,30.1054167,177,1,15 54 37.19,+30 06 19.5,0.085506,,19.7042,19.4112,Simbad,1.6556756421865924
651.3051,825.9493,238.6710433,30.1350278,238.6711019,30.1348786,13.794,3.79,0,12.29594,0.0513084,1.242,79.84,16.384,0.0032,578.9,497758,2387p302,382,SER,238.6710601149368,30.13499826326378,0.034310017,101.76126,154.69403,0.0,205.92807,1.593094,1.5260826,0.0,1.152034,2.621869,18625.97,7.848544,4572.6006,0.13821426,545820.5,-0.056604467,251895.06,17.481043,17.026316,inf,16.715712,17.792461,18.582815,19.043926,14.181405,0.45472717,inf,0.3106041,inf,238.6707917,30.1350833,177,3,15 54 40.99,+30 08 06.3,0.0,,19.4057,18.9346,Simbad,0.8900007012611594
454.7234,821.7173,238.6876212,30.134594,238.6876445,30.1345734,11.189,4.77,1,7.796745,0.0516248,2.403,-65.73,17.5287,0.007,254.7,497758,2387p302,657,PSF,238.6868842584417,30.13378005251077,0.034342714,0.45424688,0.37328184,0.0,0.3988854,1.593094,1.5260826,0.0,1.152034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.35677,23.569908,inf,23.497879,22.610937,21.281239,,,-0.21313858,inf,0.072029114,inf,238.6870833,30.1339444,177,4,15 54 44.90,+30 08 02.2,0.0,,20.0621,20.0357,Simbad,0.8567923355615737
787.6266,684.1462,238.6597716,30.1243992,238.6596347,30.1245553,9.839,3.5,0,43.08508,0.05167734,1.568,30.96,15.5631,0.0012,1705.0,496510,2386p300,3213,SER,238.6597598511432,30.12442960864697,0.03394277,161.99564,238.18253,0.0,334.72525,1.5732147,1.5235014,0.0,1.163653,4.953643,11661.883,13.624,167078.22,-0.43991306,560610.3,-0.05315723,611685.25,16.976242,16.557726,inf,16.188278,19.213564,,16.224617,,0.41851616,inf,0.3694477,inf,238.6595,30.1246667,177,2,15 54 38.28,+30 07 28.8,0.080229,,19.011,18.7481,Simbad,1.176087540399125
735.6925,658.1234,195.7292472,5.5207626,195.7292697,5.5207716,9.957,3.5,0,101.1875,0.0507923,1.244,-15.07,14.9633,0.0007,2979.0,362801,1956p055,6271,DUP,195.7292274469256,5.520771423642831,0.037919972,0.0,0.0,0.0,0.0,1.6440597,1.3733445,1.2706479,1.139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,195.7295,5.5209722,126,1,13 02 55.08,+05 31 15.5,0.069161,,19.59,19.1144,Simbad,1.2150132632569275
654.2067,609.6754,195.735243,5.5172697,195.7352279,5.5172461,12.581,3.5,0,68.12215,0.05094755,1.928,-9.3,14.7811,0.0006,2848.0,362801,1956p055,6273,DUP,195.7352775796902,5.517250211273024,0.03768405,0.0,0.0,0.0,0.0,1.6440597,1.3733445,1.2706479,1.139105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,195.7352917,5.5175278,126,4,13 02 56.47,+05 31 03.1,0.069331,,19.7426,19.3619,Simbad,1.000599527998792
671.5731,537.4896,195.7340004,5.5120296,195.7339585,5.5119925,6.951,3.5,0,38.98328,0.0507923,1.168,72.29,16.1565,0.0015,1398.0,362801,1956p055,4258,SER,195.7339956565311,5.512122711978418,0.037505332,80.823814,126.67683,147.6466,166.33777,1.6440597,1.3733445,1.2706479,1.139105,5.4455976,7302.6045,5.6592,9189.258,0.02939522,300362.44,-0.08491283,500311.47,17.731152,17.243258,17.07694,16.947523,17.559332,18.231525,17.382349,,0.48789406,0.16631699,0.2957344,0.12941742,195.7341667,5.5120833,126,3,13 02 56.20,+05 30 43.5,0.069217,,19.3182,18.721,Simbad,0.6291172321913677
696.4168,928.895,195.7320242,5.5406311,195.73214,5.5404779,19.286,3.5,0,51.14466,0.0507923,1.143,55.07,14.5262,0.0008,2382.0,362801,1956p055,4200,SER,195.7320321707602,5.540629306647933,0.038204264,310.49158,587.35596,803.1909,981.5321,1.6440597,1.3733445,1.2706479,1.139105,2.1952045,275956.5,7.2526894,88216.336,0.10117032,8928697.0,0.0039112936,4122924.0,16.269875,15.577746,15.237953,15.020239,15.302482,15.564737,13.663001,12.207747,0.6921282,0.3397932,0.5575075,0.21771431,195.7322083,5.5409167,126,2,13 02 55.73,+05 32 27.3,0.070755,,18.952,18.4697,Simbad,1.2119080339227906
655.0479,355.1565,340.1375539,-38.3929636,340.1375495,-38.3929522,9.89,3.5,0,51.11255,0.07193577,1.869,-83.86,15.5389,0.0015,1233.0,125843,3400m385,4543,DUP,340.1375406611667,-38.39294847847415,0.01629099,0.0,0.0,0.0,0.0,0.0,0.0,1.2414148,1.2919464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,340.138,-38.3926944,207,3,22 40 33.12,-38 23 33.7,0.101173,,19.6866,19.6702,Simbad,1.5863211620191575
567.0454,627.6432,340.1457192,-38.3730941,340.145715,-38.37312,2.323,3.5,0,22.91741,0.07186277,1.017,-58.04,18.4488,0.0067,363.9,126977,3401m382,1595,PSF,340.1456893216682,-38.37311132542154,0.016606225,0.0,0.0,17.311054,25.569145,0.0,0.0,1.2502578,1.2651739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,19.404192,18.98071,19.47385,19.60505,19.118883,16.194994,,inf,inf,0.4234829,340.146,-38.3728889,207,4,22 40 35.04,-38 22 22.4,0.0,,19.9937,20.3893,Simbad,1.1874445364461226
802.9612,877.0802,340.1238111,-38.3549017,340.1238147,-38.3549686,19.174,4.89,0,10.92383,0.07171656,1.318,62.09,16.1382,0.0049,377.4,126977,3401m382,1335,SER,340.1238221669248,-38.35494460152693,0.01648748,0.0,0.0,245.30385,277.8,0.0,0.0,1.2502578,1.2651739,1.9688342,3375.275,9.4672365,547.1213,0.08669183,95608.33,-0.14146858,113340.44,inf,inf,16.52574,16.390669,17.024937,17.735447,16.398855,,,inf,inf,0.1350708,340.124,-38.3548889,207,1,22 40 29.76,-38 21 17.6,0.0,,19.9854,19.2929,Simbad,0.5405989011285078
737.7924,886.392,340.1298436,-38.3542465,340.1298628,-38.3542908,14.164,3.91,0,35.09401,0.0717897,2.437,48.37,15.3474,0.0018,1034.0,126977,3401m382,1394,SER,340.129834204093,-38.35421735647675,0.016512714,0.0,0.0,368.73892,448.3267,0.0,0.0,1.2502578,1.2651739,1.5543483,28003.094,6.110004,16634.303,-0.025533026,570018.5,-0.4365147,1059957.8,inf,inf,16.083202,15.871014,16.195091,16.690065,15.312083,14.524448,,inf,inf,0.21218872,340.13,-38.3545,207,2,22 40 31.20,-38 21 16.2,0.0,,19.559,19.3516,Simbad,1.1200068283177564
1004.031,616.5687,124.9952277,21.0661904,124.9953033,21.0662317,23.141,3.5,2,44.89557,0.03901668,3.237,-54.92,14.176,0.0005,3384.0,449279,1250p210,1953,SER,124.9952836513279,21.06622908547324,0.051522806,498.52835,779.6396,969.9917,1068.1561,1.5130167,1.5781106,1.9519088,1.2107506,1.4846387,774113.44,10.879913,75455.766,0.1924667,18428586.0,0.52010334,32105928.0,15.755775,15.270266,15.03308,14.928413,15.442475,15.96717,14.193098,13.533411,0.48550987,0.23718548,0.3418522,0.10466671,124.9950833,21.0656667,272,1,08 19 58.82,+21 03 56.4,0.014046,,17.6064,17.2186,Simbad,2.1335337141070805
366.869,654.7477,125.0450656,21.0689997,125.0449978,21.0689814,28.106,3.5,0,283.9326,0.03893745,1.181,-82.18,13.0722,0.0003,8193.0,449279,1250p210,6003,DUP,125.0450651742017,21.06896860937018,0.049845677,0.0,0.0,0.0,0.0,1.4759897,1.2980756,1.9519088,1.1502422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,125.0450833,21.0693056,272,5,08 20 10.82,+21 04 09.5,0.017462,,19.5476,18.4295,Simbad,1.2146933977712098
968.0425,454.8174,124.9982632,21.0545446,124.9981039,21.0544586,7.022,3.5,3,29.19139,0.03893745,1.288,-30.97,16.3073,0.0013,1583.0,449279,1250p210,2011,SER,124.9981734247242,21.05448622698866,0.051957216,58.90059,97.99382,126.21721,145.45541,1.5130167,1.5781106,1.9519088,1.2107506,0.95371795,68789.66,1.8988899,375085.6,-0.058343403,1126826.2,0.2036562,2097509.2,18.074701,17.522003,17.247204,17.093176,17.260891,17.645157,15.742859,14.553886,0.55269814,0.27479935,0.4288273,0.15402794,124.9979583,21.0541667,272,2,08 19 59.51,+21 03 15.0,0.091141,,19.8709,20.0832,Simbad,1.358509004512744
229.0298,914.0328,125.0556896,21.0879138,125.0557652,21.0878434,10.936,3.5,0,9.318108,0.03901668,1.308,-49.89,16.6227,0.0023,769.3,449279,1250p210,3189,SER,125.0557306158663,21.08787065241248,0.048579916,53.73348,77.388756,87.92006,99.031784,1.5204334,1.600242,1.9519088,1.2147334,0.61597747,114639.59,3.2392535,84833.31,0.041771118,628463.6,0.18472661,1393920.6,18.174387,17.778305,17.63978,17.510563,18.406166,19.561256,16.84014,13.212559,0.39608192,0.13852501,0.26774216,0.12921715,125.0557917,21.0879167,272,6,08 20 13.39,+21 05 16.5,0.0,,19.7503,19.8824,Simbad,0.2637750479681835
888.0626,749.704,125.004436,21.0759383,125.0043531,21.0759168,10.42,3.5,2,14.62838,0.03877852,1.101,52.92,16.6007,0.0022,826.3,449279,1250p210,2139,REX,125.0043760513464,21.0759579754963,0.051062625,46.74096,74.74881,95.697365,110.44715,1.4759897,1.2980756,1.9519088,1.1502422,1.0,0.0,2.580388,68918.58,0.0,0.0,0.0,0.0,18.325756,17.815989,17.54775,17.392115,17.810137,18.296497,15.916376,13.320474,0.50976753,0.26823807,0.4238739,0.15563583,125.0044167,21.0754444,272,3,08 20 01.06,+21 04 31.6,0.0,,19.7906,19.8031,Simbad,1.8539071594369343
665.1035,746.4756,125.0217507,21.0757106,125.0217426,21.0756725,2.477,3.5,0,496.9543,0.03889778,1.03,-71.53,15.0204,0.0002,14710.0,449279,1250p210,2523,PSF,125.0217574011151,21.07568922845721,0.05059499,246.05322,366.28876,378.95602,390.52704,1.4759897,1.2980756,1.9519088,1.1502422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.522427,16.09044,16.053528,16.020872,17.405722,18.100313,,14.232635,0.43198586,0.036912918,0.069568634,0.032655716,125.02175,21.0756111,272,4,08 20 05.22,+21 04 32.2,0.0,,16.6002,17.0206,Simbad,0.2823591112577251
804.9316,330.1504,340.7878759,-34.657965,340.787882,-34.6579541,3.605,3.62,0,22.02795,0.04728373,1.301,-85.17,17.8859,0.004,588.0,143246,3407m347,3078,PSF,340.7878759580024,-34.65799135476706,0.014395258,36.054783,0.0,18.209743,14.176742,2.0524404,0.0,1.6248934,1.4213789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.607594,inf,19.349241,19.62106,21.485765,,17.569082,,inf,inf,inf,-0.27181816,340.788,-34.6578889,208,1,22 43 09.12,-34 39 28.4,0.0,,17.8099,18.1174,Simbad,0.5205399438804393
557.0862,827.3666,340.8098348,-34.6217305,340.8098272,-34.6217765,6.759,3.5,0,138.1547,0.04723565,1.096,-84.8,14.9146,0.0006,4765.0,144436,3407m345,2329,SER,340.8098459715883,-34.62176543303803,0.014730775,0.0,0.0,505.3402,618.4924,0.0,0.0,1.7223895,1.3793308,2.612629,29710.639,1.5594304,2201019.0,0.064095214,6226398.5,0.0038649377,3639964.5,inf,inf,15.74104,15.521664,15.724809,16.219124,14.709632,14.469519,,inf,inf,0.21937656,340.81,-34.6216944,208,4,22 43 14.40,-34 37 18.1,0.0689,,18.9957,18.7384,Simbad,0.5230797266997351
798.8307,628.6602,340.7882456,-34.6360591,340.7884373,-34.6362295,12.035,3.56,0,13.03216,0.04733176,1.419,-75.45,16.0665,0.0018,1003.0,143246,3407m347,3086,SER,340.7882439743357,-34.63624991815743,0.014662474,58.472073,0.0,105.18243,118.17006,2.0524404,0.0,1.6248934,1.4213789,0.6628618,45513.074,3.1478577,51474.836,0.295704,797028.3,0.08118214,403792.25,18.082628,inf,17.445143,17.318731,17.716185,18.231882,17.521978,,inf,inf,inf,0.12641144,340.788,-34.636,208,2,22 43 09.12,-34 38 09.6,0.069,,19.7385,19.5586,Simbad,1.1539913972408984
589.3859,958.041,340.8070979,-34.6122685,340.8069753,-34.6122655,13.601,3.5,2,31.14163,0.04733176,2.262,53.55,15.5533,0.0013,1366.0,144436,3407m345,2276,PSF,340.8070627880734,-34.61224663228808,0.014702535,0.0,0.0,20.906439,21.636192,0.0,0.0,1.6231545,1.4067187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,19.1993,19.162048,18.624733,18.686039,16.530449,,,inf,inf,0.037252426,340.807,-34.6123056,208,3,22 43 13.68,-34 36 44.3,0.0699,,19.1337,18.6629,Simbad,0.2822627058828997
569.4702,561.3214,196.8298645,13.639835,196.8298293,13.6399311,24.84,3.5,0,118.4226,0.05146647,1.305,-2.9,13.4945,0.0004,4756.0,409663,1968p137,6772,DUP,196.8298727095741,13.63982923849073,0.027650625,0.0,0.0,0.0,0.0,1.3657042,1.1774454,1.165321,1.5966079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,196.8293333,13.6400556,279,5,13 07 19.04,+13 38 24.2,0.0,,17.8783,17.3566,Simbad,2.055538604651594
466.9554,411.7888,196.837503,13.6290638,196.8375063,13.6290484,9.466,3.5,2,69.69896,0.05178254,2.699,5.03,15.3269,0.001,2142.0,409663,1968p137,3134,SER,196.8375094825033,13.62904967476489,0.027394893,115.88152,253.60138,377.0642,487.78848,1.3657042,1.1774454,1.165321,1.4583284,2.4382195,44416.234,4.4607253,531900.2,-0.4987977,3297998.8,-0.11726277,2711161.5,17.339964,16.48962,16.058962,15.779421,15.869381,16.281212,14.9529,15.479726,0.8503437,0.43065834,0.71019936,0.27954102,196.8377917,13.6288056,279,6,13 07 21.07,+13 37 43.7,0.099919,,20.056,19.1825,Simbad,1.321729574494637
663.4425,649.4358,196.8226749,13.6466032,196.8227915,13.6463438,23.862,3.52,0,18.48986,0.05178254,1.577,-69.42,14.6457,0.001,1680.0,409663,1968p137,2777,SER,196.8227238777917,13.64656389347493,0.027672172,371.49518,623.2948,795.781,907.46014,1.2711605,1.0821123,1.1778078,1.5966079,1.348611,321995.12,10.968384,26353.469,0.21187277,4748825.5,0.15365492,3679989.0,16.075117,15.513267,15.248016,15.105432,15.968571,16.618952,15.546504,,0.56185055,0.2652502,0.407835,0.1425848,196.8231667,13.6465833,279,4,13 07 17.56,+13 38 47.7,0.026784,,18.6093,18.0461,Simbad,1.5507306269893135
167.8421,581.9388,196.8598956,13.6415072,196.8599074,13.6414299,14.332,3.51,0,24.92304,0.05173,1.202,-63.81,15.6453,0.0017,1097.0,409663,1968p137,3748,SER,196.8598710304953,13.64147809928029,0.027907344,145.67363,247.95177,311.63626,364.24536,1.2650603,1.0793449,1.1733217,1.4583284,1.9536148,64248.246,6.0679736,26418.78,0.0932291,1465449.5,0.07563344,1234021.1,17.091547,16.514082,16.26588,16.096516,16.813326,17.465416,15.584532,,0.57746506,0.24820137,0.4175663,0.16936493,196.8599583,13.6415556,279,7,13 07 26.39,+13 38 29.6,0.063226,,19.2524,18.8211,Simbad,0.4135881637428237
987.6832,825.6772,196.798483,13.6591917,196.7985068,13.6591683,14.379,4.03,2,50.11102,0.0516774,1.258,53.47,14.7882,0.001,2317.0,409663,1968p137,2095,REX,196.7985132163119,13.65916868947854,0.02733133,220.69151,350.3167,439.00616,488.4948,1.211056,0.9491013,1.1778078,1.5164542,1.0,0.0,3.1676817,323007.88,0.0,0.0,0.0,0.0,16.640535,16.138847,15.893824,15.77785,16.096306,16.618484,14.569669,14.187641,0.501688,0.24502373,0.3609972,0.11597347,196.79875,13.6591944,279,2,13 07 11.70,+13 39 33.1,0.027162,,18.7777,18.2494,Simbad,0.8334680475524647
926.1681,655.1556,196.803128,13.6467473,196.8031154,13.6467586,9.558,3.86,0,20.38999,0.05183503,1.282,-49.29,16.3504,0.0023,834.8,409663,1968p137,2249,SER,196.8031051256991,13.64676556158885,0.027176252,53.806057,97.50887,131.33313,156.00764,1.211056,0.9491013,1.1778078,1.4638916,1.2580292,34720.426,3.037944,151367.95,0.059236392,702846.7,0.17871097,1322344.5,18.172922,17.52739,17.204063,17.017136,17.235886,17.707249,16.718088,,0.6455326,0.3233261,0.5102539,0.1869278,196.8030833,13.6468056,279,3,13 07 12.74,+13 38 48.5,0.100102,,20.2559,19.7801,Simbad,0.1631129193343711
1034.4008,1125.2211,196.7942855,13.6806606,196.7950045,13.6809679,14.408,5.77,0,1.34063,0.05178254,2.004,-29.94,18.0379,0.0143,119.0,409663,1968p137,1999,SER,196.7951346691029,13.68061652665661,0.027497085,3.3802836,3.7513561,3.761656,3.9662006,1.1344417,0.99693066,1.165321,1.7451943,0.5,399.10934,1.7079713,1438.5641,0.18042621,6100.1704,-0.009272594,2348.1006,21.177618,21.06453,21.061552,21.004063,,20.45146,,,0.11308861,0.0029773712,0.060466766,0.057489395,196.795,13.6807222,279,1,13 07 10.80,+13 40 50.6,0.0,,19.9962,19.8683,Simbad,0.6054870355542094
694.9636,673.6973,171.9634686,-0.4701323,171.9633985,-0.4701544,17.182,3.5,0,72.81238,0.0535602,3.557,-63.69,14.1265,0.0005,3480.0,328175,1718m005,6171,DUP,171.9634450570674,-0.4701187427720763,0.03183118,0.0,0.0,0.0,0.0,1.4198918,1.6266752,1.2091407,1.4792776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,171.9636667,-0.4697222,104,3,11 27 51.28,-00 28 11.0,0.06133,,18.8185,18.1929,Simbad,1.635400617401458
739.5533,934.8728,171.9601935,-0.4511374,171.9601533,-0.4511466,3.86,3.5,0,38.56517,0.05372491,1.065,-22.21,17.1428,0.0023,967.4,328175,1718m005,5093,REX,171.9601366068491,-0.4511256666447173,0.031746883,35.11667,47.759186,50.587402,55.01669,1.3310452,1.53894,1.2091407,1.4767702,1.0,0.0,0.515826,766254.2,0.0,0.0,0.0,0.0,18.636217,18.302359,18.239895,18.148764,18.37649,18.72575,16.20042,13.523577,0.3338585,0.06246376,0.15359497,0.09113121,171.9603333,-0.4510556,104,2,11 27 50.48,-00 27 03.8,0.062384,,19.2482,19.3748,Simbad,0.7516601058019268
459.6639,641.0909,171.9804992,-0.472534,171.9805237,-0.4725274,8.011,3.5,0,32.88834,0.0535602,1.55,65.85,16.042,0.0015,1290.0,328175,1718m005,5631,SER,171.9805246572288,-0.4725503499350716,0.031901795,77.27675,130.05664,160.80202,186.17828,1.3491942,1.4949719,1.1809242,1.4792776,1.0301135,108612.22,2.3890235,291671.38,0.17555505,1995388.9,-0.20582344,2169215.0,17.779879,17.214668,16.984272,16.825178,17.132063,17.589727,15.902564,15.416692,0.56521034,0.23039627,0.38949013,0.15909386,171.9805,-0.4723056,104,4,11 27 55.32,-00 28 20.3,0.062177,,20.1101,19.7354,Simbad,0.8855595233451241
863.845,492.6505,171.951096,-0.4833051,171.9511073,-0.4833305,3.836,3.5,0,48.32564,0.05388913,1.241,-10.09,16.7666,0.0016,1385.0,328175,1718m005,4888,PSF,171.9512891615071,-0.4832844470324488,0.030896548,1.1881226,6.8890977,39.745804,90.120926,1.3305931,1.5371757,1.1824678,1.6152974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.312847,20.404594,18.501772,17.612936,17.777422,18.091524,,11.906591,1.9082527,1.9028225,2.7916584,0.8888359,171.9512083,-0.4833333,104,1,11 27 48.29,-00 29 00.0,0.0,,18.1166,18.1367,Simbad,0.3400948509961474
637.5635,539.9711,198.4551619,6.9626754,198.4552672,6.9625277,25.845,3.5,0,38.1109,0.04310991,2.682,58.28,14.0716,0.0005,3089.0,371408,1985p070,1774,SER,198.4552197069566,6.962585863325409,0.032240037,490.17358,796.54315,1028.6041,1188.9204,1.660897,1.0842463,1.2871442,1.3413937,0.7901139,1384129.0,10.733392,371600.9,0.24968475,19792284.0,-0.4337074,26394800.0,15.774125,15.246977,14.969379,14.812118,15.27916,15.790089,14.205042,14.308316,0.52714825,0.27759743,0.43485928,0.15726185,198.4551667,6.9625,133,3,13 13 49.24,+06 57 45.0,0.023963,,18.2032,17.8103,Simbad,0.3625284136868181
358.1346,517.5281,198.4756908,6.9608536,198.4757543,6.9608921,18.023,3.5,2,577.4691,0.04289074,2.604,7.57,12.4329,0.0001,19460.0,371408,1985p070,6458,DUP,198.4757039053728,6.960857917260991,0.03196024,0.0,0.0,0.0,0.0,1.660897,1.0842463,1.2036973,1.3413937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,198.476125,6.9612778,133,4,13 13 54.27,+06 57 40.6,0.021185,,17.8059,17.4161,Simbad,2.132882815421046
851.4178,735.7296,198.4393993,6.9766499,198.4395886,6.9767758,15.612,4.58,0,4.333388,0.04310991,1.735,-34.67,16.9319,0.0049,367.3,371408,1985p070,1407,EXP,198.4402283438341,6.977091864346733,0.03219276,8.5441065,9.721371,8.811972,8.024597,1.804456,1.036756,1.1986252,1.3413937,1.0,0.0,5.3758235,2281.5442,-0.16312739,7289.9106,-0.39763898,12666.853,20.170834,20.030682,20.137318,20.238941,20.535082,22.199842,17.993725,14.151001,0.14015198,-0.10663605,-0.20825958,-0.10162354,198.4397917,6.9769444,133,2,13 13 45.55,+06 58 37.0,0.0,,20.1991,20.3054,Simbad,1.648117455296219
908.0452,945.4875,198.4354408,6.9921518,198.4354375,6.9920417,25.497,3.5,2,203.3976,0.04289074,2.756,18.36,12.5574,0.0001,12430.0,371408,1985p070,1286,SER,198.4354238371457,6.992117184782036,0.0320234,1415.3981,2813.6597,4152.754,5349.6978,1.804456,1.036756,1.1647537,1.420715,1.3508844,3454180.5,10.648224,931719.3,-0.34946972,104270410.0,-0.32596368,95588390.0,14.622804,13.876822,13.45416,13.179177,13.176556,13.577528,11.398178,10.595713,0.74598217,0.42266178,0.69764423,0.27498245,198.4354583,6.9923056,133,1,13 13 44.51,+06 59 32.3,0.021535,,18.2283,17.4386,Simbad,0.6893824416850763
497.3703,736.9375,0.3584351,13.113021,0.3589304,13.1125069,26.036,3.5,0,40.87334,0.03954367,1.616,47.01,13.3275,0.0003,6701.0,404689,0003p130,4495,DUP,0.3587273382901289,13.11244513656859,0.08077177,0.0,0.0,0.0,0.0,1.5825707,1.2880095,0.0,1.4925475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.35925,13.1125278,2,3,00 01 26.22,+13 06 45.1,0.017532,,17.1312,16.6332,Simbad,1.856528670391669
841.0897,719.9796,0.3331774,13.1112789,0.3332454,13.1112774,23.914,3.5,0,848.7764,0.03946337,2.039,-9.26,11.6783,0.0001,32470.0,404689,0003p130,4494,DUP,0.3331994716833093,13.11123683829803,0.08060997,0.0,0.0,0.0,0.0,1.5825707,1.2880095,0.0,1.4925475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,inf,inf,inf,inf,,,,,0.333625,13.1111944,2,2,00 01 20.07,+13 06 40.3,0.017899,,16.7561,16.2019,Simbad,1.4997695274175498
1113.7996,744.6437,0.3130762,13.1132458,0.312867,13.1130743,22.303,3.5,2,25.83519,0.03954367,3.014,-39.16,14.6472,0.0007,2265.0,404689,0003p130,910,SER,0.3129815262621921,13.11314170389291,0.08065711,265.1013,444.5779,0.0,644.8338,1.5809548,1.3426262,0.0,1.5098474,1.0687332,373129.8,9.556523,44885.47,-0.1056844,7462593.0,0.58465093,14950313.0,16.441471,15.880131,inf,15.47638,16.136421,16.660906,15.554382,16.187887,0.56134033,inf,0.40375042,inf,0.3132083,13.1134167,2,1,00 01 15.17,+13 06 48.3,0.018646,,18.5922,18.186,Simbad,1.2697445983097178
301.7821,545.9267,0.3736749,13.0987527,0.3735417,13.0986018,24.1,5.34,3,3.529763,0.03950354,1.663,61.32,16.2786,0.004,514.0,404689,0003p130,1972,SER,0.3732407814035215,13.09852691955251,0.08053331,96.03273,136.64732,0.0,167.82423,1.5825707,1.2880095,0.0,1.4925475,0.6900727,115520.11,8.0724945,11882.092,-0.041387293,501559.3,-0.2330424,1279131.4,17.543951,17.160997,inf,16.937862,17.898212,18.694412,,,0.38295364,inf,0.223135,inf,0.373,13.0985833,2,4,00 01 29.52,+13 05 54.9,0.0,,19.281,19.2182,Simbad,0.8683154212137514
706.7717,484.7868,319.5107452,-50.7667537,319.5105416,-50.7669149,22.14,3.53,2,13.55122,0.03372387,1.312,-11.86,15.2437,0.0011,1600.0,75411,3196m507,2195,SER,319.5107844473522,-50.76681690602447,0.025448253,258.72375,381.9827,461.1206,482.7265,1.5488389,1.2911536,1.1458383,1.1548594,1.5333227,320283.88,10.347052,322797.22,-0.12448342,4129242.5,0.12715542,5009370.5,16.467909,16.044891,15.840464,15.790747,16.340586,16.830101,15.303866,,0.4230175,0.20442772,0.25414467,0.04971695,319.51,-50.767,190,3,21 18 02.40,-50 46 01.2,0.0,,18.5054,18.192,Simbad,1.903862291237215
