Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
1731,1731,3047,20.59190120700265,14.93115730369771,SER,0.365247790896389,573.9282,0.0068,571.5728,0.0074,20.9157,0.0195,16.7606,0.0009,0.7500,0.0012,0.8545,0.0004,-41.6266,0.1777,573.9282,0.0068,571.5728,0.0074,21.4968,0.0173,16.3030,0.0008,0.8226,0.0009,0.8545,0.0004,-41.6266,0.1777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.9282,0.0068,571.5728,0.0074,22.6515,0.0404,15.9502,0.0017,0.9669,0.0023,0.8545,0.0004,-41.6266,0.1777
1732,1732,2805,3.951258387296382,-10.96617288211767,REX,0.309799253626828,572.1927,0.0039,572.8021,0.0042,12.9687,0.0091,17.3056,0.0007,0.6944,0.0012,0.9110,0.0004,-24.5108,0.2324,572.1927,0.0039,572.8021,0.0042,12.7525,0.0064,16.8433,0.0005,0.8107,0.0007,0.9110,0.0004,-24.5108,0.2324,572.1927,0.0039,572.8021,0.0042,12.5461,0.0091,16.6538,0.0009,0.9216,0.0011,0.9110,0.0004,-24.5108,0.2324,572.1927,0.0039,572.8021,0.0042,12.3227,0.0148,16.5360,0.0011,1.0417,0.0019,0.9110,0.0004,-24.5108,0.2324
1733,1733,371,172.462321863437,7.288795876473018,SER,0.453284445163296,572.5034,0.0026,573.8257,0.0027,4.7830,0.0049,18.0455,0.0008,0.6569,0.0031,0.7135,0.0006,-5.2212,0.1112,572.5034,0.0026,573.8257,0.0027,5.0461,0.0037,17.6393,0.0009,0.6748,0.0022,0.7135,0.0006,-5.2212,0.1112,572.5034,0.0026,573.8257,0.0027,5.2971,0.0050,17.4612,0.0009,0.6919,0.0025,0.7135,0.0006,-5.2212,0.1112,572.5034,0.0026,573.8257,0.0027,5.5689,0.0076,17.4117,0.0014,0.7105,0.0037,0.7135,0.0006,-5.2212,0.1112
1734,1734,4840,128.0967038675533,29.57579464313474,REX,0.418381004854078,573.4060,0.0075,573.2348,0.0079,10.3665,0.0215,18.0401,0.0017,1.0005,0.0034,0.9547,0.0012,16.8789,1.2038,573.4060,0.0075,573.2348,0.0079,10.3317,0.0181,17.5382,0.0017,1.0974,0.0027,0.9547,0.0012,16.8789,1.2038,573.4060,0.0075,573.2348,0.0079,10.2986,0.0291,17.3337,0.0031,1.1899,0.0046,0.9547,0.0012,16.8789,1.2038,573.4060,0.0075,573.2348,0.0079,10.2627,0.0461,17.2064,0.0038,1.2901,0.0074,0.9547,0.0012,16.8789,1.2038
1735,1735,3454,241.1979253914644,30.82451810050476,SER,0.406985764002286,572.7899,0.0047,572.6699,0.0107,11.4851,0.0207,17.9516,0.0014,0.8180,0.0042,0.3285,0.0005,0.9514,0.0478,572.7899,0.0047,572.6699,0.0107,11.6893,0.0230,17.6810,0.0018,0.9042,0.0039,0.3285,0.0005,0.9514,0.0478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.7899,0.0047,572.6699,0.0107,12.0950,0.0670,17.5602,0.0049,1.0754,0.0120,0.3285,0.0005,0.9514,0.0478
1736,1736,5656,203.2247922979547,0.9066481600181228,PSF,0.526628339773719,571.5000,0.0118,571.8211,0.0093,17.7827,0.0333,18.0287,0.0017,0.7220,0.0041,0.2588,0.0004,-51.8254,0.0355,571.5000,0.0118,571.8211,0.0093,17.0971,0.0205,17.5465,0.0015,0.8453,0.0023,0.2588,0.0004,-51.8254,0.0355,571.5000,0.0118,571.8211,0.0093,16.4429,0.0289,17.3677,0.0016,0.9630,0.0036,0.2588,0.0004,-51.8254,0.0355,571.5000,0.0118,571.8211,0.0093,15.7348,0.0495,17.2502,0.0029,1.0904,0.0064,0.2588,0.0004,-51.8254,0.0355
1737,1737,122,175.2516197118121,-0.9702204269053591,SER,0.521817961940327,573.7267,0.0082,571.8458,0.0113,18.4100,0.0391,17.9239,0.0019,1.0278,0.0031,0.6927,0.0007,-24.9063,0.1411,573.7267,0.0082,571.8458,0.0113,18.0495,0.0291,17.5315,0.0016,1.1124,0.0023,0.6927,0.0007,-24.9063,0.1411,573.7267,0.0082,571.8458,0.0113,17.7056,0.0442,17.3972,0.0026,1.1931,0.0038,0.6927,0.0007,-24.9063,0.1411,573.7267,0.0082,571.8458,0.0113,17.3333,0.0712,17.3285,0.0036,1.2804,0.0063,0.6927,0.0007,-24.9063,0.1411
1738,1738,1122,157.9703256058484,13.51831965254595,SER,0.600932391214825,570.4523,0.0050,575.1610,0.0030,22.7414,0.0104,15.9021,0.0004,0.7069,0.0008,0.6035,0.0001,69.1295,0.0236,570.4523,0.0050,575.1610,0.0030,23.6459,0.0067,15.3765,0.0003,0.7657,0.0004,0.6035,0.0001,69.1295,0.0236,570.4523,0.0050,575.1610,0.0030,24.5089,0.0108,15.1484,0.0005,0.8217,0.0007,0.6035,0.0001,69.1295,0.0236,570.4523,0.0050,575.1610,0.0030,25.4430,0.0184,14.9493,0.0008,0.8825,0.0012,0.6035,0.0001,69.1295,0.0236
1739,1739,3810,245.6241704027675,-0.4412548434389267,SER,0.571336070767592,573.0999,0.0082,572.9359,0.0123,17.0708,0.0491,18.2724,0.0026,0.9510,0.0048,0.4468,0.0007,-33.4577,0.0772,573.0999,0.0082,572.9359,0.0123,16.7978,0.0321,17.5602,0.0017,1.0561,0.0032,0.4468,0.0007,-33.4577,0.0772,573.0999,0.0082,572.9359,0.0123,16.5373,0.0403,17.2603,0.0025,1.1565,0.0041,0.4468,0.0007,-33.4577,0.0772,573.0999,0.0082,572.9359,0.0123,16.2553,0.0662,17.0458,0.0033,1.2651,0.0066,0.4468,0.0007,-33.4577,0.0772
1740,1740,3418,253.8654480369265,20.7560520737118,SER,0.405685789869712,572.6746,0.0140,572.9309,0.0165,17.0043,0.0286,17.9290,0.0017,0.4978,0.0026,0.6298,0.0008,40.4606,0.1340,572.6746,0.0140,572.9309,0.0165,17.0162,0.0248,17.3129,0.0016,0.5506,0.0018,0.6298,0.0008,40.4606,0.1340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.6746,0.0140,572.9309,0.0165,17.0397,0.0492,16.8741,0.0028,0.6556,0.0046,0.6298,0.0008,40.4606,0.1340
1741,1741,4441,230.8823033390728,0.0167382056406213,REX,0.554720626763468,573.0865,0.0013,572.5573,0.0013,6.3547,0.0037,16.6565,0.0005,1.3615,0.0018,0.9138,0.0004,-20.8298,0.1879,573.0865,0.0013,572.5573,0.0013,6.0239,0.0024,16.1269,0.0004,1.4841,0.0012,0.9138,0.0004,-20.8298,0.1879,573.0865,0.0013,572.5573,0.0013,5.7082,0.0037,15.9332,0.0007,1.6011,0.0020,0.9138,0.0004,-20.8298,0.1879,573.0865,0.0013,572.5573,0.0013,5.3665,0.0062,15.7785,0.0008,1.7277,0.0035,0.9138,0.0004,-20.8298,0.1879
1742,1742,4995,216.9210801713807,3.301139376281453,SER,0.595726542883676,571.6349,0.0078,573.5478,0.0065,65.3399,0.1433,16.0993,0.0017,2.1457,0.0035,0.8272,0.0005,78.6773,0.1355,571.6349,0.0078,573.5478,0.0065,63.2500,0.0890,15.7121,0.0011,2.2228,0.0020,0.8272,0.0005,78.6773,0.1355,571.6349,0.0078,573.5478,0.0065,61.2559,0.1200,15.5926,0.0016,2.2964,0.0030,0.8272,0.0005,78.6773,0.1355,571.6349,0.0078,573.5478,0.0065,59.0974,0.2045,15.5247,0.0026,2.3761,0.0053,0.8272,0.0005,78.6773,0.1355
1743,1743,8935,11.95697996021988,0.580958836346975,SER,0.814201881165578,573.5537,0.0026,573.2977,0.0022,7.2599,0.0071,17.4816,0.0008,1.0222,0.0022,0.8068,0.0006,-66.2539,0.1307,573.5537,0.0026,573.2977,0.0022,6.9873,0.0051,17.1650,0.0007,1.1609,0.0015,0.8068,0.0006,-66.2539,0.1307,573.5537,0.0026,573.2977,0.0022,6.7273,0.0075,17.0448,0.0011,1.2931,0.0023,0.8068,0.0006,-66.2539,0.1307,573.5537,0.0026,573.2977,0.0022,6.4458,0.0121,16.9988,0.0016,1.4363,0.0039,0.8068,0.0006,-66.2539,0.1307
1744,1744,3214,169.5795233911278,3.86171177543776,SER,0.398176397653553,572.2420,0.0063,572.9421,0.0040,24.6472,0.0141,16.3656,0.0006,0.6493,0.0009,0.6291,0.0002,-80.9783,0.0319,572.2420,0.0063,572.9421,0.0040,24.2019,0.0099,15.9252,0.0005,0.7180,0.0006,0.6291,0.0002,-80.9783,0.0319,572.2420,0.0063,572.9421,0.0040,23.7769,0.0108,15.7774,0.0005,0.7835,0.0007,0.6291,0.0002,-80.9783,0.0319,572.2420,0.0063,572.9421,0.0040,23.3169,0.0163,15.6648,0.0007,0.8544,0.0011,0.6291,0.0002,-80.9783,0.0319
1745,1745,2300,122.494031894406,28.99193510040491,SER,0.411770425419284,572.6149,0.0039,573.6507,0.0065,24.5059,0.0260,16.4868,0.0010,1.0885,0.0017,0.5360,0.0003,12.6399,0.0354,572.6149,0.0039,573.6507,0.0065,23.1989,0.0165,16.0860,0.0007,1.2141,0.0011,0.5360,0.0003,12.6399,0.0354,572.6149,0.0039,573.6507,0.0065,21.9518,0.0277,15.9692,0.0013,1.3340,0.0020,0.5360,0.0003,12.6399,0.0354,572.6149,0.0039,573.6507,0.0065,20.6018,0.0477,15.8951,0.0022,1.4638,0.0035,0.5360,0.0003,12.6399,0.0354
1746,1746,4464,177.454953968311,5.864642705016826,REX,0.426779151216617,572.6991,0.0022,572.9553,0.0022,4.0002,0.0090,18.4116,0.0019,2.3092,0.0187,0.9054,0.0015,-1.1771,0.5507,572.6991,0.0022,572.9553,0.0022,3.7540,0.0059,17.5444,0.0014,2.2990,0.0114,0.9054,0.0015,-1.1771,0.5507,572.6991,0.0022,572.9553,0.0022,3.5191,0.0054,17.2152,0.0013,2.2892,0.0106,0.9054,0.0015,-1.1771,0.5507,572.6991,0.0022,572.9553,0.0022,3.2649,0.0080,17.0339,0.0020,2.2786,0.0175,0.9054,0.0015,-1.1771,0.5507
1747,1747,4808,9.320329460463745,-9.104159788865358,EXP,0.479993250218548,579.8017,0.0213,570.7456,0.0094,34.3851,0.0392,17.3139,0.0013,0.4665,0.0019,0.3124,0.0003,83.5442,0.0265,579.8017,0.0213,570.7456,0.0094,34.6433,0.0230,16.8794,0.0010,0.4695,0.0010,0.3124,0.0003,83.5442,0.0265,579.8017,0.0213,570.7456,0.0094,34.8896,0.0331,16.7378,0.0014,0.4724,0.0015,0.3124,0.0003,83.5442,0.0265,579.8017,0.0213,570.7456,0.0094,35.1562,0.0582,16.6064,0.0022,0.4754,0.0028,0.3124,0.0003,83.5442,0.0265
1748,1748,2296,212.048711990727,1.263167069121433,SER,0.68402475434025,572.5605,0.0019,572.5081,0.0021,6.4964,0.0048,18.1312,0.0007,0.6579,0.0026,0.3598,0.0003,-42.2282,0.0266,572.5605,0.0019,572.5081,0.0021,6.4233,0.0031,17.7051,0.0006,0.7321,0.0017,0.3598,0.0003,-42.2282,0.0266,572.5605,0.0019,572.5081,0.0021,6.3536,0.0039,17.4772,0.0012,0.8029,0.0021,0.3598,0.0003,-42.2282,0.0266,572.5605,0.0019,572.5081,0.0021,6.2782,0.0065,17.4139,0.0008,0.8795,0.0034,0.3598,0.0003,-42.2282,0.0266
1749,1749,4852,51.9814434993564,-6.26758290759373,SER,0.289200534002438,572.7633,0.0017,573.4680,0.0016,4.0398,0.0072,17.5200,0.0009,2.5923,0.0082,0.8747,0.0008,-69.0634,0.2350,572.7633,0.0017,573.4680,0.0016,4.9107,0.0052,17.0353,0.0007,2.5265,0.0058,0.8747,0.0008,-69.0634,0.2350,572.7633,0.0017,573.4680,0.0016,5.7416,0.0076,16.8133,0.0011,2.4637,0.0047,0.8747,0.0008,-69.0634,0.2350,572.7633,0.0017,573.4680,0.0016,6.6411,0.0123,16.4752,0.0010,2.3957,0.0057,0.8747,0.0008,-69.0634,0.2350
1750,1750,2342,120.7231299477792,21.82073005111393,SER,0.43902239338298,572.5009,0.0174,572.7498,0.0216,40.9789,0.2596,17.5669,0.0048,1.9929,0.0101,0.7986,0.0018,7.3514,0.4026,572.5009,0.0174,572.7498,0.0216,36.4582,0.1745,17.1563,0.0034,1.9086,0.0061,0.7986,0.0018,7.3514,0.4026,572.5009,0.0174,572.7498,0.0216,32.1449,0.2004,17.0280,0.0056,1.8282,0.0093,0.7986,0.0018,7.3514,0.4026,572.5009,0.0174,572.7498,0.0216,27.4756,0.3164,17.0689,0.0090,1.7412,0.0161,0.7986,0.0018,7.3514,0.4026
1751,1751,2611,143.3081404876599,1.982982994711788,SER,0.457031514259762,572.9127,0.0037,572.8886,0.0028,6.4333,0.0133,18.1956,0.0015,1.6219,0.0056,0.6109,0.0007,76.8812,0.0999,572.9127,0.0037,572.8886,0.0028,6.3889,0.0083,17.6061,0.0011,1.5552,0.0032,0.6109,0.0007,76.8812,0.0999,572.9127,0.0037,572.8886,0.0028,6.3465,0.0127,17.5021,0.0017,1.4915,0.0047,0.6109,0.0007,76.8812,0.0999,572.9127,0.0037,572.8886,0.0028,6.3007,0.0218,17.3718,0.0030,1.4225,0.0083,0.6109,0.0007,76.8812,0.0999
1752,1752,767,138.9695948343487,9.824580227175774,SER,0.463085683879422,572.1703,0.0078,573.3663,0.0119,28.5849,0.0674,16.8339,0.0021,1.1722,0.0039,0.6058,0.0007,-9.9774,0.0895,572.1703,0.0078,573.3663,0.0119,27.8909,0.0398,16.4220,0.0015,1.3865,0.0022,0.6058,0.0007,-9.9774,0.0895,572.1703,0.0078,573.3663,0.0119,27.2286,0.0584,16.2978,0.0018,1.5909,0.0033,0.6058,0.0007,-9.9774,0.0895,572.1703,0.0078,573.3663,0.0119,26.5118,0.1025,16.2169,0.0032,1.8122,0.0059,0.6058,0.0007,-9.9774,0.0895
1753,1753,5043,158.2698584200371,7.581431540470918,DEV,0.674842474742978,574.2314,0.0072,573.0624,0.0042,79.0933,0.3591,16.1752,0.0032,3.1914,0.0084,0.4874,0.0003,-72.0006,0.0454,574.2314,0.0072,573.0624,0.0042,72.0651,0.2254,15.8560,0.0020,3.0858,0.0051,0.4874,0.0003,-72.0006,0.0454,574.2314,0.0072,573.0624,0.0042,65.3592,0.2727,15.8031,0.0028,2.9850,0.0072,0.4874,0.0003,-72.0006,0.0454,574.2314,0.0072,573.0624,0.0042,58.1001,0.4558,15.7856,0.0055,2.8759,0.0125,0.4874,0.0003,-72.0006,0.0454
1754,1754,3009,248.0453100079845,29.02515225641411,SER,0.405844625423457,573.0447,0.0023,572.5099,0.0024,5.8628,0.0261,17.8187,0.0024,3.5901,0.0192,0.8515,0.0018,74.4909,0.4086,573.0447,0.0023,572.5099,0.0024,6.3851,0.0249,17.2225,0.0022,3.6615,0.0147,0.8515,0.0018,74.4909,0.4086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.0447,0.0023,572.5099,0.0024,7.4230,0.0652,16.7406,0.0048,3.8032,0.0293,0.8515,0.0018,74.4909,0.4086
1755,1755,1558,198.3111543575811,0.2738949850355022,SER,0.755670233971142,572.7828,0.0041,572.8712,0.0070,13.2580,0.0211,17.5489,0.0014,0.9995,0.0029,0.5064,0.0004,13.8223,0.0584,572.7828,0.0041,572.8712,0.0070,12.7460,0.0141,17.0803,0.0011,1.1186,0.0019,0.5064,0.0004,13.8223,0.0584,572.7828,0.0041,572.8712,0.0070,12.2575,0.0213,16.8810,0.0016,1.2322,0.0031,0.5064,0.0004,13.8223,0.0584,572.7828,0.0041,572.8712,0.0070,11.7287,0.0357,16.7733,0.0026,1.3552,0.0054,0.5064,0.0004,13.8223,0.0584
1756,1756,4175,146.1473189170914,12.66418804146043,SER,0.442835339384043,573.4662,0.0023,572.9753,0.0025,4.5840,0.0197,18.0459,0.0028,2.5630,0.0203,0.8338,0.0017,33.4899,0.3615,573.4662,0.0023,572.9753,0.0025,4.7393,0.0128,17.5733,0.0020,2.5507,0.0126,0.8338,0.0017,33.4899,0.3615,573.4662,0.0023,572.9753,0.0025,4.8875,0.0143,17.3927,0.0019,2.5388,0.0130,0.8338,0.0017,33.4899,0.3615,573.4662,0.0023,572.9753,0.0025,5.0478,0.0230,17.2429,0.0031,2.5260,0.0214,0.8338,0.0017,33.4899,0.3615
1757,1757,2723,231.8414121742427,-0.3965191640424555,SER,0.59943456424963,573.1021,0.0032,572.5350,0.0024,6.0487,0.0100,18.2297,0.0013,1.4338,0.0052,0.6177,0.0007,-84.1181,0.0898,573.1021,0.0032,572.5350,0.0024,5.9146,0.0064,17.8470,0.0009,1.5100,0.0033,0.6177,0.0007,-84.1181,0.0898,573.1021,0.0032,572.5350,0.0024,5.7866,0.0104,17.6940,0.0015,1.5827,0.0053,0.6177,0.0007,-84.1181,0.0898,573.1021,0.0032,572.5350,0.0024,5.6480,0.0179,17.5434,0.0025,1.6615,0.0092,0.6177,0.0007,-84.1181,0.0898
1758,1758,335,194.2824224523428,4.029895176361109,SER,0.474189345733814,570.2397,0.0258,573.5177,0.0059,27.6180,0.0431,18.0964,0.0015,0.4901,0.0033,0.1455,0.0002,76.8591,0.0186,570.2397,0.0258,573.5177,0.0059,27.2539,0.0292,17.5456,0.0014,0.6159,0.0019,0.1455,0.0002,76.8591,0.0186,570.2397,0.0258,573.5177,0.0059,26.9065,0.0408,17.3058,0.0015,0.7359,0.0029,0.1455,0.0002,76.8591,0.0186,570.2397,0.0258,573.5177,0.0059,26.5305,0.0672,17.1369,0.0024,0.8658,0.0052,0.1455,0.0002,76.8591,0.0186
1759,1759,1251,347.1278447072992,-9.715821595291729,SER,0.436482601718053,575.0806,0.0044,571.9189,0.0032,10.8249,0.0089,17.3744,0.0007,0.8081,0.0016,0.6746,0.0003,-68.1547,0.0647,575.0806,0.0044,571.9189,0.0032,10.9437,0.0068,16.9067,0.0007,0.8422,0.0009,0.6746,0.0003,-68.1547,0.0647,575.0806,0.0044,571.9189,0.0032,11.0571,0.0095,16.7360,0.0009,0.8747,0.0015,0.6746,0.0003,-68.1547,0.0647,575.0806,0.0044,571.9189,0.0032,11.1798,0.0149,16.5633,0.0013,0.9099,0.0026,0.6746,0.0003,-68.1547,0.0647
1760,1760,1513,123.6473892100972,25.06950458536609,SER,0.429601443364809,572.6669,0.0022,572.4834,0.0028,10.1456,0.0051,17.1551,0.0005,0.6159,0.0010,0.7588,0.0003,14.0212,0.0573,572.6669,0.0022,572.4834,0.0028,10.2099,0.0035,16.6708,0.0004,0.7150,0.0005,0.7588,0.0003,14.0212,0.0573,572.6669,0.0022,572.4834,0.0028,10.2713,0.0053,16.4890,0.0006,0.8095,0.0009,0.7588,0.0003,14.0212,0.0573,572.6669,0.0022,572.4834,0.0028,10.3377,0.0088,16.3254,0.0008,0.9118,0.0017,0.7588,0.0003,14.0212,0.0573
1761,1761,3561,197.8545875184915,13.35911856139631,SER,0.412892429622989,572.6675,0.0031,572.9587,0.0024,5.1443,0.0050,18.0395,0.0008,0.8207,0.0024,0.7014,0.0007,-83.2489,0.1030,572.6675,0.0031,572.9587,0.0024,5.2228,0.0042,17.5457,0.0009,0.8694,0.0017,0.7014,0.0007,-83.2489,0.1030,572.6675,0.0031,572.9587,0.0024,5.2976,0.0060,17.3508,0.0016,0.9159,0.0025,0.7014,0.0007,-83.2489,0.1030,572.6675,0.0031,572.9587,0.0024,5.3787,0.0091,17.2366,0.0014,0.9662,0.0042,0.7014,0.0007,-83.2489,0.1030
1762,1762,2324,338.1679513160243,-7.817373147422174,SER,0.277766784431804,572.7810,0.0053,573.3630,0.0062,11.1367,0.0154,17.9754,0.0012,0.9301,0.0023,0.8117,0.0007,3.3855,0.1825,572.7810,0.0053,573.3630,0.0062,11.0489,0.0111,17.5421,0.0010,1.0009,0.0015,0.8117,0.0007,3.3855,0.1825,572.7810,0.0053,573.3630,0.0062,10.9651,0.0166,17.3913,0.0015,1.0685,0.0023,0.8117,0.0007,3.3855,0.1825,572.7810,0.0053,573.3630,0.0062,10.8745,0.0270,17.2747,0.0023,1.1416,0.0040,0.8117,0.0007,3.3855,0.1825
1763,1763,874,192.0809471110243,5.707071302390263,EXP,0.466248510605923,573.4949,0.0087,571.9986,0.0064,10.7028,0.0216,17.9965,0.0017,0.9018,0.0034,0.6928,0.0008,56.7206,0.1721,573.4949,0.0087,571.9986,0.0064,10.6646,0.0205,17.7057,0.0024,0.9628,0.0029,0.6928,0.0008,56.7206,0.1721,573.4949,0.0087,571.9986,0.0064,10.6282,0.0309,17.5942,0.0030,1.0210,0.0047,0.6928,0.0008,56.7206,0.1721,573.4949,0.0087,571.9986,0.0064,10.5887,0.0467,17.5614,0.0039,1.0841,0.0075,0.6928,0.0008,56.7206,0.1721
1764,1764,13483,220.7359142377098,-0.8109593031359965,SER,0.581559744419441,573.5136,0.0035,571.2739,0.0042,12.6115,0.0061,17.6846,0.0005,0.5105,0.0008,0.8152,0.0003,10.5387,0.0845,573.5136,0.0035,571.2739,0.0042,12.6425,0.0053,17.2105,0.0005,0.5980,0.0006,0.8152,0.0003,10.5387,0.0845,573.5136,0.0035,571.2739,0.0042,12.6720,0.0079,17.0408,0.0009,0.6815,0.0010,0.8152,0.0003,10.5387,0.0845,573.5136,0.0035,571.2739,0.0042,12.7040,0.0121,16.8930,0.0010,0.7720,0.0016,0.8152,0.0003,10.5387,0.0845
1765,1765,3444,341.9932661566244,-8.316706484571606,SER,0.311229940842658,573.1400,0.0034,572.5757,0.0016,10.3318,0.0078,17.5620,0.0006,1.0677,0.0020,0.3525,0.0002,84.0457,0.0206,573.1400,0.0034,572.5757,0.0016,10.4142,0.0059,17.0328,0.0006,1.1585,0.0013,0.3525,0.0002,84.0457,0.0206,573.1400,0.0034,572.5757,0.0016,10.4928,0.0085,16.8182,0.0016,1.2452,0.0019,0.3525,0.0002,84.0457,0.0206,573.1400,0.0034,572.5757,0.0016,10.5779,0.0135,16.6161,0.0010,1.3390,0.0031,0.3525,0.0002,84.0457,0.0206
1766,1766,4360,11.10370911530208,0.9707018061640726,SER,0.530541237856097,573.1455,0.0044,573.1315,0.0038,9.3803,0.0183,18.1465,0.0017,1.2259,0.0038,0.8356,0.0007,87.1072,0.2197,573.1455,0.0044,573.1315,0.0038,9.1566,0.0105,17.6611,0.0010,1.3253,0.0020,0.8356,0.0007,87.1072,0.2197,573.1455,0.0044,573.1315,0.0038,8.9432,0.0154,17.4788,0.0015,1.4202,0.0031,0.8356,0.0007,87.1072,0.2197,573.1455,0.0044,573.1315,0.0038,8.7122,0.0273,17.3671,0.0026,1.5229,0.0058,0.8356,0.0007,87.1072,0.2197
1767,1767,2467,174.1000179496801,-0.4968423545983467,SER,0.490769344537008,573.7301,0.0081,573.1952,0.0043,20.3067,0.1183,17.6241,0.0035,3.1255,0.0130,0.3156,0.0005,-86.5700,0.0503,573.7301,0.0081,573.1952,0.0043,22.2004,0.0750,17.4049,0.0022,2.7641,0.0086,0.3156,0.0005,-86.5700,0.0503,573.7301,0.0081,573.1952,0.0043,24.0072,0.1115,17.2979,0.0034,2.4192,0.0091,0.3156,0.0005,-86.5700,0.0503,573.7301,0.0081,573.1952,0.0043,25.9631,0.1898,17.0896,0.0055,2.0459,0.0142,0.3156,0.0005,-86.5700,0.0503
1768,1768,6904,180.2397044182904,12.95975764238802,SER,0.446963956444997,572.4562,0.0107,573.3891,0.0092,18.3439,0.0513,18.1182,0.0024,1.1059,0.0043,0.8275,0.0011,53.3732,0.3428,572.4562,0.0107,573.3891,0.0092,17.6703,0.0368,17.6181,0.0022,1.2206,0.0031,0.8275,0.0011,53.3732,0.3428,572.4562,0.0107,573.3891,0.0092,17.0276,0.0555,17.4388,0.0029,1.3300,0.0050,0.8275,0.0011,53.3732,0.3428,572.4562,0.0107,573.3891,0.0092,16.3319,0.0903,17.3633,0.0050,1.4484,0.0083,0.8275,0.0011,53.3732,0.3428
1769,1769,4273,252.0930066480583,23.4956344492221,SER,0.398876997699285,572.5991,0.0025,572.9955,0.0046,6.9402,0.0112,18.4073,0.0011,1.0674,0.0060,0.3952,0.0005,-24.7155,0.0516,572.5991,0.0025,572.9955,0.0046,6.6295,0.0079,17.6159,0.0009,0.9154,0.0040,0.3952,0.0005,-24.7155,0.0516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.5991,0.0025,572.9955,0.0046,6.0120,0.0108,17.0508,0.0012,0.6134,0.0054,0.3952,0.0005,-24.7155,0.0516
1770,1770,2344,206.168189054378,12.19345942369151,SER,0.318272812542466,572.3153,0.0030,573.1824,0.0026,6.8240,0.0079,17.5914,0.0009,1.0677,0.0033,0.5913,0.0005,49.3884,0.0683,572.3153,0.0030,573.1824,0.0026,7.0932,0.0064,17.2779,0.0009,1.0484,0.0020,0.5913,0.0005,49.3884,0.0683,572.3153,0.0030,573.1824,0.0026,7.3501,0.0101,17.2159,0.0014,1.0300,0.0029,0.5913,0.0005,49.3884,0.0683,572.3153,0.0030,573.1824,0.0026,7.6282,0.0161,17.0307,0.0020,1.0101,0.0051,0.5913,0.0005,49.3884,0.0683
1771,1771,286,184.509299220784,1.795108629301037,SER,0.582962615330203,572.6813,0.0025,572.3646,0.0033,24.7850,0.0322,16.1923,0.0009,2.0463,0.0025,0.6456,0.0004,-37.2724,0.0462,572.6813,0.0025,572.3646,0.0033,24.3195,0.0211,15.7691,0.0007,1.9563,0.0015,0.6456,0.0004,-37.2724,0.0462,572.6813,0.0025,572.3646,0.0033,23.8753,0.0305,15.5963,0.0013,1.8704,0.0021,0.6456,0.0004,-37.2724,0.0462,572.6813,0.0025,572.3646,0.0033,23.3944,0.0509,15.4943,0.0017,1.7774,0.0036,0.6456,0.0004,-37.2724,0.0462
1772,1772,247,181.0290645421132,12.06749527574687,SER,0.434223956956287,572.9245,0.0055,572.5135,0.0051,18.7591,0.0298,17.2296,0.0013,1.2847,0.0026,0.6722,0.0005,-46.4286,0.0864,572.9245,0.0055,572.5135,0.0051,18.8575,0.0255,16.7884,0.0013,1.3419,0.0021,0.6722,0.0005,-46.4286,0.0864,572.9245,0.0055,572.5135,0.0051,18.9513,0.0415,16.6454,0.0022,1.3966,0.0033,0.6722,0.0005,-46.4286,0.0864,572.9245,0.0055,572.5135,0.0051,19.0529,0.0658,16.5098,0.0029,1.4557,0.0053,0.6722,0.0005,-46.4286,0.0864
1773,1773,3238,173.6131354813628,3.267851735731058,SER,0.682187825729535,573.5946,0.0118,573.7376,0.0102,33.2679,0.1744,17.0012,0.0042,1.4499,0.0084,0.6112,0.0007,-50.7713,0.1306,573.5946,0.0118,573.7376,0.0102,32.5073,0.1060,16.5551,0.0029,1.6582,0.0048,0.6112,0.0007,-50.7713,0.1306,573.5946,0.0118,573.7376,0.0102,31.7815,0.1234,16.4022,0.0027,1.8569,0.0057,0.6112,0.0007,-50.7713,0.1306,573.5946,0.0118,573.7376,0.0102,30.9960,0.2100,16.3329,0.0053,2.0721,0.0102,0.6112,0.0007,-50.7713,0.1306
