Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
533,533,1168,147.996110031,8.249736452,EXP,0.342777013071812,344.5041,0.0021,343.9414,0.0028,4.4123,0.0057,18.1533,0.0009,1.2251,0.0043,0.6115,0.0007,13.1077,0.0911,344.5041,0.0021,343.9414,0.0028,4.6287,0.0045,17.9256,0.0010,1.3020,0.0031,0.6115,0.0007,13.1077,0.0911,344.5041,0.0021,343.9414,0.0028,4.8351,0.0070,17.6555,0.0011,1.3754,0.0046,0.6115,0.0007,13.1077,0.0911,344.5041,0.0021,343.9414,0.0028,5.0585,0.0111,17.6332,0.0019,1.4548,0.0076,0.6115,0.0007,13.1077,0.0911
534,534,7323,230.71823704,0.027110992,SER,0.638334150362729,344.5563,0.0055,344.1198,0.0030,23.7313,0.0391,17.6296,0.0013,1.3927,0.0031,0.4625,0.0003,-68.5257,0.0338,344.5563,0.0055,344.1198,0.0030,22.5874,0.0230,17.0255,0.0008,1.5563,0.0017,0.4625,0.0003,-68.5257,0.0338,344.5563,0.0055,344.1198,0.0030,21.4959,0.0325,16.7989,0.0019,1.7124,0.0029,0.4625,0.0003,-68.5257,0.0338,344.5563,0.0055,344.1198,0.0030,20.3144,0.0571,16.6406,0.0020,1.8814,0.0051,0.4625,0.0003,-68.5257,0.0338
535,535,2012,349.054907718,13.464629911,SER,0.321617447720186,344.7566,0.0041,344.5148,0.0033,6.7238,0.0076,18.1634,0.0009,0.9189,0.0024,0.7053,0.0006,-78.0244,0.1194,344.7566,0.0041,344.5148,0.0033,6.5912,0.0078,17.7376,0.0011,1.0400,0.0025,0.7053,0.0006,-78.0244,0.1194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.7566,0.0041,344.5148,0.0033,6.3279,0.0192,17.4623,0.0024,1.2807,0.0067,0.7053,0.0006,-78.0244,0.1194
536,536,1908,228.079750115,-2.682679291,SER,0.322737000832973,344.2859,0.0043,344.0842,0.0127,28.3720,0.0444,17.5822,0.0014,0.9942,0.0024,0.2842,0.0002,-14.2104,0.0243,344.2859,0.0043,344.0842,0.0127,27.2928,0.0304,16.9322,0.0011,1.0595,0.0016,0.2842,0.0002,-14.2104,0.0243,344.2859,0.0043,344.0842,0.0127,26.2631,0.0352,16.6618,0.0015,1.1219,0.0020,0.2842,0.0002,-14.2104,0.0243,344.2859,0.0043,344.0842,0.0127,25.1485,0.0550,16.4734,0.0018,1.1893,0.0033,0.2842,0.0002,-14.2104,0.0243
537,537,6412,223.612678029,-1.556203488,SER,0.591481624951926,344.4460,0.0006,344.2357,0.0006,1.5471,0.0026,18.0922,0.0005,3.7244,0.0184,0.3730,0.0008,42.4239,0.0455,344.4460,0.0006,344.2357,0.0006,1.5448,0.0016,17.3751,0.0004,3.3247,0.0110,0.3730,0.0008,42.4239,0.0455,344.4460,0.0006,344.2357,0.0006,1.5427,0.0013,17.0040,0.0006,2.9434,0.0076,0.3730,0.0008,42.4239,0.0455,344.4460,0.0006,344.2357,0.0006,1.5403,0.0020,16.8284,0.0004,2.5306,0.0123,0.3730,0.0008,42.4239,0.0455
538,538,2842,219.801383311,0.945330679,SER,0.65336237799887,344.5532,0.0025,343.6598,0.0012,19.8878,0.0074,16.8586,0.0004,0.9604,0.0007,0.4366,0.0001,76.5432,0.0108,344.5532,0.0025,343.6598,0.0012,19.1058,0.0051,16.3127,0.0003,1.0421,0.0005,0.4366,0.0001,76.5432,0.0108,344.5532,0.0025,343.6598,0.0012,18.3596,0.0060,16.0059,0.0010,1.1201,0.0006,0.4366,0.0001,76.5432,0.0108,344.5532,0.0025,343.6598,0.0012,17.5518,0.0094,15.9263,0.0005,1.2044,0.0009,0.4366,0.0001,76.5432,0.0108
539,539,2311,324.657105801,11.49708795,DEV,0.364003877932057,344.3884,0.0020,344.1306,0.0025,5.9986,0.0257,18.5524,0.0030,2.7131,0.0228,0.5598,0.0013,-29.6809,0.1133,344.3884,0.0020,344.1306,0.0025,5.6947,0.0163,17.6672,0.0016,3.2968,0.0130,0.5598,0.0013,-29.6809,0.1133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3884,0.0020,344.1306,0.0025,5.0908,0.0323,17.0220,0.0032,4.4566,0.0335,0.5598,0.0013,-29.6809,0.1133
540,540,5519,172.211679009,2.118862654,SER,0.642034044169906,344.1145,0.0097,343.9858,0.0072,19.3608,0.0734,17.7049,0.0032,1.3767,0.0066,0.6827,0.0009,76.9047,0.1567,344.1145,0.0097,343.9858,0.0072,19.0118,0.0459,17.2416,0.0019,1.6314,0.0042,0.6827,0.0009,76.9047,0.1567,344.1145,0.0097,343.9858,0.0072,18.6788,0.0805,17.0751,0.0036,1.8745,0.0077,0.6827,0.0009,76.9047,0.1567,344.1145,0.0097,343.9858,0.0072,18.3183,0.1395,16.9783,0.0057,2.1377,0.0134,0.6827,0.0009,76.9047,0.1567
541,541,1888,197.903978631,11.15633163,SER,0.451057699540204,342.8629,0.0030,344.2622,0.0051,24.9809,0.0269,16.9730,0.0009,1.1122,0.0018,0.2785,0.0001,-30.6939,0.0135,342.8629,0.0030,344.2622,0.0051,23.6280,0.0188,16.3016,0.0007,1.2274,0.0012,0.2785,0.0001,-30.6939,0.0135,342.8629,0.0030,344.2622,0.0051,22.3373,0.0196,15.9924,0.0008,1.3373,0.0015,0.2785,0.0001,-30.6939,0.0135,342.8629,0.0030,344.2622,0.0051,20.9400,0.0289,15.7696,0.0010,1.4563,0.0024,0.2785,0.0001,-30.6939,0.0135
542,542,1167,230.292593247,-0.438512525,SER,0.785119246143585,343.2961,0.0070,343.3716,0.0056,17.1300,0.0238,17.3697,0.0013,0.8067,0.0020,0.7762,0.0005,-57.2926,0.1366,343.2961,0.0070,343.3716,0.0056,16.9364,0.0163,16.8672,0.0009,0.9959,0.0013,0.7762,0.0005,-57.2926,0.1366,343.2961,0.0070,343.3716,0.0056,16.7517,0.0264,16.6487,0.0015,1.1763,0.0023,0.7762,0.0005,-57.2926,0.1366,343.2961,0.0070,343.3716,0.0056,16.5518,0.0442,16.5050,0.0023,1.3717,0.0039,0.7762,0.0005,-57.2926,0.1366
543,543,4904,126.93210576,28.214088337,SER,0.466203531226062,344.1445,0.0058,344.4597,0.0026,13.5098,0.0207,18.1884,0.0013,1.0805,0.0038,0.2896,0.0003,77.4469,0.0281,344.1445,0.0058,344.4597,0.0026,12.4963,0.0131,17.5427,0.0009,1.3841,0.0025,0.2896,0.0003,77.4469,0.0281,344.1445,0.0058,344.4597,0.0026,11.5293,0.0192,17.2326,0.0013,1.6738,0.0043,0.2896,0.0003,77.4469,0.0281,344.1445,0.0058,344.4597,0.0026,10.4825,0.0328,17.0293,0.0023,1.9874,0.0074,0.2896,0.0003,77.4469,0.0281
544,544,6935,173.567966367,12.660388977,PSF,0.522170294304724,345.7763,0.0038,338.9674,0.0151,26.7880,0.0249,17.7039,0.0011,0.4930,0.0017,0.1230,0.0001,14.3121,0.0102,345.7763,0.0038,338.9674,0.0151,25.6924,0.0157,17.1009,0.0010,0.6076,0.0013,0.1230,0.0001,14.3121,0.0102,345.7763,0.0038,338.9674,0.0151,24.6471,0.0215,16.8863,0.0011,0.7169,0.0018,0.1230,0.0001,14.3121,0.0102,345.7763,0.0038,338.9674,0.0151,23.5156,0.0365,16.6432,0.0015,0.8353,0.0028,0.1230,0.0001,14.3121,0.0102
545,545,117,171.502969751,1.082614649,SER,0.563533345703422,343.2275,0.0037,343.6338,0.0044,7.2554,0.0125,17.7401,0.0014,1.1512,0.0039,0.7963,0.0009,30.4246,0.2149,343.2275,0.0037,343.6338,0.0044,7.3469,0.0100,17.2870,0.0013,1.1960,0.0025,0.7963,0.0009,30.4246,0.2149,343.2275,0.0037,343.6338,0.0044,7.4342,0.0159,17.0378,0.0019,1.2388,0.0040,0.7963,0.0009,30.4246,0.2149,343.2275,0.0037,343.6338,0.0044,7.5286,0.0253,16.9361,0.0029,1.2851,0.0068,0.7963,0.0009,30.4246,0.2149
546,546,5617,27.049542269,-10.128422041,SER,0.571328971270592,344.3068,0.0011,344.1855,0.0010,6.0433,0.0120,17.6124,0.0012,2.9478,0.0092,0.6259,0.0005,-82.5478,0.0473,344.3068,0.0011,344.1855,0.0010,6.3297,0.0069,16.8436,0.0007,3.3865,0.0054,0.6259,0.0005,-82.5478,0.0473,344.3068,0.0011,344.1855,0.0010,6.6028,0.0095,16.5234,0.0008,3.8051,0.0062,0.6259,0.0005,-82.5478,0.0473,344.3068,0.0011,344.1855,0.0010,6.8986,0.0169,16.3131,0.0013,4.2582,0.0108,0.6259,0.0005,-82.5478,0.0473
547,547,3402,191.308849482,3.24894572,SER,0.59709415399852,345.2166,0.0047,344.7604,0.0031,20.3225,0.0212,17.2654,0.0011,0.5974,0.0019,0.5211,0.0002,56.4722,0.0235,345.2166,0.0047,344.7604,0.0031,20.2851,0.0078,16.7135,0.0004,0.7478,0.0006,0.5211,0.0002,56.4722,0.0235,345.2166,0.0047,344.7604,0.0031,20.2495,0.0199,16.4983,0.0015,0.8913,0.0018,0.5211,0.0002,56.4722,0.0235,345.2166,0.0047,344.7604,0.0031,20.2109,0.0393,16.3349,0.0023,1.0466,0.0035,0.5211,0.0002,56.4722,0.0235
548,548,1655,192.079251795,-1.697301095,SER,0.374221378193263,343.5412,0.0056,344.0021,0.0071,14.9132,0.0178,18.0089,0.0012,0.5653,0.0027,0.3313,0.0003,-38.4216,0.0295,343.5412,0.0056,344.0021,0.0071,14.6469,0.0111,17.3815,0.0007,0.6642,0.0016,0.3313,0.0003,-38.4216,0.0295,343.5412,0.0056,344.0021,0.0071,14.3928,0.0145,17.1047,0.0009,0.7586,0.0022,0.3313,0.0003,-38.4216,0.0295,343.5412,0.0056,344.0021,0.0071,14.1178,0.0245,16.9031,0.0016,0.8608,0.0037,0.3313,0.0003,-38.4216,0.0295
549,549,5278,166.980027356,11.131293782,SER,0.395169121627351,343.7331,0.0044,344.0436,0.0076,16.8181,0.0312,17.6844,0.0017,0.8648,0.0026,0.5229,0.0005,29.6293,0.0630,343.7331,0.0044,344.0436,0.0076,15.7815,0.0216,17.1084,0.0016,0.9860,0.0017,0.5229,0.0005,29.6293,0.0630,343.7331,0.0044,344.0436,0.0076,14.7924,0.0233,16.8955,0.0013,1.1016,0.0023,0.5229,0.0005,29.6293,0.0630,343.7331,0.0044,344.0436,0.0076,13.7217,0.0352,16.7616,0.0021,1.2268,0.0038,0.5229,0.0005,29.6293,0.0630
550,550,4265,17.687536634,13.443135305,SER,0.556149076739576,343.1723,0.0069,342.5083,0.0051,21.1958,0.0347,16.9810,0.0014,1.3613,0.0029,0.5477,0.0004,-53.2205,0.0593,343.1723,0.0069,342.5083,0.0051,20.3478,0.0273,16.5844,0.0012,1.4107,0.0023,0.5477,0.0004,-53.2205,0.0593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.1723,0.0069,342.5083,0.0051,18.6628,0.0618,16.3762,0.0027,1.5089,0.0058,0.5477,0.0004,-53.2205,0.0593
551,551,11432,141.950189394,-0.474973825,SER,0.786679192753042,344.5108,0.0023,344.1785,0.0028,9.9472,0.0071,17.7392,0.0006,0.8169,0.0012,0.8257,0.0004,34.9655,0.1059,344.5108,0.0023,344.1785,0.0028,9.8774,0.0066,17.1662,0.0006,0.9323,0.0011,0.8257,0.0004,34.9655,0.1059,344.5108,0.0023,344.1785,0.0028,9.8108,0.0123,16.9156,0.0025,1.0425,0.0023,0.8257,0.0004,34.9655,0.1059,344.5108,0.0023,344.1785,0.0028,9.7387,0.0199,16.7541,0.0019,1.1618,0.0038,0.8257,0.0004,34.9655,0.1059
552,552,940,241.351032697,26.904538579,SER,0.420182983057196,343.7732,0.0048,344.4174,0.0023,10.2102,0.0192,18.6132,0.0016,1.0467,0.0059,0.2782,0.0004,70.0887,0.0366,343.7732,0.0048,344.4174,0.0023,9.4608,0.0128,17.5982,0.0011,1.2197,0.0041,0.2782,0.0004,70.0887,0.0366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.7732,0.0048,344.4174,0.0023,7.9719,0.0159,16.8423,0.0012,1.5635,0.0066,0.2782,0.0004,70.0887,0.0366
553,553,192,1.817082763,14.427363039,REX,0.37092340539278,344.1859,0.0013,344.0531,0.0014,4.9736,0.0041,17.1366,0.0006,1.7753,0.0028,0.9371,0.0006,34.2068,0.3376,344.1859,0.0013,344.0531,0.0014,5.1903,0.0031,16.4710,0.0005,1.7441,0.0020,0.9371,0.0006,34.2068,0.3376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.1859,0.0013,344.0531,0.0014,5.6208,0.0068,15.9348,0.0009,1.6821,0.0034,0.9371,0.0006,34.2068,0.3376
556,556,227,114.761756527,29.128143663,SER,0.424771093446762,343.7866,0.0066,344.0374,0.0031,9.4318,0.0124,18.4253,0.0013,0.4305,0.0036,0.3568,0.0004,-75.6292,0.0389,343.7866,0.0066,344.0374,0.0031,9.2788,0.0084,17.7228,0.0010,0.4901,0.0023,0.3568,0.0004,-75.6292,0.0389,343.7866,0.0066,344.0374,0.0031,9.1328,0.0091,17.4031,0.0013,0.5470,0.0024,0.3568,0.0004,-75.6292,0.0389,343.7866,0.0066,344.0374,0.0031,8.9748,0.0140,17.1918,0.0014,0.6085,0.0038,0.3568,0.0004,-75.6292,0.0389
557,557,5194,199.247387985,3.888860126,SER,0.37842304971119,343.8629,0.0017,343.9976,0.0018,13.7517,0.0947,17.5878,0.0035,5.1825,0.0263,0.8706,0.0012,-28.0547,0.2934,343.8629,0.0017,343.9976,0.0018,13.1878,0.0594,16.8952,0.0022,5.3253,0.0159,0.8706,0.0012,-28.0547,0.2934,343.8629,0.0017,343.9976,0.0018,12.6497,0.0721,16.5871,0.0028,5.4616,0.0199,0.8706,0.0012,-28.0547,0.2934,343.8629,0.0017,343.9976,0.0018,12.0673,0.1206,16.3700,0.0049,5.6091,0.0341,0.8706,0.0012,-28.0547,0.2934
558,558,5895,4.898537031,-0.311351173,SER,0.777504364971893,344.1644,0.0068,343.3197,0.0073,17.8760,0.0309,18.1121,0.0015,0.9234,0.0037,0.2561,0.0003,-43.2354,0.0258,344.1644,0.0068,343.3197,0.0073,16.9157,0.0202,17.5143,0.0010,0.9910,0.0023,0.2561,0.0003,-43.2354,0.0258,344.1644,0.0068,343.3197,0.0073,15.9994,0.0240,17.2732,0.0013,1.0555,0.0029,0.2561,0.0003,-43.2354,0.0258,344.1644,0.0068,343.3197,0.0073,15.0075,0.0390,17.0993,0.0020,1.1253,0.0050,0.2561,0.0003,-43.2354,0.0258
559,559,4893,119.88904279,30.69978786,SER,0.430038530708509,344.9408,0.0082,344.5160,0.0121,30.0731,0.0871,17.2403,0.0026,1.2705,0.0044,0.6375,0.0006,25.5994,0.1083,344.9408,0.0082,344.5160,0.0121,30.0271,0.0666,16.6583,0.0019,1.5090,0.0034,0.6375,0.0006,25.5994,0.1083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.9408,0.0082,344.5160,0.0121,29.9358,0.1904,16.2726,0.0050,1.9830,0.0103,0.6375,0.0006,25.5994,0.1083
560,560,3430,9.829035077,-0.45629287,SER,1.02332179776872,343.9745,0.0028,344.1310,0.0033,17.2358,0.0079,16.1936,0.0004,0.7973,0.0007,0.8289,0.0002,3.4958,0.0638,343.9745,0.0028,344.1310,0.0033,17.2249,0.0054,15.7943,0.0003,0.9277,0.0004,0.8289,0.0002,3.4958,0.0638,343.9745,0.0028,344.1310,0.0033,17.2146,0.0085,15.6579,0.0005,1.0521,0.0007,0.8289,0.0002,3.4958,0.0638,343.9745,0.0028,344.1310,0.0033,17.2034,0.0141,15.5269,0.0008,1.1868,0.0012,0.8289,0.0002,3.4958,0.0638
561,561,3043,11.878821795,15.887534482,SER,0.375867976855674,343.9329,0.0024,344.1123,0.0029,6.4644,0.0463,17.6435,0.0035,4.9496,0.0364,0.6497,0.0014,1.3673,0.1553,343.9329,0.0024,344.1123,0.0029,6.4536,0.0298,16.7480,0.0024,4.1414,0.0235,0.6497,0.0014,1.3673,0.1553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9329,0.0024,344.1123,0.0029,6.4321,0.0295,16.2265,0.0029,2.5355,0.0173,0.6497,0.0014,1.3673,0.1553
562,562,1753,149.278382359,1.165868422,SER,0.532382980969327,343.8199,0.0032,343.7034,0.0057,18.2772,0.0192,17.9382,0.0009,0.7732,0.0015,0.5126,0.0002,-0.8458,0.0326,343.8199,0.0032,343.7034,0.0057,18.2390,0.0117,17.3572,0.0007,0.9396,0.0008,0.5126,0.0002,-0.8458,0.0326,343.8199,0.0032,343.7034,0.0057,18.2026,0.0161,17.1116,0.0007,1.0983,0.0013,0.5126,0.0002,-0.8458,0.0326,343.8199,0.0032,343.7034,0.0057,18.1632,0.0278,16.9907,0.0019,1.2701,0.0023,0.5126,0.0002,-0.8458,0.0326
563,563,2589,46.124590759,-0.747330369,SER,0.932429740153645,344.6297,0.0121,343.8149,0.0047,19.1627,0.0266,18.1205,0.0014,0.6485,0.0030,0.2165,0.0003,68.7811,0.0227,344.6297,0.0121,343.8149,0.0047,18.6611,0.0172,17.4231,0.0011,0.7912,0.0019,0.2165,0.0003,68.7811,0.0227,344.6297,0.0121,343.8149,0.0047,18.1826,0.0231,17.0985,0.0015,0.9274,0.0027,0.2165,0.0003,68.7811,0.0227,344.6297,0.0121,343.8149,0.0047,17.6645,0.0386,16.8814,0.0018,1.0749,0.0046,0.2165,0.0003,68.7811,0.0227
564,564,3173,355.063049187,-0.614634523,SER,0.766871414019536,344.2661,0.0012,342.9320,0.0010,7.2440,0.0026,17.3480,0.0003,0.8567,0.0010,0.4782,0.0001,51.3321,0.0166,344.2661,0.0012,342.9320,0.0010,7.2831,0.0020,16.8310,0.0003,0.9109,0.0006,0.4782,0.0001,51.3321,0.0166,344.2661,0.0012,342.9320,0.0010,7.3205,0.0030,16.6438,0.0004,0.9626,0.0009,0.4782,0.0001,51.3321,0.0166,344.2661,0.0012,342.9320,0.0010,7.3610,0.0047,16.4533,0.0006,1.0185,0.0016,0.4782,0.0001,51.3321,0.0166
566,566,1200,319.215788215,10.020406767,SER,0.487892095313383,341.9250,0.0100,342.5691,0.0059,19.1682,0.0370,18.4647,0.0015,0.9014,0.0042,0.1687,0.0002,-59.3732,0.0185,341.9250,0.0100,342.5691,0.0059,18.4941,0.0256,17.6162,0.0011,0.9286,0.0027,0.1687,0.0002,-59.3732,0.0185,341.9250,0.0100,342.5691,0.0059,17.8509,0.0265,17.1818,0.0018,0.9545,0.0030,0.1687,0.0002,-59.3732,0.0185,341.9250,0.0100,342.5691,0.0059,17.1547,0.0394,16.8897,0.0017,0.9826,0.0048,0.1687,0.0002,-59.3732,0.0185
567,567,4109,354.82503028,-10.448223549,SER,0.386156265639526,344.1165,0.0059,343.9204,0.0099,15.2779,0.0372,18.0966,0.0022,1.0692,0.0039,0.5353,0.0006,-9.2247,0.0791,344.1165,0.0059,343.9204,0.0099,15.2631,0.0227,17.5990,0.0013,1.1458,0.0023,0.5353,0.0006,-9.2247,0.0791,344.1165,0.0059,343.9204,0.0099,15.2490,0.0305,17.3618,0.0017,1.2189,0.0033,0.5353,0.0006,-9.2247,0.0791,344.1165,0.0059,343.9204,0.0099,15.2337,0.0525,17.2465,0.0029,1.2980,0.0058,0.5353,0.0006,-9.2247,0.0791
568,568,1573,34.034402013,0.739596327,SER,0.817927180750056,344.2251,0.0022,343.6892,0.0026,15.1506,0.0402,17.2264,0.0018,2.4645,0.0077,0.7123,0.0006,-12.6421,0.0935,344.2251,0.0022,343.6892,0.0026,14.3580,0.0257,16.7464,0.0012,3.0191,0.0053,0.7123,0.0006,-12.6421,0.0935,344.2251,0.0022,343.6892,0.0026,13.6018,0.0424,16.5614,0.0019,3.5482,0.0097,0.7123,0.0006,-12.6421,0.0935,344.2251,0.0022,343.6892,0.0026,12.7831,0.0727,16.4927,0.0032,4.1210,0.0165,0.7123,0.0006,-12.6421,0.0935
569,569,12407,217.562409002,0.621385206,DUP,0.763039209767131,343.9959,0.0012,344.5233,0.0019,13.7265,0.0076,16.5449,0.0005,1.3500,0.0012,0.5873,0.0001,15.0542,0.0205,343.9959,0.0012,344.5233,0.0019,13.1430,0.0051,15.8138,0.0003,1.3121,0.0008,0.5873,0.0001,15.0542,0.0205,343.9959,0.0012,344.5233,0.0019,12.5864,0.0046,15.4906,0.0009,1.2760,0.0007,0.5873,0.0001,15.0542,0.0205,343.9959,0.0012,344.5233,0.0019,11.9838,0.0065,15.3208,0.0004,1.2369,0.0010,0.5873,0.0001,15.0542,0.0205
570,570,5845,183.759804067,5.115420124,SER,0.451241130406633,344.4407,0.0000,343.4678,0.0000,2.2531,0.0041,17.1107,0.0002,3.5896,0.0193,0.9174,0.0014,29.7360,0.5824,344.4407,0.0000,343.4678,0.0000,2.4889,0.0031,16.4792,0.0004,3.1431,0.0130,0.9174,0.0014,29.7360,0.5824,344.4407,0.0000,343.4678,0.0000,2.7139,0.0042,*35.2214*,*0.0013*,2.7172,0.0118,0.9174,0.0014,29.7360,0.5824,344.4407,0.0000,343.4678,0.0000,2.9575,0.0064,16.1947,0.0003,2.2561,0.0171,0.9174,0.0014,29.7360,0.5824
571,571,511,115.126672456,23.35305593,SER,0.495260873434504,343.7798,0.0064,344.1630,0.0044,14.2756,0.0211,17.7054,0.0012,1.1588,0.0026,0.6056,0.0005,-74.7659,0.0726,343.7798,0.0064,344.1630,0.0044,14.6035,0.0193,17.2099,0.0014,1.2571,0.0022,0.6056,0.0005,-74.7659,0.0726,343.7798,0.0064,344.1630,0.0044,14.9163,0.0302,16.9753,0.0018,1.3510,0.0033,0.6056,0.0005,-74.7659,0.0726,343.7798,0.0064,344.1630,0.0044,15.2549,0.0467,16.8320,0.0025,1.4525,0.0052,0.6056,0.0005,-74.7659,0.0726
572,572,1156,323.762541721,-0.329357152,REX,0.619505654543535,343.8827,0.0016,343.9158,0.0018,4.6058,0.0052,17.9682,0.0009,1.5297,0.0038,0.8609,0.0007,-9.5935,0.1910,343.8827,0.0016,343.9158,0.0018,4.7022,0.0033,17.4384,0.0006,1.5363,0.0024,0.8609,0.0007,-9.5935,0.1910,343.8827,0.0016,343.9158,0.0018,4.7942,0.0044,17.2484,0.0008,1.5425,0.0028,0.8609,0.0007,-9.5935,0.1910,343.8827,0.0016,343.9158,0.0018,4.8937,0.0074,17.0915,0.0012,1.5493,0.0046,0.8609,0.0007,-9.5935,0.1910
573,573,6960,199.47122154,0.718410746,DUP,0.74325490997649,344.1185,0.0013,344.6352,0.0009,8.5760,0.0077,16.5520,0.0006,1.8992,0.0029,0.5232,0.0002,85.8911,0.0219,344.1185,0.0013,344.6352,0.0009,8.5692,0.0051,15.7064,0.0005,2.0446,0.0017,0.5232,0.0002,85.8911,0.0219,344.1185,0.0013,344.6352,0.0009,8.5627,0.0055,15.3315,0.0004,2.1833,0.0017,0.5232,0.0002,85.8911,0.0219,344.1185,0.0013,344.6352,0.0009,8.5556,0.0087,15.1200,0.0006,2.3335,0.0029,0.5232,0.0002,85.8911,0.0219
575,575,10370,180.485591122,1.997989525,SER,0.809310195161066,344.2493,0.0066,343.7429,0.0076,30.5206,0.1276,17.4426,0.0031,2.1342,0.0077,0.8124,0.0012,-23.8854,0.2543,344.2493,0.0066,343.7429,0.0076,28.6844,0.0822,17.0461,0.0020,2.2247,0.0044,0.8124,0.0012,-23.8854,0.2543,344.2493,0.0066,343.7429,0.0076,26.9324,0.1040,16.9320,0.0033,2.3110,0.0065,0.8124,0.0012,-23.8854,0.2543,344.2493,0.0066,343.7429,0.0076,25.0359,0.1722,16.8881,0.0048,2.4045,0.0116,0.8124,0.0012,-23.8854,0.2543
576,576,2475,17.444376573,15.066593121,SER,0.775991543365852,343.4506,0.0089,343.7073,0.0054,9.5651,0.0347,18.5063,0.0030,1.2856,0.0100,0.4424,0.0009,71.9122,0.1118,343.4506,0.0089,343.7073,0.0054,9.1683,0.0228,17.6032,0.0020,1.5402,0.0069,0.4424,0.0009,71.9122,0.1118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.4506,0.0089,343.7073,0.0054,8.3798,0.0498,16.9749,0.0040,2.0461,0.0173,0.4424,0.0009,71.9122,0.1118
577,577,91,203.098202047,5.833337051,SER,0.458230662704661,343.4703,0.0060,343.1491,0.0096,16.2154,0.0183,17.9599,0.0011,0.5092,0.0027,0.2124,0.0003,-32.2746,0.0212,343.4703,0.0060,343.1491,0.0096,15.5574,0.0115,17.5092,0.0010,0.6122,0.0015,0.2124,0.0003,-32.2746,0.0212,343.4703,0.0060,343.1491,0.0096,14.9295,0.0163,17.2529,0.0012,0.7104,0.0024,0.2124,0.0003,-32.2746,0.0212,343.4703,0.0060,343.1491,0.0096,14.2499,0.0277,17.0975,0.0019,0.8167,0.0043,0.2124,0.0003,-32.2746,0.0212
578,578,331,118.966666478,28.991756477,REX,0.478801039107386,343.9405,0.0079,343.1264,0.0076,17.6442,0.0417,17.5193,0.0020,1.2810,0.0040,0.9218,0.0011,-69.8959,0.6237,343.9405,0.0079,343.1264,0.0076,16.9525,0.0380,17.1600,0.0020,1.5418,0.0040,0.9218,0.0011,-69.8959,0.6237,343.9405,0.0079,343.1264,0.0076,16.2925,0.0632,16.9714,0.0033,1.7906,0.0074,0.9218,0.0011,-69.8959,0.6237,343.9405,0.0079,343.1264,0.0076,15.5780,0.0995,16.9492,0.0048,2.0599,0.0117,0.9218,0.0011,-69.8959,0.6237
579,579,3115,352.818228788,-9.57971329,SER,0.580649771736209,344.0881,0.0043,344.4087,0.0035,5.9281,0.0103,18.3102,0.0016,0.6740,0.0049,0.7524,0.0010,61.8777,0.1836,344.0881,0.0043,344.4087,0.0035,5.8519,0.0070,17.7403,0.0013,0.7766,0.0031,0.7524,0.0010,61.8777,0.1836,344.0881,0.0043,344.4087,0.0035,5.7791,0.0080,17.4756,0.0011,0.8744,0.0038,0.7524,0.0010,61.8777,0.1836,344.0881,0.0043,344.4087,0.0035,5.7004,0.0125,17.3512,0.0018,0.9804,0.0064,0.7524,0.0010,61.8777,0.1836
580,580,1627,232.299499718,-0.22684202,SER,0.85608864804275,343.6220,0.0088,342.4472,0.0073,11.0922,0.0164,18.1571,0.0016,0.5035,0.0025,0.8077,0.0008,-58.9556,0.2228,343.6220,0.0088,342.4472,0.0073,10.9677,0.0114,17.5829,0.0011,0.5871,0.0015,0.8077,0.0008,-58.9556,0.2228,343.6220,0.0088,342.4472,0.0073,10.8490,0.0184,17.3238,0.0023,0.6668,0.0029,0.8077,0.0008,-58.9556,0.2228,343.6220,0.0088,342.4472,0.0073,10.7205,0.0306,17.1385,0.0034,0.7531,0.0051,0.8077,0.0008,-58.9556,0.2228
