Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
637,637,4321,227.710616598,2.657178795,SER,0.339633876361294,344.0504,0.0137,344.4477,0.0112,17.4199,0.0718,18.1344,0.0036,1.2212,0.0068,0.7694,0.0013,-69.0735,0.3112,344.0504,0.0137,344.4477,0.0112,17.8674,0.0693,17.6285,0.0032,1.5300,0.0066,0.7694,0.0013,-69.0735,0.3112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0504,0.0137,344.4477,0.0112,18.7565,0.2060,17.2440,0.0081,2.1435,0.0204,0.7694,0.0013,-69.0735,0.3112
638,638,10528,43.232932105,0.322356001,SER,0.683463222090785,343.4043,0.0159,343.8479,0.0047,21.9317,0.0384,18.3290,0.0018,0.6788,0.0030,0.2411,0.0003,85.3761,0.0287,343.4043,0.0159,343.8479,0.0047,21.0043,0.0262,17.7586,0.0014,0.8737,0.0018,0.2411,0.0003,85.3761,0.0287,343.4043,0.0159,343.8479,0.0047,20.1195,0.0371,17.5021,0.0019,1.0597,0.0029,0.2411,0.0003,85.3761,0.0287,343.4043,0.0159,343.8479,0.0047,19.1616,0.0609,17.3453,0.0027,1.2610,0.0051,0.2411,0.0003,85.3761,0.0287
639,639,846,251.502927994,21.742508202,SER,0.338606845860663,343.6502,0.0143,343.7420,0.0158,23.8093,0.0475,17.3610,0.0020,0.8852,0.0027,0.9036,0.0010,8.2761,0.4860,343.6502,0.0143,343.7420,0.0158,23.7574,0.0412,16.8037,0.0017,1.0680,0.0024,0.9036,0.0010,8.2761,0.4860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.6502,0.0143,343.7420,0.0158,23.6541,0.1138,16.4335,0.0042,1.4312,0.0071,0.9036,0.0010,8.2761,0.4860
640,640,4027,185.254306033,11.132448476,SER,0.591688104511148,343.6880,0.0047,344.6533,0.0089,18.4816,0.0283,17.8674,0.0013,0.8877,0.0032,0.1864,0.0003,-27.7631,0.0212,343.6880,0.0047,344.6533,0.0089,17.3035,0.0206,17.3385,0.0017,1.1371,0.0024,0.1864,0.0003,-27.7631,0.0212,343.6880,0.0047,344.6533,0.0089,16.1795,0.0291,17.1084,0.0014,1.3752,0.0040,0.1864,0.0003,-27.7631,0.0212,343.6880,0.0047,344.6533,0.0089,14.9627,0.0466,16.9499,0.0023,1.6329,0.0066,0.1864,0.0003,-27.7631,0.0212
641,641,506,209.269730409,-1.709039179,SER,0.604654002457717,345.6199,0.0055,342.7065,0.0039,17.6099,0.0142,16.8949,0.0008,0.7616,0.0013,0.6810,0.0003,-60.5078,0.0590,345.6199,0.0055,342.7065,0.0039,17.6213,0.0099,16.3641,0.0007,0.8756,0.0008,0.6810,0.0003,-60.5078,0.0590,345.6199,0.0055,342.7065,0.0039,17.6323,0.0139,16.1407,0.0008,0.9844,0.0012,0.6810,0.0003,-60.5078,0.0590,345.6199,0.0055,342.7065,0.0039,17.6442,0.0226,15.9784,0.0012,1.1022,0.0020,0.6810,0.0003,-60.5078,0.0590
642,642,5636,205.470073096,1.826245219,SER,0.49682943968374,344.4559,0.0041,344.0935,0.0057,23.0246,0.0292,16.7590,0.0011,1.1804,0.0020,0.6826,0.0004,31.6273,0.0671,344.4559,0.0041,344.0935,0.0057,22.9042,0.0190,16.1196,0.0008,1.2858,0.0013,0.6826,0.0004,31.6273,0.0671,344.4559,0.0041,344.0935,0.0057,22.7894,0.0241,15.8438,0.0010,1.3865,0.0016,0.6826,0.0004,31.6273,0.0671,344.4559,0.0041,344.0935,0.0057,22.6651,0.0398,15.6811,0.0014,1.4954,0.0027,0.6826,0.0004,31.6273,0.0671
643,643,9608,16.030413871,-0.970035909,DUP,0.918096136329728,343.9225,0.0005,344.2199,0.0007,16.9888,0.0191,15.5391,0.0006,3.8529,0.0040,0.5509,0.0001,20.4721,0.0129,343.9225,0.0005,344.2199,0.0007,16.4687,0.0117,14.7623,0.0004,3.8772,0.0024,0.5509,0.0001,20.4721,0.0129,343.9225,0.0005,344.2199,0.0007,15.9725,0.0107,14.4140,0.0004,3.9003,0.0021,0.5509,0.0001,20.4721,0.0129,343.9225,0.0005,344.2199,0.0007,15.4354,0.0174,14.1930,0.0006,3.9254,0.0034,0.5509,0.0001,20.4721,0.0129
644,644,5157,202.647206988,-3.033954384,SER,0.428081565879948,344.9906,0.0027,344.5053,0.0023,4.3030,0.0039,18.3488,0.0009,0.7998,0.0041,0.7369,0.0009,-69.0982,0.1537,344.9906,0.0027,344.5053,0.0023,4.1204,0.0031,17.8350,0.0012,0.9329,0.0030,0.7369,0.0009,-69.0982,0.1537,344.9906,0.0027,344.5053,0.0023,3.9463,0.0039,17.5836,0.0011,1.0599,0.0045,0.7369,0.0009,-69.0982,0.1537,344.9906,0.0027,344.5053,0.0023,3.7577,0.0058,17.4286,0.0015,1.1974,0.0074,0.7369,0.0009,-69.0982,0.1537
645,645,742,185.136167418,12.391836125,SER,0.545258463469896,343.8218,0.0015,343.7772,0.0017,14.7097,0.0108,16.5025,0.0006,1.3226,0.0014,0.6527,0.0002,-41.8225,0.0293,343.8218,0.0015,343.7772,0.0017,14.2443,0.0071,15.7657,0.0005,1.3246,0.0009,0.6527,0.0002,-41.8225,0.0293,343.8218,0.0015,343.7772,0.0017,13.8002,0.0073,15.4464,0.0004,1.3265,0.0009,0.6527,0.0002,-41.8225,0.0293,343.8218,0.0015,343.7772,0.0017,13.3195,0.0113,15.2618,0.0007,1.3286,0.0015,0.6527,0.0002,-41.8225,0.0293
646,646,1466,126.505633883,30.079298677,SER,0.463231560998576,343.9121,0.0032,344.2890,0.0047,8.5680,0.0083,18.0842,0.0009,0.6652,0.0023,0.6181,0.0005,3.8032,0.0703,343.9121,0.0032,344.2890,0.0047,8.3107,0.0065,17.5559,0.0008,0.7973,0.0014,0.6181,0.0005,3.8032,0.0703,343.9121,0.0032,344.2890,0.0047,8.0652,0.0098,17.2751,0.0014,0.9232,0.0025,0.6181,0.0005,3.8032,0.0703,343.9121,0.0032,344.2890,0.0047,7.7995,0.0155,17.1409,0.0018,1.0595,0.0043,0.6181,0.0005,3.8032,0.0703
647,647,2128,341.774636935,14.738321398,SER,0.96183142474501,344.3251,0.0116,343.0677,0.0127,19.9102,0.0391,16.5788,0.0017,1.1027,0.0029,0.9343,0.0009,16.3463,0.6942,344.3251,0.0116,343.0677,0.0127,20.0905,0.0367,16.1583,0.0017,1.1621,0.0025,0.9343,0.0009,16.3463,0.6942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.3251,0.0116,343.0677,0.0127,20.4486,0.1000,15.8664,0.0044,1.2802,0.0071,0.9343,0.0009,16.3463,0.6942
649,649,3578,247.905273308,22.319078623,SER,1.56950950752622,341.3218,0.0061,343.8036,0.0049,29.1207,0.0074,14.8872,0.0003,0.4504,0.0004,0.8036,0.0002,-76.2190,0.0449,341.3218,0.0061,343.8036,0.0049,29.4283,0.0068,14.3612,0.0003,0.5357,0.0003,0.8036,0.0002,-76.2190,0.0449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,341.3218,0.0061,343.8036,0.0049,30.0394,0.0139,13.9547,0.0004,0.7050,0.0007,0.8036,0.0002,-76.2190,0.0449
650,650,7019,27.458201006,-8.775500015,SER,0.474553246141322,344.9537,0.0012,344.1080,0.0017,9.2606,0.0148,18.4424,0.0013,1.6002,0.0043,0.3916,0.0002,35.4034,0.0251,344.9537,0.0012,344.1080,0.0017,8.6090,0.0092,17.5680,0.0007,1.6838,0.0026,0.3916,0.0002,35.4034,0.0251,344.9537,0.0012,344.1080,0.0017,7.9873,0.0082,17.1484,0.0007,1.7635,0.0026,0.3916,0.0002,35.4034,0.0251,344.9537,0.0012,344.1080,0.0017,7.3143,0.0132,16.9150,0.0012,1.8497,0.0044,0.3916,0.0002,35.4034,0.0251
651,651,3543,27.798706018,14.840818963,SER,0.480415900976648,344.4058,0.0192,343.3659,0.0046,31.9515,0.0441,17.8316,0.0013,0.7169,0.0031,0.1264,0.0002,76.4812,0.0123,344.4058,0.0192,343.3659,0.0046,30.7917,0.0318,17.0412,0.0009,0.7779,0.0021,0.1264,0.0002,76.4812,0.0123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.4058,0.0192,343.3659,0.0046,28.4872,0.0485,16.4065,0.0013,0.8991,0.0037,0.1264,0.0002,76.4812,0.0123
652,652,3440,343.09192455,-0.951011648,SER,0.717562509121158,343.1768,0.0042,343.7386,0.0081,19.9072,0.0305,17.7110,0.0013,1.0789,0.0024,0.4705,0.0003,-21.9791,0.0426,343.1768,0.0042,343.7386,0.0081,19.8482,0.0184,17.1439,0.0009,1.1487,0.0014,0.4705,0.0003,-21.9791,0.0426,343.1768,0.0042,343.7386,0.0081,19.7919,0.0271,16.9049,0.0016,1.2153,0.0020,0.4705,0.0003,-21.9791,0.0426,343.1768,0.0042,343.7386,0.0081,19.7309,0.0471,16.7553,0.0020,1.2874,0.0036,0.4705,0.0003,-21.9791,0.0426
653,653,1026,134.47881946,7.554669583,EXP,0.405319795223441,344.3159,0.0099,344.3141,0.0084,12.8017,0.0257,18.1090,0.0019,0.8275,0.0028,0.8319,0.0009,71.8060,0.3007,344.3159,0.0099,344.3141,0.0084,12.5100,0.0182,17.6430,0.0016,0.9357,0.0019,0.8319,0.0009,71.8060,0.3007,344.3159,0.0099,344.3141,0.0084,12.2317,0.0269,17.4516,0.0021,1.0390,0.0032,0.8319,0.0009,71.8060,0.3007,344.3159,0.0099,344.3141,0.0084,11.9304,0.0438,17.3714,0.0035,1.1508,0.0054,0.8319,0.0009,71.8060,0.3007
654,654,2360,187.335440116,-2.493753449,SER,0.44880524652887,343.6739,0.0027,343.4620,0.0053,21.2211,0.0236,16.7929,0.0010,0.9822,0.0019,0.4540,0.0002,-21.9466,0.0250,343.6739,0.0027,343.4620,0.0053,20.2139,0.0149,16.1884,0.0006,1.0710,0.0012,0.4540,0.0002,-21.9466,0.0250,343.6739,0.0027,343.4620,0.0053,19.2529,0.0166,15.9492,0.0006,1.1557,0.0014,0.4540,0.0002,-21.9466,0.0250,343.6739,0.0027,343.4620,0.0053,18.2126,0.0271,15.8118,0.0012,1.2474,0.0024,0.4540,0.0002,-21.9466,0.0250
657,657,4529,176.655161378,-0.532010301,EXP,0.558682469560621,343.8210,0.0077,343.1057,0.0059,13.2313,0.0189,17.8824,0.0013,0.7700,0.0021,0.7246,0.0005,73.9954,0.1257,343.8210,0.0077,343.1057,0.0059,12.9380,0.0146,17.4203,0.0011,0.9354,0.0016,0.7246,0.0005,73.9954,0.1257,343.8210,0.0077,343.1057,0.0059,12.6582,0.0229,17.2125,0.0019,1.0932,0.0029,0.7246,0.0005,73.9954,0.1257,343.8210,0.0077,343.1057,0.0059,12.3553,0.0368,17.1307,0.0025,1.2640,0.0047,0.7246,0.0005,73.9954,0.1257
658,658,3121,157.839889795,0.231127632,SER,0.907201921068044,344.0897,0.0019,344.5130,0.0019,13.2915,0.0122,17.2377,0.0006,1.7836,0.0023,0.3779,0.0002,-44.6900,0.0188,344.0897,0.0019,344.5130,0.0019,12.6974,0.0097,16.4089,0.0007,1.8797,0.0019,0.3779,0.0002,-44.6900,0.0188,344.0897,0.0019,344.5130,0.0019,12.1306,0.0150,16.0938,0.0009,1.9713,0.0033,0.3779,0.0002,-44.6900,0.0188,344.0897,0.0019,344.5130,0.0019,11.5171,0.0239,15.8794,0.0014,2.0706,0.0053,0.3779,0.0002,-44.6900,0.0188
659,659,1127,153.278114698,2.256639312,SER,0.600288549645198,344.3776,0.0081,343.7882,0.0049,10.8068,0.0370,18.3327,0.0026,1.4434,0.0076,0.4950,0.0009,83.4385,0.0916,344.3776,0.0081,343.7882,0.0049,10.1347,0.0239,17.7270,0.0020,1.3137,0.0049,0.4950,0.0009,83.4385,0.0916,344.3776,0.0081,343.7882,0.0049,9.4934,0.0208,17.4923,0.0019,1.1899,0.0043,0.4950,0.0009,83.4385,0.0916,344.3776,0.0081,343.7882,0.0049,8.7992,0.0310,17.3567,0.0030,1.0560,0.0067,0.4950,0.0009,83.4385,0.0916
660,660,1355,218.023785276,-1.980491078,REX,0.482044697635988,344.4438,0.0011,344.0550,0.0011,6.7499,0.0032,17.3871,0.0004,1.1280,0.0013,0.9471,0.0003,-26.8093,0.2287,344.4438,0.0011,344.0550,0.0011,6.7476,0.0022,16.7951,0.0003,1.2040,0.0009,0.9471,0.0003,-26.8093,0.2287,344.4438,0.0011,344.0550,0.0011,6.7454,0.0026,16.5377,0.0005,1.2765,0.0010,0.9471,0.0003,-26.8093,0.2287,344.4438,0.0011,344.0550,0.0011,6.7430,0.0041,16.3502,0.0004,1.3550,0.0015,0.9471,0.0003,-26.8093,0.2287
662,662,2528,174.858712879,-0.920411143,SER,0.812771427145334,344.5408,0.0050,344.1608,0.0039,9.5269,0.0090,17.8618,0.0009,0.5143,0.0020,0.4331,0.0003,52.0685,0.0402,344.5408,0.0050,344.1608,0.0039,9.6654,0.0071,17.3308,0.0009,0.6023,0.0012,0.4331,0.0003,52.0685,0.0402,344.5408,0.0050,344.1608,0.0039,9.7975,0.0100,17.1017,0.0013,0.6863,0.0019,0.4331,0.0003,52.0685,0.0402,344.5408,0.0050,344.1608,0.0039,9.9406,0.0154,16.9602,0.0014,0.7772,0.0033,0.4331,0.0003,52.0685,0.0402
663,663,1589,118.266918534,28.835075659,SER,0.476971780919721,343.4776,0.0027,343.8707,0.0030,4.6344,0.0169,18.0996,0.0021,2.9460,0.0166,0.9251,0.0017,23.5287,0.7859,343.4776,0.0027,343.8707,0.0030,5.1343,0.0114,17.5040,0.0016,2.8877,0.0110,0.9251,0.0017,23.5287,0.7859,343.4776,0.0027,343.8707,0.0030,5.6113,0.0172,17.2147,0.0020,2.8320,0.0112,0.9251,0.0017,23.5287,0.7859,343.4776,0.0027,343.8707,0.0030,6.1276,0.0287,17.0315,0.0028,2.7717,0.0172,0.9251,0.0017,23.5287,0.7859
664,664,207,250.373282825,23.860132945,EXP,0.409511562438594,343.3754,0.0032,343.7184,0.0105,18.8046,0.0272,17.5454,0.0013,0.8985,0.0028,0.2222,0.0003,-11.0145,0.0209,343.3754,0.0032,343.7184,0.0105,18.9180,0.0217,17.0275,0.0010,1.0324,0.0019,0.2222,0.0003,-11.0145,0.0209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.3754,0.0032,343.7184,0.0105,19.1433,0.0583,16.6061,0.0025,1.2984,0.0054,0.2222,0.0003,-11.0145,0.0209
665,665,6589,119.903317762,28.863815124,SER,1.00321792541001,344.4238,0.0035,345.6762,0.0053,27.8395,0.0416,16.2642,0.0011,1.6770,0.0026,0.6272,0.0003,-35.4067,0.0535,344.4238,0.0035,345.6762,0.0053,27.8353,0.0352,15.8866,0.0011,1.7549,0.0021,0.6272,0.0003,-35.4067,0.0535,344.4238,0.0035,345.6762,0.0053,27.8313,0.0573,15.7654,0.0017,1.8292,0.0034,0.6272,0.0003,-35.4067,0.0535,344.4238,0.0035,345.6762,0.0053,27.8269,0.0909,15.6511,0.0026,1.9096,0.0055,0.6272,0.0003,-35.4067,0.0535
667,667,4354,252.867515182,24.00115389,EXP,0.386169075603755,343.9901,0.0132,344.4448,0.0140,17.9713,0.0535,17.9654,0.0032,0.8467,0.0045,0.6518,0.0010,43.9864,0.1730,343.9901,0.0132,344.4448,0.0140,17.3946,0.0321,17.4567,0.0019,0.9511,0.0026,0.6518,0.0010,43.9864,0.1730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9901,0.0132,344.4448,0.0140,16.2487,0.0840,17.1176,0.0047,1.1587,0.0076,0.6518,0.0010,43.9864,0.1730
669,669,683,330.827053743,-7.292550187,REX,0.454569940397981,344.1217,0.0049,343.4157,0.0052,13.2064,0.0214,17.5794,0.0013,1.0888,0.0029,0.8810,0.0009,42.1846,0.3361,344.1217,0.0049,343.4157,0.0052,13.0953,0.0167,17.0992,0.0017,1.2130,0.0021,0.8810,0.0009,42.1846,0.3361,344.1217,0.0049,343.4157,0.0052,12.9893,0.0232,16.9208,0.0016,1.3314,0.0031,0.8810,0.0009,42.1846,0.3361,344.1217,0.0049,343.4157,0.0052,12.8745,0.0359,16.7906,0.0022,1.4597,0.0049,0.8810,0.0009,42.1846,0.3361
670,670,5263,154.83800864,10.173819523,SER,0.538936312283485,344.8225,0.0025,344.1079,0.0026,8.5830,0.0092,17.3720,0.0008,1.1996,0.0032,0.4639,0.0003,44.1841,0.0350,344.8225,0.0025,344.1079,0.0026,8.7107,0.0061,16.7347,0.0008,1.1562,0.0021,0.4639,0.0003,44.1841,0.0350,344.8225,0.0025,344.1079,0.0026,8.8326,0.0074,16.4978,0.0008,1.1148,0.0022,0.4639,0.0003,44.1841,0.0350,344.8225,0.0025,344.1079,0.0026,8.9644,0.0118,16.3631,0.0011,1.0699,0.0035,0.4639,0.0003,44.1841,0.0350
671,671,4010,251.642966487,30.656040701,SER,0.339686155259945,343.0195,0.0036,345.1699,0.0087,13.1117,0.0163,18.0597,0.0012,0.7109,0.0028,0.3327,0.0003,4.3344,0.0347,343.0195,0.0036,345.1699,0.0087,12.8324,0.0131,17.4833,0.0010,0.8213,0.0018,0.3327,0.0003,4.3344,0.0347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.0195,0.0036,345.1699,0.0087,12.2773,0.0318,17.0615,0.0022,1.0405,0.0055,0.3327,0.0003,4.3344,0.0347
672,672,3652,203.401958118,1.419490999,SER,0.592053743972896,343.7852,0.0096,344.1159,0.0128,19.2169,0.0923,17.9722,0.0040,1.3744,0.0085,0.6797,0.0012,-20.6182,0.2052,343.7852,0.0096,344.1159,0.0128,18.6337,0.0551,17.4782,0.0025,1.5314,0.0044,0.6797,0.0012,-20.6182,0.2052,343.7852,0.0096,344.1159,0.0128,18.0772,0.0754,17.2340,0.0031,1.6813,0.0065,0.6797,0.0012,-20.6182,0.2052,343.7852,0.0096,344.1159,0.0128,17.4749,0.1313,17.1247,0.0059,1.8435,0.0122,0.6797,0.0012,-20.6182,0.2052
673,673,858,191.257469818,0.046252344,SER,0.723499133092344,344.1114,0.0017,343.9891,0.0018,9.5435,0.0311,18.0310,0.0024,2.3260,0.0086,0.8693,0.0004,1.9170,0.1618,344.1114,0.0017,343.9891,0.0018,9.5639,0.0102,17.2256,0.0007,2.3891,0.0028,0.8693,0.0004,1.9170,0.1618,344.1114,0.0017,343.9891,0.0018,9.5834,0.0214,16.8945,0.0016,2.4492,0.0060,0.8693,0.0004,1.9170,0.1618,344.1114,0.0017,343.9891,0.0018,9.6044,0.0462,16.6706,0.0033,2.5144,0.0129,0.8693,0.0004,1.9170,0.1618
674,674,384,133.880854461,4.438088106,SER,0.480094661630125,343.8907,0.0030,343.7820,0.0039,7.2601,0.0148,18.3593,0.0015,1.4871,0.0049,0.6867,0.0009,16.0735,0.1221,343.8907,0.0030,343.7820,0.0039,6.9985,0.0094,17.7724,0.0012,1.3894,0.0029,0.6867,0.0009,16.0735,0.1221,343.8907,0.0030,343.7820,0.0039,6.7489,0.0162,17.5370,0.0024,1.2962,0.0050,0.6867,0.0009,16.0735,0.1221,343.8907,0.0030,343.7820,0.0039,6.4787,0.0279,17.4257,0.0042,1.1953,0.0089,0.6867,0.0009,16.0735,0.1221
675,675,412,46.020990791,-0.08601692,SER,0.546910559100721,342.2788,0.0148,343.6825,0.0085,23.2213,0.0351,17.1151,0.0014,0.7925,0.0021,0.5459,0.0004,86.5458,0.0673,342.2788,0.0148,343.6825,0.0085,23.6144,0.0274,16.5260,0.0012,0.9185,0.0014,0.5459,0.0004,86.5458,0.0673,342.2788,0.0148,343.6825,0.0085,23.9894,0.0383,16.2741,0.0022,1.0387,0.0020,0.5459,0.0004,86.5458,0.0673,342.2788,0.0148,343.6825,0.0085,24.3954,0.0594,16.0772,0.0019,1.1688,0.0032,0.5459,0.0004,86.5458,0.0673
677,677,3347,353.079282707,0.11018376,SER,0.872817010854416,344.1407,0.0054,343.0009,0.0077,16.3074,0.0198,18.3691,0.0012,0.6381,0.0023,0.3358,0.0003,34.8060,0.0293,344.1407,0.0054,343.0009,0.0077,15.9892,0.0125,17.8001,0.0009,0.7754,0.0013,0.3358,0.0003,34.8060,0.0293,344.1407,0.0054,343.0009,0.0077,15.6856,0.0179,17.5304,0.0013,0.9064,0.0021,0.3358,0.0003,34.8060,0.0293,344.1407,0.0054,343.0009,0.0077,15.3569,0.0304,17.3747,0.0018,1.0483,0.0037,0.3358,0.0003,34.8060,0.0293
679,679,4027,237.332684892,32.497488908,SER,0.395587234392572,344.0557,0.0073,344.3115,0.0023,15.7067,0.0204,18.2766,0.0011,0.9032,0.0035,0.1769,0.0003,-77.3972,0.0182,344.0557,0.0073,344.3115,0.0023,14.8225,0.0139,17.4587,0.0007,0.9797,0.0024,0.1769,0.0003,-77.3972,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.0557,0.0073,344.3115,0.0023,13.0657,0.0244,16.8057,0.0013,1.1317,0.0045,0.1769,0.0003,-77.3972,0.0182
680,680,183,157.829983638,14.524142812,SER,0.45335516717613,344.8525,0.0014,343.7879,0.0024,4.8405,0.0067,18.1854,0.0008,0.8553,0.0059,0.3770,0.0005,24.9192,0.0405,344.8525,0.0014,343.7879,0.0024,4.7841,0.0040,17.7007,0.0006,0.8686,0.0036,0.3770,0.0005,24.9192,0.0405,344.8525,0.0014,343.7879,0.0024,4.7302,0.0043,17.3762,0.0006,0.8813,0.0037,0.3770,0.0005,24.9192,0.0405,344.8525,0.0014,343.7879,0.0024,4.6719,0.0075,17.2665,0.0011,0.8950,0.0063,0.3770,0.0005,24.9192,0.0405
682,682,1312,178.524037579,11.567694763,SER,0.455474038653793,343.9218,0.0081,343.6205,0.0032,27.6223,0.0194,16.8146,0.0006,0.5789,0.0014,0.1787,0.0001,-68.3328,0.0070,343.9218,0.0081,343.6205,0.0032,27.2407,0.0134,16.1482,0.0005,0.6455,0.0009,0.1787,0.0001,-68.3328,0.0070,343.9218,0.0081,343.6205,0.0032,26.8767,0.0140,15.8766,0.0004,0.7090,0.0009,0.1787,0.0001,-68.3328,0.0070,343.9218,0.0081,343.6205,0.0032,26.4826,0.0209,15.6547,0.0007,0.7778,0.0015,0.1787,0.0001,-68.3328,0.0070
685,685,5158,135.315185941,4.118099126,SER,0.938329444403325,342.8863,0.0021,344.6315,0.0175,67.9310,0.0535,16.3880,0.0008,0.7559,0.0013,0.1007,0.0000,-1.9850,0.0042,342.8863,0.0021,344.6315,0.0175,63.7845,0.0316,15.6344,0.0005,0.9103,0.0007,0.1007,0.0000,-1.9850,0.0042,342.8863,0.0021,344.6315,0.0175,59.8281,0.0442,15.2693,0.0009,1.0577,0.0012,0.1007,0.0000,-1.9850,0.0042,342.8863,0.0021,344.6315,0.0175,55.5453,0.0776,15.0269,0.0012,1.2172,0.0022,0.1007,0.0000,-1.9850,0.0042
687,687,1486,120.609323218,21.193613503,REX,0.481280765302558,344.2019,0.0022,344.5620,0.0017,8.0983,0.0078,17.3017,0.0008,1.4309,0.0022,0.7022,0.0004,66.5080,0.0651,344.2019,0.0022,344.5620,0.0017,8.3385,0.0056,16.7231,0.0006,1.4609,0.0015,0.7022,0.0004,66.5080,0.0651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344.2019,0.0022,344.5620,0.0017,8.8158,0.0145,16.3065,0.0013,1.5206,0.0035,0.7022,0.0004,66.5080,0.0651
688,688,1615,30.545261079,14.79830127,SER,0.306574419953333,343.9172,0.0015,343.5669,0.0012,5.7118,0.0042,17.7773,0.0006,0.9164,0.0027,0.4563,0.0004,-61.2017,0.0333,343.9172,0.0015,343.5669,0.0012,5.6481,0.0027,17.0412,0.0003,0.9597,0.0017,0.4563,0.0004,-61.2017,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,343.9172,0.0015,343.5669,0.0012,5.5217,0.0052,16.4984,0.0006,1.0459,0.0035,0.4563,0.0004,-61.2017,0.0333
689,689,141,115.658456129,23.30520887,SER,0.496403586266035,343.8662,0.0033,344.4640,0.0046,13.3739,0.0131,17.7276,0.0009,0.8591,0.0016,0.6784,0.0005,34.3082,0.0750,343.8662,0.0033,344.4640,0.0046,12.8522,0.0107,17.1364,0.0009,1.0124,0.0013,0.6784,0.0005,34.3082,0.0750,343.8662,0.0033,344.4640,0.0046,12.3544,0.0159,16.8894,0.0015,1.1587,0.0022,0.6784,0.0005,34.3082,0.0750,343.8662,0.0033,344.4640,0.0046,11.8155,0.0248,16.7460,0.0017,1.3170,0.0034,0.6784,0.0005,34.3082,0.0750
690,690,1314,129.338832964,29.595217893,SER,0.526229801131018,344.1082,0.0025,343.6568,0.0035,15.4554,0.0184,16.9577,0.0008,1.6736,0.0026,0.3213,0.0002,37.3730,0.0192,344.1082,0.0025,343.6568,0.0035,15.9343,0.0148,16.5235,0.0007,1.6513,0.0019,0.3213,0.0002,37.3730,0.0192,344.1082,0.0025,343.6568,0.0035,16.3913,0.0254,16.2676,0.0015,1.6300,0.0030,0.3213,0.0002,37.3730,0.0192,344.1082,0.0025,343.6568,0.0035,16.8860,0.0412,16.0767,0.0019,1.6069,0.0048,0.3213,0.0002,37.3730,0.0192
691,691,12218,10.327082632,-9.077410738,SER,0.342717044902789,343.6188,0.0010,344.7122,0.0008,8.8487,0.0144,18.4346,0.0012,2.1694,0.0049,0.6256,0.0003,51.3833,0.0365,343.6188,0.0010,344.7122,0.0008,8.5448,0.0059,17.5964,0.0004,2.2563,0.0018,0.6256,0.0003,51.3833,0.0365,343.6188,0.0010,344.7122,0.0008,8.2548,0.0105,17.2050,0.0009,2.3393,0.0035,0.6256,0.0003,51.3833,0.0365,343.6188,0.0010,344.7122,0.0008,7.9408,0.0214,17.0669,0.0019,2.4291,0.0074,0.6256,0.0003,51.3833,0.0365
692,692,2816,32.065985262,-1.130364244,REX,0.549629825223029,343.4233,0.0026,343.5857,0.0023,6.0335,0.0082,18.0948,0.0011,1.0097,0.0034,0.8914,0.0007,-54.9164,0.3033,343.4233,0.0026,343.5857,0.0023,5.9332,0.0051,17.8835,0.0008,0.9807,0.0020,0.8914,0.0007,-54.9164,0.3033,343.4233,0.0026,343.5857,0.0023,5.8375,0.0066,17.6620,0.0010,0.9529,0.0026,0.8914,0.0007,-54.9164,0.3033,343.4233,0.0026,343.5857,0.0023,5.7339,0.0112,17.7206,0.0019,0.9229,0.0046,0.8914,0.0007,-54.9164,0.3033
