GAL,ra,dec,radvel,z,mag,r20,r50,r80,flux_c,flux_e,rpetro_c,rpetro_e,rhalf_c,rhalf_e,Gini,M20,F(G_M20),S(G_M20),SN_per_pixel,C,A,S,M,I,D,Ao,As,Ser_A,Ser_R,Ser_n,Ser_xc,Ser_yc,Ser_ellip,Ser_theta,flag_morph,flag_sersic,ima_sc_pix2arc,ima_sc_arc2kpc,psf_arcsec,size_image_phy_kpc,zp_ima,eta,petro_extent_cas,snr,area_min,debleding,area_min_deblend,skybox_x,skybox_y,sky_method,nsigma,npixels,dilate_size,mask_stars,fwhm,threshold,roundlo,roundhi,sharplo,aper_stars,aper_fact,aper_center,aper_ellip,aper_pa,dr,View,area_segmap_pix,area_psf_pix,ratio_segmap_psf,flag_area,flag_area_th,SN_gal,bck,ratio_SN_gal,flag_SN,flag_SN_th,perc_SN_flag,perc_20_SN_gal,perc_50_SN_gal,perc_80_SN_gal,flag_image,flag_bck,flag_object,flag_statmorph,Group,brickid,brickname,objid,type,ebv,flux_g,flux_r,flux_i,flux_z,psfsize_g,psfsize_r,psfsize_i,psfsize_z,sersic,sersic_ivar,shape_r,shape_r_ivar,shape_e1,shape_e1_ivar,shape_e2,shape_e2_ivar,mag_g,mag_r,mag_i,mag_z,mag_w1,mag_w2,mag_w3,mag_w4,g_r,r_i,r_z,i_z,_RAJ2000,_DEJ2000,Gal,zmemb,gmemb,FUV,NUV
507r,172.93707602572448,15.409304384892849,5000.0,0.0166666666666666,,2.8664003054704006,5.581094435318049,9.437482630329388,144.58098126751537,145.8052237603204,11.755345683451468,13.749132231567003,7.277089472538083,8.529461966180714,0.492447073524832,-1.3884050735784876,-0.5602222700621895,-0.0324657024378261,0.5225672125816345,2.587596619395978,0.0900980178746774,0.082517998328488,0.0,0.0,0.127664499898154,0.6452927634938436,1.0774805570360588,0.3075253589201439,8.84015617262915,1.608037232457407,319.3712723428567,323.6690602705412,0.5072973110973836,1.676882876929446,0.0,0.0,0.27,0.3462954865095246,1.2306286,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,4219.0,16.3,258.6,0.0,3.0,0.01076,0.0010499999625608,10.3,0.0,3.0,50.0,4.6,10.3,23.7,0.0,0.0,0.0,0.0,105,419335,1728p155,7361,EXP,0.035174485,1.0350338,5.033904,8.3804035,11.478109,1.1404147,1.2306286,1.3551198,1.1192874,1.0,0.0,0.6571797,29449.516,0.5961699,3841.403,0.5686852,3656.48,22.462614,20.745237,20.191837,19.850325,16.869373,16.836464,13.872886,,1.7173767,0.55340004,0.8949127,0.34151268,172.9370833,15.4089722,1,0.068909,,19.6858,19.1132
508r,172.95384962955873,15.406790735671803,5000.0,0.0166666666666666,,2.8744650484537573,5.542999533533542,9.220209921811078,222.73697325615436,223.1178611678057,11.497733259804548,13.41838386881577,6.015113301006048,7.071438758151477,0.4629583483505048,-1.6755313128293532,-0.5072129758742592,-0.1015700876162803,0.6476716995239258,2.530918883551444,0.0796711241140683,0.067566361922005,0.0,0.0,0.0351514975629628,0.1388790831383617,0.2196553557586021,0.6295000105254349,6.575467021280842,1.2745236475784865,319.8915692147165,319.6815586298595,0.357801801381308,0.1035279344855236,0.0,0.0,0.27,0.3462954865095246,1.2306286,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2445.0,16.3,149.9,0.0,3.0,0.01288,0.0010300000431016,12.5,0.0,3.0,50.0,5.0,12.5,64.4,0.0,0.0,0.0,0.0,105,419335,1728p155,8025,SER,0.03497649,123.72071,242.5169,319.36517,407.77448,1.1404147,1.2306286,1.3551198,1.1192874,1.209898,1050168.5,1.7921407,5801338.0,-0.3136651,3.7273892E7,-0.014440815,2.6438092E7,17.268894,16.538145,16.23928,15.973949,15.697842,15.951314,13.293701,12.890583,0.73074913,0.29886436,0.56419563,0.26533127,172.9541667,15.4067222,4,0.06899,,20.171,19.5655
509r,172.94130204572602,15.41766264498674,5000.0,0.0166666666666666,,4.826295392961036,11.14815088407883,20.999949033815067,174.64931588268914,174.5782093077921,26.507824571570406,30.252461872981616,11.732674566888518,13.26433372872948,0.5386489993450401,-1.6707839968175406,-0.1358341434474961,-0.0259764662060484,0.2341451942920684,3.193021706885694,0.3468582671017949,0.0345632892713106,0.0401785714285714,0.0646417950613191,0.1293738124284024,0.5969768638361497,0.4924366310675993,0.1283046191465038,10.698745748486198,0.9210704431881234,320.39440934754595,318.3262277538695,0.1598929403844817,2.3578465350615447,0.0,0.0,0.27,0.3462954865095246,1.2306286,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3839.0,16.3,235.3,0.0,3.0,0.0167,0.0010499999625608,15.9,0.0,3.0,50.0,5.3,15.9,54.8,0.0,0.0,0.0,0.0,105,419335,1728p155,7533,SER,0.035166357,160.75041,240.4337,281.33563,320.21753,1.1404147,1.2306286,1.3551198,1.1192874,3.2997818,100799.66,6.141955,156639.12,0.021890424,6868569.5,0.25483847,1.2379695E7,16.98462,16.547512,16.376938,16.236387,17.198141,18.55576,15.352385,12.83891,0.4371071,0.17057419,0.3111248,0.14055061,172.9413333,15.4174722,2,0.0,,18.4876,18.4419
498r,222.73411564096733,21.7369505604544,5000.0,0.0166666666666666,,6.4279568526587125,20.98670599349716,39.46182845486084,396.94241474989946,396.9917033494601,53.69116672068139,60.5732352318686,20.93515575993676,23.30442224292208,0.5993369269393981,-2.354995788506588,0.6387298697850863,-0.0610008569324116,0.1727375984191894,3.940521256988232,0.2057375802952547,0.0670714735104788,0.0243043325114476,0.0525659831775047,0.0210948994918492,0.3478440493404704,0.2913476408377665,0.1047095392880297,17.591755520852065,1.3842438808366098,319.9734661038815,319.91835362670804,0.3556224710481363,0.6212899449649288,0.0,0.0,0.27,0.3462954865095246,1.4587334,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,6361.0,22.9,277.5,0.0,3.0,0.02919,0.0042799999937415,6.8,0.0,3.0,50.0,3.8,6.8,15.6,0.0,0.0,0.0,0.0,162,453673,2228p217,402,SER,0.032834783,233.73506,488.5379,0.0,887.91815,1.4052161,1.4587334,0.0,1.3784177,4.293833,55966.56,10.185713,27720.38,-0.06635633,1770391.5,-0.26619852,3024645.2,16.57819,15.777755,Infinity,15.129067,15.410731,15.873926,14.81669,15.24978,0.80043507,Infinity,0.64868736,Infinity,222.734125,21.7365556,4,0.070224,,20.0333,19.2583
499r,222.6980541450708,21.755541796600955,5000.0,0.0166666666666666,,5.817430563974061,11.394172314952154,17.8830304623785,30.987787706245346,30.312486058140728,22.715546177130378,25.270464682517414,11.385707917135075,12.754542859978844,0.4603981209879488,-1.5938984788234494,-0.5764576552850027,-0.0927577487783901,0.1206190884113311,2.438549540124602,0.0338555167468766,0.0161996483553964,0.3333333333333333,0.0701236429082139,0.0489068987438453,-0.0326670180699285,0.3641794111057326,0.0325532230320979,9.77349908194568,0.427502846981115,320.41565547459584,320.426538024484,0.2273015364681919,2.816200684979661,1.0,0.0,0.27,0.3462954865095246,1.4850538,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,839.0,23.8,35.3,0.0,3.0,0.02178,0.0043100002221763,5.1,0.0,3.0,50.0,3.5,5.1,8.3,0.0,0.0,0.0,0.0,162,453672,2225p217,5097,EXP,0.032372277,25.194206,33.66712,0.0,40.655235,1.3874123,1.4850538,0.0,1.5796468,1.0,0.0,3.758112,9727.621,-0.1810004,141283.14,0.017100736,63388.64,18.996748,18.681986,Infinity,18.47721,19.639479,,,,0.31476212,Infinity,0.20477676,Infinity,222.6978333,21.7556667,2,0.0,,20.2229,20.1447
500r,222.6836429206116,21.75444834306291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,162,453672,2225p217,4783,SER,0.03202837,37.95934,56.734238,0.0,75.254234,1.3485589,1.4850538,0.0,1.5796468,3.1699524,2837.1328,0.66646343,340528.62,0.070681974,185253.23,-0.17122439,249357.05,18.551702,18.115387,Infinity,17.808672,18.212814,18.852507,17.299877,,0.43631554,Infinity,0.306715,Infinity,222.6837917,21.7543611,1,0.0,,19.8303,20.1727
501r,222.72119009880015,21.74705201624197,5000.0,0.0166666666666666,,4.55502940178316,9.52573345175992,16.302882577727775,272.5818103744936,273.7256991002455,20.256869916305615,25.68412862413581,9.887717821085058,12.48201254010826,0.4701664751015639,-1.839872873817933,-0.3576440466914308,-0.1172775191101443,0.4050211310386657,2.7688660796690927,0.0958471704511111,0.0028509281107379,0.0109890109890109,0.0,0.018299681691557,0.134898571836958,0.1690759439216111,0.3024321702919029,11.898817503275788,0.8324106963948638,320.1137009057411,320.03188130829443,0.4403265757552533,3.11409331428406,0.0,0.0,0.27,0.3462954865095246,1.409343,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2215.0,21.4,103.5,0.0,3.0,0.05194,0.0044300002045929,11.7,0.0,3.0,50.0,4.8,11.7,40.8,0.0,0.0,0.0,0.0,162,453673,2228p217,6200,DUP,0.0327821,0.0,0.0,0.0,0.0,1.4981487,1.409343,0.0,1.4040467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,222.721125,21.7468333,3,0.059624,,19.5421,18.824
132r,51.63076414582412,-42.85196728276879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,106334,0517m427,327,DEV,0.010612837,19.466095,23.48805,26.685265,38.24983,1.414352,1.1457258,1.2314615,1.1483183,4.0,0.0,0.3887151,751997.4,0.058089,212954.66,-0.008659996,116667.82,19.276802,19.072882,18.93432,18.543427,17.251553,17.133686,16.319923,15.479003,0.20392036,0.13856125,0.5294552,0.39089394,51.631,-42.8516111,1,0.0,,19.9958,19.5678
133r,51.6342400468482,-42.82389969970134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,106334,0517m427,435,REX,0.010788525,20.034204,14.500756,21.739342,15.336562,1.38586,1.1457258,1.2314615,1.1483183,1.0,0.0,0.22150905,919312.56,0.0,0.0,0.0,0.0,19.24557,19.596523,19.156883,19.53568,19.815912,19.94506,16.798603,14.089194,-0.35095406,0.43964005,0.060842514,-0.37879753,51.6342083,-42.8236944,2,0.0,,19.5788,19.4646
134r,51.63619237463487,-42.83055865015868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,53,106334,0517m427,490,SER,0.010744063,22.176239,28.00072,34.496487,34.909443,1.414352,1.1457258,1.2314615,1.1483183,1.7282916,12594.854,1.5079098,1401775.8,0.36633712,2011929.0,0.24165913,1886008.0,19.13528,18.882076,18.655563,18.642643,18.835917,19.194693,17.623207,16.572922,0.25320435,0.22651291,0.23943329,0.01292038,51.6362083,-42.8303889,3,0.0,,20.2997,19.7664
617r,336.38391034010056,-27.70824798121276,5000.0,0.0166666666666666,,9.065539704708655,26.427531683888347,45.95889326998655,499.8313882759288,497.4983635695386,58.30510693519321,67.56745371844488,28.45518012562296,32.53374352069264,0.7263948852067114,-2.231021063311214,1.181752278647893,0.0820190085543853,0.1851777583360672,3.5248794880776284,0.3087526772763571,0.1734550947748968,0.0228225430833721,0.2842755004120355,0.1010616093429484,0.3254019327180336,0.4658995606397775,0.2339719775826203,18.23841746466348,1.0816813746261855,320.35602530790845,318.47472881158524,0.0936187702091007,2.3920484187346687,0.0,0.0,0.27,0.3462954865095246,1.5521162,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,13433.0,26.0,517.6,0.0,3.0,0.01099,0.0010499999625608,10.4,0.0,3.0,50.0,5.4,10.4,31.0,0.0,0.0,0.0,0.0,202,177790,3364m277,17546,DUP,0.018334107,0.0,0.0,0.0,0.0,1.455949,1.5521162,1.4304847,1.569451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,336.384,-27.7081944,4,0.049985,,17.8568,17.26
618r,336.3578906693227,-27.70135233137985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,masking_sources,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,--,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,202,177790,3364m277,17544,DUP,0.018404335,0.0,0.0,0.0,0.0,1.4632016,1.5365685,1.4304847,1.585274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,,,,,336.358,-27.7013056,1,0.0509,,18.1654,17.5425
619r,336.36573271108915,-27.702531067388147,5000.0,0.0166666666666666,,5.156836051154517,15.27088383210529,31.534558009127725,284.29106755797955,339.735606126722,38.757831624724254,105.34872082441356,27.81498727636902,49.35174447931662,0.7016809779597326,-1.6805189230060535,0.6779204545438713,0.1340720378822938,0.1271384507417678,3.932017119792634,0.1762928287689853,0.0751806675420302,0.1220305890009762,0.1194248244148024,0.2277294842169556,0.550955393143513,1.204592038095126,0.1114450028456912,19.29294363686937,1.8013181417548565,320.0129804647367,319.99535554844255,0.5486503422712186,0.1702689015120987,0.0,0.0,0.27,0.3462954865095246,1.5365685,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,11733.0,25.4,461.3,0.0,3.0,0.01125,0.0011299999896436,10.0,0.0,3.0,50.0,5.2,10.0,20.8,0.0,0.0,0.0,0.0,202,177790,3364m277,3642,SER,0.018384205,189.34451,368.04892,484.6798,608.0004,1.4632016,1.5365685,1.4304847,1.585274,1.8740163,1256446.2,5.5156884,2250891.5,-0.15777561,3.3209166E7,-0.36553243,4.6457092E7,16.806868,16.085236,15.786363,15.54024,15.674783,15.887362,13.584568,12.256829,0.721632,0.29887295,0.5449953,0.24612236,336.365,-27.7025,2,0.0,,19.8575,18.9798
620r,336.38319697556534,-27.701464780521555,5000.0,0.0166666666666666,,4.824344719928977,9.80658898333934,18.34669987649708,82.59708225885888,83.40521289257805,22.07123145509009,29.47065733385981,10.63132437182574,12.934362795031586,0.543592813073586,-1.7601542180524248,-0.0494287021754189,-0.0335045513664369,0.1695652902126312,2.900598121045752,0.1758107963451544,0.0011064168452571,0.0038610038610038,0.0,0.0902885149643264,0.368322222012495,0.4660875057118582,0.0768899399416609,9.61218256860007,1.0269914773817257,319.96276026145955,319.513825660072,0.1647059089223485,1.7521179199326866,2.0,0.0,0.27,0.3462954865095246,1.5521162,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,3204.0,26.0,123.4,0.0,3.0,0.0103,0.0010699999984353,9.7,0.0,3.0,50.0,5.2,9.7,26.8,0.0,0.0,0.0,0.0,202,177790,3364m277,4677,REX,0.018322498,48.89289,73.650085,85.67801,96.822464,1.455949,1.5521162,1.4304847,1.569451,1.0,0.0,2.184472,922365.25,0.0,0.0,0.0,0.0,18.276886,17.832067,17.667826,17.535059,18.051378,18.621508,17.540453,12.788603,0.4448185,0.16424179,0.2970085,0.13276672,336.383,-27.7013889,3,0.186063,,20.0345,19.6874
892r,335.25451551496803,-69.8000419991832,5000.0,0.0166666666666666,,4.218656932489568,11.486221524958603,21.43974607812625,175.658192714393,170.23706262058062,25.627054729859964,33.17014767966843,13.500805850697985,17.964723434850534,0.5208074192292914,-2.157616617978845,0.1132250414443323,-0.111309364862061,0.2442040294408798,3.5302271407027748,0.1303486874563365,0.015617744833914,0.0051890289103039,0.0323322044272396,0.0255058645971774,0.3786274955168898,0.3749962636858576,0.1272911201908341,12.61315717809248,1.0508508841951891,319.4949003983667,320.3792694469794,0.4439143232294549,2.808221772232261,0.0,0.0,0.27,0.3462954865095246,1.4186535,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,2989.0,21.7,137.9,0.0,3.0,0.02259,0.0028599998913705,7.9,0.0,3.0,50.0,4.1,7.9,25.6,0.0,0.0,0.0,0.0,200,20931,3352m697,4791,SER,0.028886396,129.30133,246.02107,361.0692,437.3547,1.5477732,1.4186535,1.3647251,1.496636,6.0,39994.316,8.848836,248311.84,-0.1928883,2544346.8,0.29789624,3912075.5,17.220993,16.52257,16.106024,15.897916,15.995582,16.301865,13.898685,12.614886,0.6984234,0.41654587,0.6246538,0.20810795,335.254,-69.7996111,4,0.0,,19.657,19.0108
893r,335.192637956113,-69.77130887047275,5000.0,0.0166666666666666,,5.055055573818593,9.534841369865584,15.704931971346184,152.08740132566896,151.79713645507547,19.88898095273831,26.593151381046148,9.830196287425112,13.413645081046004,0.4651176787491142,-1.3816729700002075,-0.7001681219817404,-0.0585860408684058,0.3384708762168884,2.461550625275456,0.1863902174122989,0.0563109842241571,0.5,0.5435248733897091,0.0806534713199638,0.2722911734140287,0.3525810381527545,0.2442577876268876,12.599123545524314,0.5927062004979959,312.75420657081287,324.75971767010753,0.6369149997820523,2.479404238933287,0.0,0.0,0.27,0.3462954865095246,1.4186535,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1806.0,21.7,83.3,0.0,3.0,0.02875,0.0026100000832229,11.0,0.0,3.0,50.0,4.6,11.0,52.9,0.0,0.0,0.0,0.0,200,20931,3352m697,3949,SER,0.029657256,21.21187,25.132294,29.609846,28.087252,1.5477732,1.4186535,1.3660921,1.4955078,1.7548335,3199.9827,1.9347093,34022.977,0.23361115,151256.03,0.43773544,187528.0,19.183552,18.99942,18.82141,18.878727,20.446684,,,12.846962,0.18413162,0.17801094,0.12069321,-0.057317734,335.192,-69.7715,2,0.0,,19.8801,18.8115
894r,335.2126761267755,-69.78166000712125,5000.0,0.0166666666666666,,4.593534808424278,9.405493667235888,15.33929365314929,146.08539038909493,145.4556482908319,19.59827842701192,20.63922308114843,10.037117548512551,10.50118829483763,0.4642505739700231,-1.7913924203518783,-0.4205247115445338,-0.1163954781985882,0.2970197796821594,2.6182917495896896,0.0483336285935551,0.0205613646806069,0.0013262599469496,0.0,0.0183879217621244,0.1928088346642711,0.4551331531198703,0.1810519044445139,8.806090724823173,0.6225893241005472,320.4699067417206,319.9606115895334,0.055977573445617,2.1231129092712884,1.0,0.0,0.27,0.3462954865095246,1.4186535,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1818.0,21.7,83.8,0.0,3.0,0.0373,0.0026700000744313,14.0,0.0,3.0,50.0,5.4,14.0,46.6,0.0,0.0,0.0,0.0,200,20931,3352m697,4256,SER,0.029590638,79.06617,159.38199,225.60214,280.06448,1.5477732,1.4186535,1.2486575,1.3134344,1.4015683,176461.97,2.7104049,427963.53,0.049139287,3164827.2,-0.096805915,4701886.5,17.755024,16.993902,16.616642,16.381855,16.490059,16.808294,16.349895,13.246837,0.76112175,0.3772602,0.6120472,0.23478699,335.212,-69.7816944,3,0.0,,19.7595,19.7752
895r,335.1685905241806,-69.75376122750043,5000.0,0.0166666666666666,,4.407400226922886,8.449048190786607,14.737180350453675,110.72089707021728,110.65787588278955,18.837635518576143,19.283858197556768,8.632651262004238,8.878189897445763,0.4921130005257759,-1.715042732353799,-0.3355160338762268,-0.0781990692766599,0.2671736478805542,2.621159543341215,0.0493581236444202,0.0290572006474828,0.0011415525114155,0.0,0.0127713825649382,0.0198220687540035,0.166716374313244,0.1598456404645741,7.82822899271644,0.818725070629571,320.222779710539,320.13661559393694,0.033895231716638,0.2581210795781543,0.0,0.0,0.27,0.3462954865095246,1.5301313,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1776.0,25.2,70.4,0.0,3.0,0.02481,0.0025299999397248,9.8,0.0,3.0,50.0,4.4,9.8,33.1,0.0,0.0,0.0,0.0,200,20931,3352m697,3647,REX,0.029186687,69.18573,113.6692,137.88834,160.99103,1.6331307,1.5301313,1.4523307,1.4955078,1.0,0.0,1.986356,846728.0,0.0,0.0,0.0,0.0,17.89996,17.360893,17.15118,16.982996,17.254606,17.618544,15.791451,13.262335,0.5390663,0.20971298,0.37789726,0.16818428,335.168,-69.7538889,1,0.0,,20.1151,20.0614
181r,20.41331958484861,-38.10274451700917,5000.0,0.0166666666666666,,3.499229920665818,6.97438682298181,11.913244103396158,43.05593840195807,43.12874829644936,14.938988293008546,16.189635867099643,7.20887557579694,7.660034698187729,0.4842480542440218,-1.7725187955038546,-0.3346166062079208,-0.0939745388734542,0.2065878361463546,2.660287806997435,0.0508099651615431,-0.0040856844366413,0.0018083182640144,0.0,0.0109102216929076,0.0665021440223551,0.2148140183490187,0.0951359309660846,6.501039433586841,0.8590701668373568,319.88263607897466,320.0041801974437,0.1206658180474889,2.5029823465525305,0.0,0.0,0.27,0.3462954865095246,1.3044301,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Face-on,1039.0,18.3,56.7,0.0,3.0,0.01848,0.0018599999602884,10.0,0.0,3.0,50.0,4.3,10.0,30.7,0.0,0.0,0.0,0.0,29,127104,0204m380,5432,REX,0.017717453,20.217432,42.58688,60.01337,71.274574,1.4794414,1.3044301,1.201309,1.201468,1.0,0.0,1.5813364,400347.7,0.0,0.0,0.0,0.0,19.235685,18.426811,18.05438,17.867664,17.955069,18.056694,15.610655,,0.80887413,0.3724308,0.5591469,0.18671608,20.4130833,-38.1025,2,0.0,,20.2375,20.3543
182r,20.43448630848249,-38.06107011837344,5000.0,0.0166666666666666,,4.552224337284194,9.175702037296114,16.420420373754833,102.35214729938436,103.57830032649188,20.2048915372356,31.245330756703453,9.652031598189984,14.772034309649763,0.5063466252931004,-1.7044647459993023,-0.2723901358216363,-0.0626374406537336,0.2557197511196136,2.785803074293754,-0.4725297397329956,-0.0407633422456085,0.0053763440860215,0.0098640225766812,0.0286860569925839,-2.00084368085118,0.3660833209240305,0.1521071681450581,12.614900324946252,0.7871066720423893,320.34597011674794,319.7691836739811,0.6314730516518104,2.6799518233625808,2.0,0.0,0.27,0.3462954865095246,1.3466903,30.0,22.5,0.2,1.5,2.5,5.0,1.0,5.0,5.0,5.0,masking_sources,2.0,5.0,11.0,1.0,3.0,10.0,-0.5,0.5,0.2,5.0,0.5,10.0,0.0,0.0,10.0,Edge-on,1769.0,19.5,90.5,0.0,3.0,0.02694,0.0020200000144541,13.4,0.0,3.0,50.0,4.7,13.4,41.8,0.0,0.0,0.0,0.0,29,127104,0204m380,6097,SER,0.017960101,66.96674,110.69169,145.90195,172.40584,1.5329899,1.3466903,1.2036533,1.1964277,0.9608511,237916.34,3.6994998,245120.9,-0.29967767,5437967.5,0.4059572,6665087.5,17.935352,17.389713,17.089848,16.90862,17.007729,17.369825,15.34565,13.752704,0.54563904,0.29986572,0.48109245,0.18122673,20.4342083,-38.0613056,4,0.114883,,19.8384,19.148
